#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1643456;1680535;37079;50;1156;1206
2;J_F0LEY;J F0LEY;2533274910784399;88448;114023;25575;48;217;265
3;APOPHIS1989;APOPHIS1989;2533274792861176;677298;684026;6728;46;475;521
4;ShadowlessEdge;ShadowlessAU;2535418358478334;1128757;1133017;4260;44;946;990
5;TheSlickTony;TheSlickTony;2533275010815429;145203;149003;3800;42;439;481
6;n0tjack;n0tjack;2533274808155558;286189;288854;2665;40;1088;1128
7;SheepDip;Ryuukishi634;2533274841110750;545855;548455;2600;38;720;758
8;Scottish_Sin;Scottish Sin;2533274798575633;662539;665134;2595;36;688;724
9;Shadowgasm;Shadowgasm;2736338880739054;443700;446015;2315;34;160;194
10;Chyld989;Chyld989;2533274824150207;599330;601515;2185;32;826;858
11;TheAshCohen09;TheAshCohen09;2533274856167909;318606;320606;2000;30;640;670
12;Akosii;Akosii;2533274876129944;481521;483441;1920;28;820;848
13;dscharles;dscharles;2533275014769270;105935;107775;1840;26;620;646
14;FairyEmpire;baboy1337;2533274848211122;657401;658551;1150;24;974;998
15;CallMeCraig;matsze;2533274817036922;405188;406308;1120;22;1094;1116
16;Sikamikanico;Sikamikanico;2599622463478870;173478;174558;1080;20;678;698
17;RoslindaleOne;RoslindaleOne;2594261035379451;445360;446405;1045;18;309;327
18;Knottian;Knottian;2533274805216213;288105;289090;985;16;766;782
19;SilentJay76;SilentJay76;2533274902322618;518297;519212;915;14;535;549
20;MrZweistein;MrZweistein;2533274796780325;185830;186545;715;12;692;704
21;Mort;Mortaigne;2533274924850886;272648;273343;695;10;748;758
22;OneBadMutha;OneBadMutha;2728296738546254;80394;80969;575;8;234;242
23;PhantomFox;PhantomFox75-460;2535436728258152;93238;93629;391;6;158;164
24;NierlyCrazy;Nierly Crazy;2533274896685914;637463;637718;255;4;810;814
25;low187;ShadowArceus5;2533274870566975;315001;315231;230;2;332;334
26;DeusJabu;DeusJabu;2535431624153776;248500;248720;220;1;145;146
27;profjjj;profjjj;2533274829351135;174325;174490;165;1;73;74
28;supercommodore;supercommodore;2533274982646378;42595;42740;145;1;52;53
29;TheSego;The Sego;2533274801846949;171980;172070;90;1;29;30
30;TangHao;Amir-8983;2535432952508207;98022;98072;50;1;86;87
31;MasterLeePhD;Master Lee PhD;2533274793230093;552893;552938;45;1;662;663
32;MMarfil;MMarfil;2533274884719422;116438;116468;30;1;118;119
33;BadMoodJones;Junglee91;2533275020457265;174361;174361;0;0;213;213
33;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;267;267
33;binarymelon;binarymelon;2533274792088847;66651;66651;0;0;113;113
33;Mark3;Mark 3;2533274791777168;199095;199095;0;0;73;73
33;BeardoN7x;BeardoA7x;2533274924115209;159594;159594;0;0;67;67
33;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;22;22
33;dfunktjester;dFunkt jestEr;2533274829581469;146787;146787;0;0;72;72
33;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;0;0
33;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;0;0
