#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1678980;1680535;1555;50;1106;1156
2;Scottish_Sin;Scottish Sin;2533274798575633;663959;665134;1175;48;640;688
3;Chyld989;Chyld989;2533274824150207;600485;601515;1030;46;780;826
4;ShadowlessEdge;ShadowlessAU;2535418358478334;1132097;1132917;820;44;902;946
5;TheSlickTony;TheSlickTony;2533275010815429;148353;149003;650;42;397;439
6;n0tjack;n0tjack;2533274808155558;288269;288854;585;40;998;1038
7;J_F0LEY;J F0LEY;2533274910784399;113448;114023;575;38;179;217
8;APOPHIS1989;APOPHIS1989;2533274792861176;682836;683386;550;36;391;427
9;Akosii;Akosii;2533274876129944;482916;483421;505;34;786;820
10;SheepDip;Ryuukishi634;2533274841110750;548010;548440;430;32;688;720
11;CallMeCraig;matsze;2533274817036922;405998;406308;310;30;1064;1094
12;Mort;Mortaigne;2533274924850886;273063;273343;280;28;720;748
13;NierlyCrazy;Nierly Crazy;2533274896685914;637463;637718;255;26;784;810
14;dscharles;dscharles;2533275014769270;107500;107745;245;24;596;620
15;Shadowgasm;Shadowgasm;2736338880739054;445790;446015;225;22;138;160
16;PhantomFox;PhantomFox75-460;2535436728258152;93429;93629;200;20;138;158
16;RoslindaleOne;RoslindaleOne;2594261035379451;446205;446405;200;20;289;309
18;profjjj;profjjj;2533274829351135;174325;174490;165;16;57;73
19;Knottian;Knottian;2533274805216213;288990;289090;100;14;752;766
20;MrZweistein;MrZweistein;2533274796780325;186455;186545;90;12;680;692
21;OneBadMutha;OneBadMutha;2728296738546254;80894;80969;75;10;224;234
22;TangHao;Amir-8983;2535432952508207;98022;98072;50;8;78;86
23;supercommodore;supercommodore;2533274982646378;42700;42740;40;6;46;52
24;FairyEmpire;baboy1337;2533274848211122;658521;658551;30;4;970;974
25;SilentJay76;SilentJay76;2533274902322618;519197;519212;15;2;533;535
26;TheAshCohen09;TheAshCohen09;2533274856167909;320606;320606;0;0;640;640
26;Sikamikanico;Sikamikanico;2599622463478870;174503;174503;0;0;678;678
26;TheSego;The Sego;2533274801846949;172070;172070;0;0;29;29
26;low187;ShadowArceus5;2533274870566975;315231;315231;0;0;332;332
26;MMarfil;MMarfil;2533274884719422;116468;116468;0;0;118;118
26;MasterLeePhD;Master Lee PhD;2533274793230093;552938;552938;0;0;662;662
26;DeusJabu;DeusJabu;2535431624153776;248720;248720;0;0;145;145
26;binarymelon;binarymelon;2533274792088847;66651;66651;0;0;113;113
26;Mark3;Mark 3;2533274791777168;199095;199095;0;0;73;73
26;BadMoodJones;Junglee91;2533275020457265;174361;174361;0;0;213;213
26;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;267;267
26;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;22;22
26;BeardoN7x;BeardoA7x;2533274924115209;159594;159594;0;0;67;67
26;dfunktjester;dFunkt jestEr;2533274829581469;146787;146787;0;0;72;72
26;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;0;0
26;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;0;0
