#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1665825;1678010;12185;50;988;1038
2;APOPHIS1989;APOPHIS1989;2533274792861176;679368;682266;2898;48;307;355
3;Shadowgasm;Shadowgasm;2736338880739054;443700;445180;1480;46;42;88
4;ShadowlessEdge;ShadowlessAU;2535418358478334;1129377;1130357;980;44;772;816
5;dscharles;dscharles;2533275014769270;105955;106700;745;42;500;542
6;Chyld989;Chyld989;2533274824150207;599390;600110;720;40;694;734
7;TheSlickTony;TheSlickTony;2533275010815429;145293;145918;625;38;265;303
8;SilentJay76;SilentJay76;2533274902322618;518522;519097;575;36;481;517
9;SheepDip;Ryuukishi634;2533274841110750;545915;546480;565;34;574;608
10;RoslindaleOne;RoslindaleOne;2594261035379451;445535;446095;560;32;233;265
11;Scottish_Sin;Scottish Sin;2533274798575633;662774;663159;385;30;548;578
12;Knottian;Knottian;2533274805216213;288190;288530;340;28;670;698
13;OneBadMutha;OneBadMutha;2728296738546254;80424;80714;290;26;174;200
14;n0tjack;n0tjack;2533274808155558;286289;286564;275;24;886;910
15;Sikamikanico;Sikamikanico;2599622463478870;173548;173808;260;22;598;620
16;CallMeCraig;matsze;2533274817036922;405353;405573;220;20;1000;1020
17;FairyEmpire;baboy1337;2533274848211122;657496;657711;215;18;890;908
17;J_F0LEY;J F0LEY;2533274910784399;88508;88723;215;18;61;79
19;Akosii;Akosii;2533274876129944;481521;481711;190;14;704;718
20;low187;ShadowArceus5;2533274870566975;315001;315161;160;12;304;316
21;Mort;Mortaigne;2533274924850886;272693;272843;150;10;676;686
22;PhantomFox;PhantomFox75-460;2535436728258152;93238;93309;71;8;110;118
23;MrZweistein;MrZweistein;2533274796780325;186110;186180;70;6;636;642
24;MasterLeePhD;Master Lee PhD;2533274793230093;552893;552938;45;4;658;662
24;supercommodore;supercommodore;2533274982646378;42595;42640;45;4;28;32
26;DeusJabu;DeusJabu;2535431624153776;248720;248720;0;0;145;145
26;binarymelon;binarymelon;2533274792088847;66651;66651;0;0;113;113
26;Mark3;Mark 3;2533274791777168;199095;199095;0;0;73;73
26;BadMoodJones;Junglee91;2533275020457265;174361;174361;0;0;213;213
26;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;267;267
26;TheAshCohen09;TheAshCohen09;2533274856167909;318606;318606;0;0;592;592
26;NierlyCrazy;Nierly Crazy;2533274896685914;637463;637463;0;0;784;784
26;MMarfil;MMarfil;2533274884719422;116438;116438;0;0;114;114
26;TangHao;Amir-8983;2535432952508207;98022;98022;0;0;78;78
26;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;22;22
26;BeardoN7x;BeardoA7x;2533274924115209;159594;159594;0;0;67;67
26;TheSego;The Sego;2533274801846949;171980;171980;0;0;13;13
26;dfunktjester;dFunkt jestEr;2533274829581469;146787;146787;0;0;72;72
26;profjjj;profjjj;2533274829351135;174325;174325;0;0;57;57
26;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;0;0
26;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;0;0
