#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1611531;1665825;54294;50;938;988
2;ShadowlessEdge;ShadowlessAU;2535418358478334;1127242;1129377;2135;48;724;772
2;APOPHIS1989;APOPHIS1989;2533274792861176;677233;679368;2135;48;259;307
4;n0tjack;n0tjack;2533274808155558;285209;286289;1080;44;842;886
5;Akosii;Akosii;2533274876129944;480446;481521;1075;42;662;704
6;MrZweistein;MrZweistein;2533274796780325;185155;186110;955;40;596;636
7;DeusJabu;DeusJabu;2535431624153776;247830;248720;890;38;107;145
8;TheSlickTony;TheSlickTony;2533275010815429;144593;145293;700;36;229;265
9;FairyEmpire;baboy1337;2533274848211122;656846;657496;650;34;856;890
10;CallMeCraig;matsze;2533274817036922;404713;405353;640;32;968;1000
11;RoslindaleOne;RoslindaleOne;2594261035379451;444995;445535;540;30;203;233
12;Sikamikanico;Sikamikanico;2599622463478870;173228;173548;320;28;570;598
13;SheepDip;Ryuukishi634;2533274841110750;545625;545915;290;26;548;574
14;Scottish_Sin;Scottish Sin;2533274798575633;662519;662774;255;24;524;548
15;SilentJay76;SilentJay76;2533274902322618;518297;518522;225;22;459;481
16;Shadowgasm;Shadowgasm;2736338880739054;443480;443700;220;20;22;42
17;Knottian;Knottian;2533274805216213;288035;288190;155;18;652;670
18;Mort;Mortaigne;2533274924850886;272558;272693;135;16;660;676
18;Chyld989;Chyld989;2533274824150207;599255;599390;135;16;678;694
18;dscharles;dscharles;2533275014769270;105820;105955;135;16;484;500
21;J_F0LEY;J F0LEY;2533274910784399;88418;88508;90;10;51;61
22;OneBadMutha;OneBadMutha;2728296738546254;80394;80424;30;8;166;174
22;binarymelon;binarymelon;2533274792088847;66621;66651;30;8;105;113
24;Mark3;Mark 3;2533274791777168;199075;199095;20;4;69;73
25;MasterLeePhD;Master Lee PhD;2533274793230093;552878;552893;15;2;656;658
26;PhantomFox;PhantomFox75-460;2535436728258152;93228;93238;10;1;109;110
27;BadMoodJones;Junglee91;2533275020457265;174361;174361;0;0;213;213
27;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;267;267
27;low187;ShadowArceus5;2533274870566975;315001;315001;0;0;304;304
27;TheAshCohen09;TheAshCohen09;2533274856167909;318606;318606;0;0;592;592
27;NierlyCrazy;Nierly Crazy;2533274896685914;637463;637463;0;0;784;784
27;MMarfil;MMarfil;2533274884719422;116438;116438;0;0;114;114
27;TangHao;Amir-8983;2535432952508207;98022;98022;0;0;78;78
27;supercommodore;supercommodore;2533274982646378;42595;42595;0;0;28;28
27;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;22;22
27;BeardoN7x;BeardoA7x;2533274924115209;159594;159594;0;0;67;67
27;TheSego;The Sego;2533274801846949;171980;171980;0;0;13;13
27;dfunktjester;dFunkt jestEr;2533274829581469;146787;146787;0;0;72;72
27;profjjj;profjjj;2533274829351135;174325;174325;0;0;57;57
27;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;0;0
27;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;0;0
