#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;1056911;1059481;2570;50;0;50
2;FairyEmpire;baboy1337;2533274848211122;596810;599100;2290;48;0;48
3;TheAshCohen09;TheAshCohen09;2533274856167909;281116;283116;2000;46;0;46
4;SheepDip;Ryuukishi634;2533274841110750;524230;525525;1295;44;0;44
5;MasterLeePhD;Master Lee PhD;2533274793230093;521984;523104;1120;42;0;42
6;Scottish_Sin;Scottish Sin;2533274798575633;644894;645884;990;40;0;40
7;Chyld989;Chyld989;2533274824150207;576440;577340;900;38;0;38
8;Knottian;Knottian;2533274805216213;274070;274840;770;36;0;36
9;TheSlickTony;TheSlickTony;2533275010815429;136028;136793;765;34;0;34
10;PhantomFox;PhantomFox75-460;2535436728258152;87774;88444;670;32;0;32
11;profjjj;profjjj;2533274829351135;170505;171150;645;30;0;30
12;Mark3;Mark 3;2533274791777168;196155;196585;430;28;0;28
13;binarymelon;binarymelon;2533274792088847;60071;60431;360;26;0;26
14;DeusJabu;DeusJabu;2535431624153776;241085;241425;340;24;0;24
15;Akosii;Akosii;2533274876129944;456891;457206;315;22;0;22
16;low187;ShadowArceus5;2533274870566975;306406;306661;255;20;0;20
17;MMarfil;MMarfil;2533274884719422;114133;114343;210;18;0;18
18;Plagueborne;The Wicked Soul;2533274925208344;1494391;1494521;130;16;0;16
19;MrZweistein;MrZweistein;2533274796780325;175515;175580;65;14;0;14
20;n0tjack;n0tjack;2533274808155558;266039;266059;20;12;0;12
20;SilentJay76;SilentJay76;2533274902322618;504827;504847;20;12;0;12
22;CallMeCraig;matsze;2533274817036922;377298;377313;15;8;0;8
22;Bugalugs214;bugalugs214;2535471084374195;604440;604455;15;8;0;8
22;BrigadiersBlue;Brigadiers Blue;2533274916311937;188560;188575;15;8;0;8
22;dscharles;dscharles;2533275014769270;97770;97785;15;8;0;8
26;TangHao;Amir-8983;2535432952508207;89452;89462;10;1;0;1
27;APOPHIS1989;APOPHIS1989;2533274792861176;640831;640831;0;0;0;0
27;dfunktjester;dFunkt jestEr;2533274829581469;144667;144667;0;0;0;0
27;OneBadMutha;OneBadMutha;2728296738546254;77554;77554;0;0;0;0
27;RoslindaleOne;RoslindaleOne;2594261035379451;438450;438450;0;0;0;0
27;BadMoodJones;Junglee91;2533275020457265;172326;172326;0;0;0;0
27;NierlyCrazy;Nierly Crazy;2533274896685914;602930;602930;0;0;0;0
27;Sikamikanico;Sikamikanico;2599622463478870;164036;164036;0;0;0;0
27;supercommodore;supercommodore;2533274982646378;42225;42225;0;0;0;0
27;BigM_Milk4;BigMMilk-9208;2533274975549845;72609;72609;0;0;0;0
27;Mort;Mortaigne;2533274924850886;260408;260408;0;0;0;0
27;BeardoN7x;BeardoA7x;2533274924115209;149569;149569;0;0;0;0
27;TheSego;The Sego;2533274801846949;169910;169910;0;0;0;0
27;BananaBox39;MaidenLOKO;2533274891998560;213683;213683;0;0;0;0
27;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;0;0
