#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;TheAshCohen09;TheAshCohen09;2533274856167909;333366;335376;2010;50;78;128
2;CallMeCraig;matsze;2533274817036922;429289;430914;1625;48;144;192
3;FairyEmpire;baboy1337;2533274848211122;683336;684706;1370;46;78;124
4;APOPHIS1989;APOPHIS1989;2533274792861176;718209;719309;1100;44;120;164
5;n0tjack;n0tjack;2533274808155558;309980;311060;1080;42;136;178
6;Plagueborne;The Wicked Soul;2533274925208344;1704415;1705370;955;40;112;152
7;SheepDip;Ryuukishi634;2533274841110750;587090;587820;730;38;124;162
8;low187;ShadowArceus5;2533274870566975;323191;323696;505;36;102;138
9;J_F0LEY;J F0LEY;2533274910784399;126363;126838;475;34;114;148
10;Sikamikanico;Sikamikanico;2599622463478870;182083;182348;265;32;36;68
11;Knottian;Knottian;2533274805216213;297663;297918;255;30;94;124
12;Akosii;Akosii;2533274876129944;500063;500253;190;28;98;126
13;Mort;Mortaigne;2533274924850886;288548;288658;110;26;50;76
14;RoslindaleOne;RoslindaleOne;2594261035379451;456395;456475;80;24;28;52
14;OneBadMutha;OneBadMutha;2728296738546254;84619;84699;80;24;14;38
16;Chyld989;Chyld989;2533274824150207;617725;617800;75;20;104;124
17;SilentJay76;SilentJay76;2533274902322618;532397;532457;60;18;110;128
17;Mark3;Mark 3;2533274791777168;200375;200435;60;18;0;18
19;MMarfil;MMarfil;2533274884719422;117858;117878;20;14;54;68
20;dscharles;dscharles;2533275014769270;116835;116850;15;12;62;74
21;Colbert;MrZweistein;2533274796780325;188812;188822;10;10;20;30
22;binarymelon;binarymelon;2533274792088847;68746;68746;0;0;42;42
22;TheSego;The Sego;2533274801846949;176201;176201;0;0;36;36
22;BadMoodJones;Junglee91;2533275020457265;175531;175531;0;0;28;28
22;Shadowgasm;Shadowgasm;2736338880739054;463237;463237;0;0;24;24
22;TangHao;Amir-8983;2535432952508207;100151;100151;0;0;16;16
22;TheSlickTony;TheSlickTony;2533275010815429;153428;153428;0;0;8;8
22;ShadowlessEdge;ShadowlessAU;2535418358478334;1143397;1143397;0;0;8;8
22;BeardoN7x;BeardoA7x;2533274924115209;160049;160049;0;0;0;0
22;supercommodore;supercommodore;2533274982646378;43570;43570;0;0;0;0
22;PhantomFox;PhantomFox75-460;2535436728258152;94415;94415;0;0;0;0
22;profjjj;profjjj;2533274829351135;175390;175390;0;0;0;0
22;NierlyCrazy;Nierly Crazy;2533274896685914;645383;645383;0;0;0;0
22;MasterLeePhD;Master Lee PhD;2533274793230093;553308;553308;0;0;0;0
22;Bugalugs214;bugalugs214;2535471084374195;609285;609285;0;0;0;0
22;DeusJabu;DeusJabu;2535431624153776;250030;250030;0;0;0;0
22;BigM_Milk4;BigMMilk-9208;2533274975549845;74244;74244;0;0;0;0
