#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;344952;348770;3818;50;1020;1070
2;FairyEmpire;baboy1337;2533274848211122;471037;473677;2640;48;431;479
3;SheepDip;Ryuukishi634;2533274841110750;447000;449360;2360;46;354;400
4;CallMeCraig;matsze;2533274817036922;281270;282870;1600;44;455;499
5;Akosii;Akosii;2533274876129944;396765;398295;1530;42;506;548
6;Plagueborne;The Wicked Soul;2533274925208344;989972;991492;1520;40;786;826
7;Scottish_Sin;Scottish Sin;2533274798575633;590930;592380;1450;38;436;474
8;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;767320;768695;1375;36;504;540
9;low187;ShadowArceus5;2533274870566975;273740;274960;1220;34;336;370
10;Chyld989;Chyld989;2533274824150207;466575;467580;1005;32;469;501
11;dfunktjester;dFunkt jestEr;2533274829581469;122973;123973;1000;30;9;39
12;APOPHIS1989;APOPHIS1989;2533274792861176;393498;394198;700;28;577;605
13;n0tjack;n0tjack;2533274808155558;215515;216110;595;26;504;530
14;ShadowlessEdge;Shadowless Edge;2535418358478334;867057;867632;575;24;715;739
15;RoslindaleOne;RoslindaleOne;2594261035379451;392275;392840;565;22;63;85
16;FunkyOne;Sir Funkified;2533274831236982;258304;258832;528;20;134;154
17;BigM_Milk4;BigMMilk-9208;2533274975549845;47669;48189;520;18;39;57
18;DeusJabu;DeusJabu;2535431624153776;191690;192175;485;16;101;117
19;MasterLeePhD;Master Lee PhD;2533274793230093;401174;401649;475;14;463;477
20;BrigadiersBlue;Brigadiers Blue;2533274916311937;106460;106925;465;12;311;323
21;NierlyCrazy;Nierly Crazy;2533274896685914;479215;479635;420;10;544;554
22;Mark3;Mark 3;2533274791777168;187775;188175;400;8;41;49
23;UnveiledArk;UnveiledArk;2533274934249959;455760;456100;340;6;418;424
24;judge;judge;2533274802991000;462030;462335;305;4;471;475
25;dscharles;dscharles;2533275014769270;80690;80934;244;2;101;103
26;Xumbrega;ctZz1;2533274892320729;161270;161495;225;1;8;9
27;binarymelon;binarymelon;2533274792088847;30531;30741;210;1;75;76
28;profjjj;profjjj;2533274829351135;154861;155061;200;1;234;235
29;OneBadMutha;OneBadMutha;2728296738546254;64407;64587;180;1;63;64
29;Sikamikanico;Sikamikanico;2599622463478870;145923;146103;180;1;102;103
31;Knottian;Knottian;2533274805216213;237141;237291;150;1;81;82
32;Cyime;Cyime;2533274809898296;246840;246980;140;1;192;193
33;Mort;Mortaigne;2533274924850886;208967;209097;130;1;529;530
34;PhantomFox;PhantomFox75-460;2535436728258152;77337;77457;120;1;105;106
35;Bluehawk357;BlueHawk357;2533274876723326;125539;125643;104;1;97;98
36;TheSlickTony;TheSlickTony;2533275010815429;120888;120958;70;1;96;97
37;BananaBox39;MaidenLOKO;2533274891998560;200670;200730;60;1;69;70
37;Darthvader2795;Darthvader2795;2535442004967288;76811;76871;60;1;3;4
39;Kreten;Cro Kreten;2690766741657668;276853;276903;50;1;181;182
40;DanCasual;SR1 Dan;2533274803840524;211574;211619;45;1;34;35
41;Running_Riot;BoutTreeFidy-208;2535457582061110;54210;54230;20;1;14;15
42;supercommodore;supercommodore;2533274982646378;36337;36352;15;1;12;13
43;Shadowgasm;Shadowgasm;2736338880739054;413655;413655;0;0;942;942
43;TheSego;The Sego;2533274801846949;159899;159899;0;0;158;158
43;MrZweistein;MrZweistein;2533274796780325;147470;147470;0;0;27;27
43;BadMoodJones;Junglee91;2533275020457265;144712;144712;0;0;90;90
43;xJavontax;xJavontax;2533274819674251;51746;51746;0;0;38;38
43;Zonky;Zonky;2535470751963594;165110;165110;0;0;150;150
43;michael;Rngesus37;2535419776788793;43945;43945;0;0;9;9
43;MMarfil;MMarfil;2533274884719422;107694;107694;0;0;10;10
43;BeardoN7x;BeardoA7x;2533274924115209;133305;133305;0;0;146;146
43;brunopcosta1;brunopcosta1;2535437287890796;288518;288518;0;0;5;5
43;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;0;0
43;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
