#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;928446;932736;4290;50;832;882
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;831850;835055;3205;48;890;938
3;Plagueborne;The Wicked Soul;2533274925208344;1061356;1064150;2794;46;816;862
4;Bugalugs214;bugalugs214;2535471084374195;560922;563597;2675;44;1210;1254
5;BigM_Milk4;BigMMilk-9208;2533274975549845;51984;54649;2665;42;78;120
6;APOPHIS1989;APOPHIS1989;2533274792861176;417320;419092;1772;40;472;512
7;judge;judge;2533274802991000;487434;489084;1650;38;738;776
8;CallMeCraig;matsze;2533274817036922;304882;306242;1360;36;593;629
9;FairyEmpire;baboy1337;2533274848211122;502206;503121;915;34;526;560
10;binarymelon;binarymelon;2533274792088847;36816;37706;890;32;105;137
11;SheepDip;Ryuukishi634;2533274841110750;466460;467290;830;30;527;557
12;n0tjack;n0tjack;2533274808155558;235141;235913;772;28;818;846
13;low187;ShadowArceus5;2533274870566975;290487;291167;680;26;332;358
14;MrZweistein;MrZweistein;2533274796780325;155550;156195;645;24;130;154
15;BananaBox39;MaidenLOKO;2533274891998560;207940;208379;439;22;126;148
16;DeusJabu;DeusJabu;2535431624153776;207625;208055;430;20;574;594
17;RoslindaleOne;RoslindaleOne;2594261035379451;410930;411305;375;18;675;693
18;Chyld989;Chyld989;2533274824150207;509271;509558;287;16;361;377
19;Mort;Mortaigne;2533274924850886;220993;221264;271;14;447;461
20;BrigadiersBlue;Brigadiers Blue;2533274916311937;124655;124885;230;12;472;484
21;NierlyCrazy;Nierly Crazy;2533274896685914;505173;505353;180;10;453;463
22;MMarfil;MMarfil;2533274884719422;109066;109231;165;8;19;27
23;TheSlickTony;TheSlickTony;2533275010815429;125773;125933;160;6;142;148
23;michael;Rngesus37;2535419776788793;46607;46767;160;6;87;93
25;MasterLeePhD;Master Lee PhD;2533274793230093;436597;436752;155;2;928;930
26;FunkyOne;Sir Funkified;2533274831236982;265714;265863;149;1;259;260
27;Knottian;Knottian;2533274805216213;242503;242648;145;1;125;126
28;PhantomFox;PhantomFox75-460;2535436728258152;80342;80477;135;1;32;33
29;Cyime;Cyime;2533274809898296;255440;255570;130;1;311;312
30;profjjj;profjjj;2533274829351135;158724;158829;105;1;57;58
31;Sikamikanico;Sikamikanico;2599622463478870;150660;150735;75;1;100;101
32;Shadowgasm;Shadowgasm;2736338880739054;425265;425330;65;1;207;208
33;dscharles;dscharles;2533275014769270;84036;84096;60;1;198;199
34;Scottish_Sin;Scottish Sin;2533274798575633;609664;609719;55;1;574;575
34;UnveiledArk;UnveiledArk;2533274934249959;488883;488938;55;1;565;566
36;dfunktjester;dFunkt jestEr;2533274829581469;130833;130883;50;1;178;179
36;Running_Riot;BoutTreeFidy-208;2535457582061110;56545;56595;50;1;34;35
38;OneBadMutha;OneBadMutha;2728296738546254;68984;69029;45;1;110;111
39;Mark3;Mark 3;2533274791777168;190715;190745;30;1;44;45
40;TheSego;The Sego;2533274801846949;163647;163674;27;1;106;107
41;DanCasual;SR1 Dan;2533274803840524;220304;220321;17;1;10;11
42;BadMoodJones;Junglee91;2533275020457265;151853;151858;5;1;221;222
43;Akosii;Akosii;2533274876129944;414244;414244;0;0;212;212
43;Zonky;Zonky;2535470751963594;165575;165575;0;0;6;6
43;BeardoN7x;BeardoA7x;2533274924115209;140380;140380;0;0;220;220
43;xJavontax;xJavontax;2533274819674251;52278;52278;0;0;32;32
43;Kreten;Cro Kreten;2690766741657668;278243;278243;0;0;31;31
43;Darthvader2795;Darthvader2795;2535442004967288;78476;78476;0;0;85;85
43;Xumbrega;ctZz1;2533274892320729;162989;162989;0;0;74;74
43;supercommodore;supercommodore;2533274982646378;38632;38632;0;0;63;63
43;TangHao;Amir-8983;2535432952508207;79350;79350;0;0;228;228
43;Foorbits;Foorbits;2624419068575218;51238;51238;0;0;2;2
43;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
43;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
43;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
