#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1058462;1163367;104905;50;962;1012
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;829455;849886;20431;48;1084;1132
3;ShadowlessEdge;Shadowless Edge;2535418358478334;926256;938696;12440;46;936;982
4;Bugalugs214;bugalugs214;2535471084374195;558520;569180;10660;44;1356;1400
5;MasterLeePhD;Master Lee PhD;2533274793230093;434480;440109;5629;42;1054;1096
6;BigM_Milk4;BigMMilk-9208;2533274975549845;50124;55459;5335;40;205;245
7;NierlyCrazy;Nierly Crazy;2533274896685914;504405;509183;4778;38;560;598
8;Akosii;Akosii;2533274876129944;413775;418435;4660;36;348;384
9;judge;judge;2533274802991000;486394;490974;4580;34;854;888
10;n0tjack;n0tjack;2533274808155558;232690;237258;4568;32;926;958
11;SheepDip;Ryuukishi634;2533274841110750;464680;469180;4500;30;635;665
12;Chyld989;Chyld989;2533274824150207;507825;512142;4317;28;475;503
13;RoslindaleOne;RoslindaleOne;2594261035379451;410015;413955;3940;26;753;779
14;CallMeCraig;matsze;2533274817036922;303922;307527;3605;24;719;743
15;BrigadiersBlue;Brigadiers Blue;2533274916311937;124495;127950;3455;22;525;547
16;UnveiledArk;UnveiledArk;2533274934249959;488575;491930;3355;20;625;645
17;FairyEmpire;baboy1337;2533274848211122;501747;504621;2874;18;612;630
18;MrZweistein;MrZweistein;2533274796780325;155080;157405;2325;16;194;210
19;DeusJabu;DeusJabu;2535431624153776;207005;209290;2285;14;636;650
20;APOPHIS1989;APOPHIS1989;2533274792861176;416948;419207;2259;12;513;525
21;Mort;Mortaigne;2533274924850886;220752;222808;2056;10;557;567
22;Shadowgasm;Shadowgasm;2736338880739054;423375;425330;1955;8;258;266
23;Scottish_Sin;Scottish Sin;2533274798575633;608690;610544;1854;6;585;591
24;BadMoodJones;Junglee91;2533275020457265;151513;153273;1760;4;266;270
25;binarymelon;binarymelon;2533274792088847;36606;38166;1560;2;192;194
26;BananaBox39;MaidenLOKO;2533274891998560;207575;209099;1524;1;159;160
27;low187;ShadowArceus5;2533274870566975;290180;291521;1341;1;360;361
28;FunkyOne;Sir Funkified;2533274831236982;265392;266640;1248;1;301;302
29;Sikamikanico;Sikamikanico;2599622463478870;150640;151695;1055;1;146;147
30;BeardoN7x;BeardoA7x;2533274924115209;140290;141265;975;1;244;245
31;Knottian;Knottian;2533274805216213;242271;243208;937;1;146;147
32;TheSlickTony;TheSlickTony;2533275010815429;125143;126048;905;1;149;150
33;michael;Rngesus37;2535419776788793;46265;47167;902;1;113;114
34;dscharles;dscharles;2533275014769270;83689;84526;837;1;229;230
35;profjjj;profjjj;2533274829351135;158296;159069;773;1;86;87
36;OneBadMutha;OneBadMutha;2728296738546254;68837;69544;707;1;120;121
37;dfunktjester;dFunkt jestEr;2533274829581469;130518;131143;625;1;181;182
38;Mark3;Mark 3;2533274791777168;190630;191150;520;1;61;62
39;Cyime;Cyime;2533274809898296;255340;255795;455;1;314;315
40;TheSego;The Sego;2533274801846949;163289;163674;385;1;119;120
41;PhantomFox;PhantomFox75;2535436728258152;80252;80602;350;1;34;35
42;MMarfil;MMarfil;2533274884719422;109029;109241;212;1;27;28
43;Zonky;Zonky;2535470751963594;165390;165575;185;1;6;7
44;Running_Riot;BoutTreeFidy;2535457582061110;56500;56660;160;1;37;38
44;Xumbrega;ctZz1;2533274892320729;162989;163149;160;1;76;77
46;Kreten;Cro Kreten;2690766741657668;278198;278273;75;1;32;33
47;xJavontax;xJavontax;2533274819674251;52211;52278;67;1;32;33
48;DanCasual;SR1 Dan;2533274803840524;220304;220331;27;1;12;13
49;Darthvader2795;Darthvader2795;2535442004967288;78456;78476;20;1;85;86
50;supercommodore;supercommodore;2533274982646378;38632;38632;0;0;63;63
50;TangHao;Amir-8983;2535432952508207;79350;79350;0;0;228;228
50;Foorbits;Foorbits;2624419068575218;51238;51238;0;0;2;2
50;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
50;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
50;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
