#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;SheepDip;Ryuukishi634;2533274841110750;569265;570525;1260;50;606;656
2;n0tjack;n0tjack;2533274808155558;296541;297366;825;48;464;512
3;CallMeCraig;matsze;2533274817036922;414527;415257;730;46;374;420
4;Knottian;Knottian;2533274805216213;292535;293220;685;44;404;448
5;Akosii;Akosii;2533274876129944;491443;492053;610;42;466;508
6;ShadowlessEdge;ShadowlessAU;2535418358478334;1138827;1139312;485;40;378;418
7;J_F0LEY;J F0LEY;2533274910784399;120383;120688;305;38;358;396
8;APOPHIS1989;APOPHIS1989;2533274792861176;695737;696022;285;36;254;290
9;Chyld989;Chyld989;2533274824150207;609450;609655;205;34;454;488
10;SilentJay76;SilentJay76;2533274902322618;523592;523792;200;32;346;378
11;Mort;Mortaigne;2533274924850886;285423;285588;165;30;556;586
12;Shadowgasm;Shadowgasm;2736338880739054;460837;460977;140;28;626;654
13;Plagueborne;The Wicked Soul;2533274925208344;1693160;1693285;125;26;476;502
14;RoslindaleOne;RoslindaleOne;2594261035379451;449265;449350;85;24;338;362
15;MasterLeePhD;Master Lee PhD;2533274793230093;553118;553193;75;22;45;67
16;dscharles;dscharles;2533275014769270;114015;114085;70;20;398;418
17;Colbert;MrZweistein;2533274796780325;187915;187945;30;18;180;198
18;low187;ShadowArceus5;2533274870566975;317681;317701;20;16;276;292
18;OneBadMutha;OneBadMutha;2728296738546254;82489;82509;20;16;184;200
20;supercommodore;supercommodore;2533274982646378;43385;43395;10;12;7;19
21;Sikamikanico;Sikamikanico;2599622463478870;177308;177313;5;10;158;168
21;FairyEmpire;baboy1337;2533274848211122;677731;677736;5;10;450;460
21;MMarfil;MMarfil;2533274884719422;117068;117073;5;10;151;161
24;PhantomFox;PhantomFox75-460;2535436728258152;94350;94350;0;0;75;75
24;BadMoodJones;Junglee91;2533275020457265;175321;175321;0;0;151;151
24;BeardoN7x;BeardoA7x;2533274924115209;159774;159774;0;0;34;34
24;NierlyCrazy;Nierly Crazy;2533274896685914;645358;645358;0;0;272;272
24;TangHao;Amir-8983;2535432952508207;99432;99432;0;0;42;42
24;Mark3;Mark 3;2533274791777168;199175;199175;0;0;30;30
24;BigM_Milk4;BigMMilk-9208;2533274975549845;74244;74244;0;0;9;9
24;profjjj;profjjj;2533274829351135;174550;174550;0;0;7;7
24;TheSlickTony;TheSlickTony;2533275010815429;151038;151038;0;0;126;126
24;TheAshCohen09;TheAshCohen09;2533274856167909;330931;330931;0;0;144;144
24;TheSego;The Sego;2533274801846949;172175;172175;0;0;28;28
24;binarymelon;binarymelon;2533274792088847;66786;66786;0;0;19;19
24;DeusJabu;DeusJabu;2535431624153776;249240;249240;0;0;13;13
24;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;0;0
