#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;351265;362455;11190;50;1210;1260
2;Akosii;Akosii;2533274876129944;398905;401605;2700;48;594;642
3;ShadowlessEdge;Shadowless Edge;2535418358478334;872057;874614;2557;46;817;863
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;770185;772495;2310;44;658;702
5;UnveiledArk;UnveiledArk;2533274934249959;457320;459560;2240;42;502;544
6;NierlyCrazy;Nierly Crazy;2533274896685914;479920;482120;2200;40;640;680
7;MrZweistein;MrZweistein;2533274796780325;147470;149525;2055;38;28;66
8;FairyEmpire;baboy1337;2533274848211122;475012;476547;1535;36;565;601
9;CallMeCraig;matsze;2533274817036922;283860;285215;1355;34;595;629
10;n0tjack;n0tjack;2533274808155558;216195;217395;1200;32;556;588
11;RoslindaleOne;RoslindaleOne;2594261035379451;392995;394150;1155;30;87;117
12;binarymelon;binarymelon;2533274792088847;30751;31826;1075;28;96;124
13;APOPHIS1989;APOPHIS1989;2533274792861176;394475;395480;1005;26;629;655
14;Scottish_Sin;Scottish Sin;2533274798575633;593185;594030;845;24;574;598
15;MasterLeePhD;Master Lee PhD;2533274793230093;401999;402664;665;22;521;543
16;PhantomFox;PhantomFox75-460;2535436728258152;77662;78117;455;20;109;129
17;Plagueborne;The Wicked Soul;2533274925208344;998562;998972;410;18;940;958
18;Cyime;Cyime;2533274809898296;247050;247435;385;16;195;211
19;Running_Riot;BoutTreeFidy-208;2535457582061110;54230;54580;350;14;16;30
20;DeusJabu;DeusJabu;2535431624153776;192675;192990;315;12;183;195
21;judge;judge;2533274802991000;462745;463045;300;10;563;573
22;BananaBox39;MaidenLOKO;2533274891998560;201010;201305;295;8;86;94
23;low187;ShadowArceus5;2533274870566975;276190;276470;280;6;454;460
24;TheSego;The Sego;2533274801846949;159899;160169;270;4;159;163
25;SheepDip;Ryuukishi634;2533274841110750;449705;449970;265;2;470;472
26;Mort;Mortaigne;2533274924850886;210052;210302;250;1;608;609
26;FunkyOne;Sir Funkified;2533274831236982;259042;259292;250;1;196;197
28;Sikamikanico;Sikamikanico;2599622463478870;146178;146423;245;1;105;106
29;BrigadiersBlue;Brigadiers Blue;2533274916311937;107240;107480;240;1;341;342
30;Chyld989;Chyld989;2533274824150207;468465;468685;220;1;621;622
31;Mark3;Mark 3;2533274791777168;188305;188460;155;1;75;76
31;profjjj;profjjj;2533274829351135;155191;155346;155;1;280;281
33;TheSlickTony;TheSlickTony;2533275010815429;120988;121138;150;1;99;100
34;BigM_Milk4;BigMMilk-9208;2533274975549845;48249;48389;140;1;59;60
35;supercommodore;supercommodore;2533274982646378;36352;36452;100;1;14;15
36;Knottian;Knottian;2533274805216213;237441;237491;50;1;84;85
37;dscharles;dscharles;2533275014769270;81044;81089;45;1;123;124
38;dfunktjester;dFunkt jestEr;2533274829581469;125253;125293;40;1;87;88
38;OneBadMutha;OneBadMutha;2728296738546254;64587;64627;40;1;103;104
40;Xumbrega;ctZz1;2533274892320729;161495;161525;30;1;46;47
41;BadMoodJones;Junglee91;2533275020457265;144712;144727;15;1;91;92
42;Kreten;Cro Kreten;2690766741657668;277143;277153;10;1;202;203
43;DanCasual;SR1 Dan;2533274803840524;212079;212079;0;0;88;88
43;Bluehawk357;BlueHawk357;2533274876723326;125743;125743;0;0;100;100
43;Shadowgasm;Shadowgasm;2736338880739054;413670;413670;0;0;1009;1009
43;Darthvader2795;Darthvader2795;2535442004967288;76871;76871;0;0;5;5
43;xJavontax;xJavontax;2533274819674251;51746;51746;0;0;39;39
43;Zonky;Zonky;2535470751963594;165110;165110;0;0;151;151
43;michael;Rngesus37;2535419776788793;43945;43945;0;0;10;10
43;MMarfil;MMarfil;2533274884719422;107694;107694;0;0;10;10
43;BeardoN7x;BeardoA7x;2533274924115209;133305;133305;0;0;146;146
43;brunopcosta1;brunopcosta1;2535437287890796;288518;288518;0;0;5;5
43;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;0;0
43;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
