#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;FairyEmpire;baboy1337;2533274848211122;529434;548519;19085;50;0;50
2;APOPHIS1989;APOPHIS1989;2533274792861176;450390;456400;6010;48;0;48
3;TheAshCohen09;TheAshCohen09;2533274856167909;201219;206469;5250;46;0;46
4;Plagueborne;The Wicked Soul;2533274925208344;1281976;1285391;3415;44;0;44
5;MasterLeePhD;Master Lee PhD;2533274793230093;469154;472494;3340;42;0;42
6;NierlyCrazy;Nierly Crazy;2533274896685914;531423;532748;1325;40;0;40
7;Knottian;Knottian;2533274805216213;252518;253430;912;38;0;38
8;TangHao;Amir-8983;2535432952508207;87297;88207;910;36;0;36
9;ShadowlessEdge;Shadowless Edge;2535418358478334;992306;993061;755;34;0;34
10;SheepDip;Ryuukishi634;2533274841110750;489390;490070;680;32;0;32
11;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;895514;895999;485;30;0;30
12;judge;judge;2533274802991000;528004;528454;450;28;0;28
13;Kreten;Cro Kreten;2690766741657668;279868;280303;435;26;0;26
14;CallMeCraig;matsze;2533274817036922;336483;336883;400;24;0;24
14;OneBadMutha;OneBadMutha;2728296738546254;72379;72779;400;24;0;24
16;SilentJay76;SilentJay76;2533274902322618;468012;468397;385;20;0;20
16;Sikamikanico;Sikamikanico;2599622463478870;154945;155330;385;20;0;20
18;dscharles;dscharles;2533275014769270;89471;89851;380;16;0;16
19;Akosii;Akosii;2533274876129944;428326;428651;325;14;0;14
20;MrZweistein;MrZweistein;2533274796780325;163300;163570;270;12;0;12
21;RoslindaleOne;RoslindaleOne;2594261035379451;420365;420625;260;10;0;10
22;BadMoodJones;Junglee91;2533275020457265;162523;162778;255;8;0;8
22;michael;Rngesus37;2535419776788793;49207;49462;255;8;0;8
24;Chyld989;Chyld989;2533274824150207;536385;536595;210;4;0;4
25;DeusJabu;DeusJabu;2535431624153776;224830;225025;195;2;0;2
26;FunkyOne;Sir Funkified;2533274831236982;271385;271575;190;1;0;1
27;low187;ShadowArceus5;2533274870566975;296038;296223;185;1;0;1
28;binarymelon;binarymelon;2533274792088847;46676;46836;160;1;0;1
29;DanCasual;SR1 Dan;2533274803840524;222211;222351;140;1;0;1
30;profjjj;profjjj;2533274829351135;162774;162879;105;1;0;1
31;TheSego;The Sego;2533274801846949;166219;166314;95;1;0;1
32;Scottish_Sin;Scottish Sin;2533274798575633;624014;624079;65;1;0;1
33;dfunktjester;dFunkt jestEr;2533274829581469;142473;142533;60;1;0;1
33;Running_Riot;BoutTreeFidy-208;2535457582061110;58390;58450;60;1;0;1
35;BeardoN7x;BeardoA7x;2533274924115209;142834;142889;55;1;0;1
36;supercommodore;supercommodore;2533274982646378;41315;41355;40;1;0;1
37;UnveiledArk;UnveiledArk;2533274934249959;519855;519880;25;1;0;1
38;MMarfil;MMarfil;2533274884719422;111051;111066;15;1;0;1
38;BrigadiersBlue;Brigadiers Blue;2533274916311937;155610;155625;15;1;0;1
40;BananaBox39;MaidenLOKO;2533274891998560;212994;212994;0;0;0;0
40;Mort;Mortaigne;2533274924850886;234443;234443;0;0;0;0
40;PhantomFox;PhantomFox75-460;2535436728258152;83292;83292;0;0;0;0
40;Shadowgasm;Shadowgasm;2736338880739054;432280;432280;0;0;0;0
40;Bugalugs214;bugalugs214;2535471084374195;599930;599930;0;0;0;0
40;xJavontax;xJavontax;2533274819674251;52363;52363;0;0;0;0
40;Zonky;Zonky;2535470751963594;166275;166275;0;0;0;0
40;Foorbits;Foorbits;2624419068575218;52068;52068;0;0;0;0
40;TheSlickTony;TheSlickTony;2533275010815429;129478;129478;0;0;0;0
40;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;0;0
40;n0tjack;n0tjack;2533274808155558;246358;246358;0;0;0;0
40;Xumbrega;ctZz1;2533274892320729;163714;163714;0;0;0;0
40;Mark3;Mark 3;2533274791777168;192745;192745;0;0;0;0
40;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;0;0
40;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
