#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;SheepDip;Ryuukishi634;2533274841110750;589815;591625;1810;50;294;344
2;low187;ShadowArceus5;2533274870566975;325581;327226;1645;48;266;314
2;CallMeCraig;matsze;2533274817036922;432249;433894;1645;48;322;370
4;Plagueborne;The Wicked Soul;2533274925208344;1706380;1706995;615;44;266;310
5;dscharles;dscharles;2533275014769270;118145;118720;575;42;180;222
6;Sikamikanico;Sikamikanico;2599622463478870;182348;182758;410;40;90;130
7;TheSlickTony;TheSlickTony;2533275010815429;153428;153773;345;38;9;47
8;APOPHIS1989;APOPHIS1989;2533274792861176;721274;721534;260;36;296;332
9;Akosii;Akosii;2533274876129944;501848;502083;235;34;242;276
10;Knottian;Knottian;2533274805216213;298148;298373;225;32;196;228
10;Mark3;Mark 3;2533274791777168;200650;200875;225;32;56;88
12;Mort;Mortaigne;2533274924850886;289008;289208;200;28;144;172
13;J_F0LEY;J F0LEY;2533274910784399;128033;128228;195;26;250;276
14;ShadowlessEdge;ShadowlessAU;2535418358478334;1143577;1143767;190;24;52;76
14;n0tjack;n0tjack;2533274808155558;311365;311555;190;24;276;300
16;FairyEmpire;baboy1337;2533274848211122;686606;686776;170;20;252;272
17;OneBadMutha;OneBadMutha;2728296738546254;84959;84999;40;18;100;118
18;BeardoN7x;BeardoA7x;2533274924115209;160204;160229;25;16;40;56
19;Colbert;MrZweistein;2533274796780325;188852;188872;20;14;45;59
20;Chyld989;Chyld989;2533274824150207;617910;617925;15;12;192;204
21;RoslindaleOne;RoslindaleOne;2594261035379451;457135;457135;0;0;134;134
21;binarymelon;binarymelon;2533274792088847;68771;68771;0;0;72;72
21;TheSego;The Sego;2533274801846949;176341;176341;0;0;78;78
21;MMarfil;MMarfil;2533274884719422;117888;117888;0;0;96;96
21;TheAshCohen09;TheAshCohen09;2533274856167909;335376;335376;0;0;166;166
21;SilentJay76;SilentJay76;2533274902322618;532457;532457;0;0;176;176
21;BadMoodJones;Junglee91;2533275020457265;175531;175531;0;0;29;29
21;Shadowgasm;Shadowgasm;2736338880739054;463237;463237;0;0;32;32
21;TangHao;Amir-8983;2535432952508207;100151;100151;0;0;20;20
21;supercommodore;supercommodore;2533274982646378;43570;43570;0;0;0;0
21;PhantomFox;PhantomFox75-460;2535436728258152;94415;94415;0;0;0;0
21;profjjj;profjjj;2533274829351135;175390;175390;0;0;0;0
21;NierlyCrazy;Nierly Crazy;2533274896685914;645383;645383;0;0;0;0
21;MasterLeePhD;Master Lee PhD;2533274793230093;553308;553308;0;0;0;0
21;Bugalugs214;bugalugs214;2535471084374195;609285;609285;0;0;0;0
21;DeusJabu;DeusJabu;2535431624153776;250030;250030;0;0;0;0
21;BigM_Milk4;BigMMilk-9208;2533274975549845;74244;74244;0;0;0;0
