#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;530248;552928;22680;50;1570;1620
2;Plagueborne;The Wicked Soul;2533274925208344;1331146;1353551;22405;48;1358;1406
3;TheAshCohen09;TheAshCohen09;2533274856167909;231101;247756;16655;46;1038;1084
4;FairyEmpire;baboy1337;2533274848211122;574366;580866;6500;44;811;855
5;ShadowlessEdge;Shadowless Edge;2535418358478334;1022351;1028686;6335;42;1194;1236
6;BrigadiersBlue;Brigadiers Blue;2533274916311937;160790;165965;5175;40;290;330
7;Shadowgasm;Shadowgasm;2736338880739054;434460;438785;4325;38;338;376
8;SilentJay76;SilentJay76;2533274902322618;487532;491762;4230;36;1158;1194
9;n0tjack;n0tjack;2533274808155558;254223;257975;3752;34;591;625
10;NierlyCrazy;Nierly Crazy;2533274896685914;564779;568529;3750;32;1038;1070
11;SheepDip;Ryuukishi634;2533274841110750;502375;505950;3575;30;757;787
12;MasterLeePhD;Master Lee PhD;2533274793230093;502259;505154;2895;28;1177;1205
13;CallMeCraig;matsze;2533274817036922;348223;350798;2575;26;776;802
14;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;924254;926625;2371;24;1188;1212
15;Mort;Mortaigne;2533274924850886;240068;242363;2295;22;322;344
16;Chyld989;Chyld989;2533274824150207;552305;554405;2100;20;939;959
17;Akosii;Akosii;2533274876129944;435031;437016;1985;18;432;450
18;profjjj;profjjj;2533274829351135;165130;166825;1695;16;199;215
19;binarymelon;binarymelon;2533274792088847;52559;54216;1657;14;470;484
20;Scottish_Sin;Scottish Sin;2533274798575633;630775;632374;1599;12;482;494
21;judge;judge;2533274802991000;536874;538434;1560;10;612;622
22;Knottian;Knottian;2533274805216213;259584;260984;1400;8;426;434
23;FunkyOne;Sir Funkified;2533274831236982;276721;278026;1305;6;418;424
24;UnveiledArk;UnveiledArk;2533274934249959;543870;545085;1215;4;780;784
25;low187;ShadowArceus5;2533274870566975;298638;299743;1105;2;139;141
26;MMarfil;MMarfil;2533274884719422;111876;112956;1080;1;75;76
27;DeusJabu;DeusJabu;2535431624153776;230750;231780;1030;1;447;448
28;BadMoodJones;Junglee91;2533275020457265;167182;168187;1005;1;308;309
29;dscharles;dscharles;2533275014769270;93384;94174;790;1;332;333
30;MrZweistein;MrZweistein;2533274796780325;172750;173325;575;1;519;520
31;TheSego;The Sego;2533274801846949;169080;169425;345;1;134;135
32;Kreten;Cro Kreten;2690766741657668;284033;284338;305;1;167;168
33;Running_Riot;BoutTreeFidy;2535457582061110;60870;61120;250;1;106;107
34;Sikamikanico;Sikamikanico;2599622463478870;159627;159832;205;1;308;309
35;TheSlickTony;TheSlickTony;2533275010815429;132378;132483;105;1;135;136
36;Bugalugs214;bugalugs214;2535471084374195;600080;600180;100;1;7;8
37;BeardoN7x;BeardoA7x;2533274924115209;147704;147789;85;1;311;312
37;dfunktjester;dFunkt jestEr;2533274829581469;142678;142763;85;1;12;13
39;DanCasual;SR1 Dan;2533274803840524;231941;232021;80;1;504;505
40;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68349;40;1;1;2
41;OneBadMutha;OneBadMutha;2728296738546254;74689;74704;15;1;102;103
42;BananaBox39;MaidenLOKO;2533274891998560;213658;213668;10;1;46;47
43;xJavontax;xJavontax;2533274819674251;53583;53583;0;0;53;53
43;Xumbrega;ctZz1;2533274892320729;166714;166714;0;0;156;156
43;Mark3;Mark 3;2533274791777168;194630;194630;0;0;85;85
43;PhantomFox;PhantomFox75;2535436728258152;84674;84674;0;0;60;60
43;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;8;8
43;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;2;2
43;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;55;55
43;TangHao;Amir-8983;2535432952508207;88697;88697;0;0;68;68
43;RoslindaleOne;RoslindaleOne;2594261035379451;425450;425450;0;0;276;276
43;Zonky;Zonky;2535470751963594;166305;166305;0;0;2;2
43;michael;Rngesus37;2535419776788793;50287;50287;0;0;28;28
43;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
