#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;BrigadiersBlue;Brigadiers Blue;2533274916311937;189510;194620;5110;50;185;235
2;FairyEmpire;baboy1337;2533274848211122;630127;634157;4030;48;951;999
3;NierlyCrazy;Nierly Crazy;2533274896685914;618883;620448;1565;46;636;682
4;TangHao;Amir-8983;2535432952508207;95427;96960;1533;44;348;392
5;ShadowlessEdge;ShadowlessAU;2535418358478334;1109711;1110641;930;42;1302;1344
6;n0tjack;n0tjack;2533274808155558;272809;273529;720;40;671;711
7;SheepDip;Ryuukishi634;2533274841110750;539445;540045;600;38;1062;1100
8;Plagueborne;The Wicked Soul;2533274925208344;1524406;1524976;570;36;1062;1098
9;Akosii;Akosii;2533274876129944;470311;470851;540;34;858;892
10;Mark3;Mark 3;2533274791777168;198030;198560;530;32;252;284
11;profjjj;profjjj;2533274829351135;173320;173830;510;30;357;387
12;Chyld989;Chyld989;2533274824150207;587350;587690;340;28;830;858
13;MMarfil;MMarfil;2533274884719422;115398;115728;330;26;196;222
14;APOPHIS1989;APOPHIS1989;2533274792861176;664428;664713;285;24;1017;1041
15;DeusJabu;DeusJabu;2535431624153776;246965;247195;230;22;715;737
15;low187;ShadowArceus5;2533274870566975;310221;310451;230;22;396;418
17;SilentJay76;SilentJay76;2533274902322618;511637;511837;200;18;573;591
18;RoslindaleOne;RoslindaleOne;2594261035379451;443245;443440;195;16;395;411
19;TheAshCohen09;TheAshCohen09;2533274856167909;299656;299846;190;14;595;609
20;PhantomFox;PhantomFox75-460;2535436728258152;90494;90674;180;12;216;228
21;CallMeCraig;matsze;2533274817036922;387348;387513;165;10;774;784
21;TheSlickTony;TheSlickTony;2533275010815429;142668;142833;165;10;522;532
23;MasterLeePhD;Master Lee PhD;2533274793230093;541934;542074;140;6;1112;1118
24;Knottian;Knottian;2533274805216213;280965;281100;135;4;660;664
24;BadMoodJones;Junglee91;2533275020457265;172861;172996;135;4;23;27
26;Mort;Mortaigne;2533274924850886;263653;263783;130;1;241;242
27;Shadowgasm;Shadowgasm;2736338880739054;440730;440850;120;1;80;81
28;binarymelon;binarymelon;2533274792088847;65511;65591;80;1;538;539
29;dscharles;dscharles;2533275014769270;101770;101845;75;1;402;403
29;MrZweistein;MrZweistein;2533274796780325;179675;179750;75;1;430;431
31;Scottish_Sin;Scottish Sin;2533274798575633;654084;654154;70;1;703;704
32;Bugalugs214;bugalugs214;2535471084374195;607340;607390;50;1;397;398
33;BeardoN7x;BeardoA7x;2533274924115209;158939;158974;35;1;407;408
34;OneBadMutha;OneBadMutha;2728296738546254;79689;79689;0;0;315;315
34;TheSego;The Sego;2533274801846949;171410;171410;0;0;155;155
34;dfunktjester;dFunkt jestEr;2533274829581469;145757;145757;0;0;117;117
34;Sikamikanico;Sikamikanico;2599622463478870;166441;166441;0;0;359;359
34;supercommodore;supercommodore;2533274982646378;42390;42390;0;0;19;19
34;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
34;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
