#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1374411;1389661;15250;50;144;194
2;SheepDip;Ryuukishi634;2533274841110750;509295;514715;5420;48;94;142
3;BrigadiersBlue;Brigadiers Blue;2533274916311937;169225;172320;3095;46;82;128
4;APOPHIS1989;APOPHIS1989;2533274792861176;570903;573753;2850;44;190;234
5;TheAshCohen09;TheAshCohen09;2533274856167909;257801;260541;2740;42;140;182
6;CallMeCraig;matsze;2533274817036922;355523;357648;2125;40;162;202
7;NierlyCrazy;Nierly Crazy;2533274896685914;573624;575649;2025;38;126;164
8;Mort;Mortaigne;2533274924850886;244688;245988;1300;36;73;109
9;BadMoodJones;Junglee91;2533275020457265;168721;169588;867;34;16;50
10;Chyld989;Chyld989;2533274824150207;556505;557350;845;32;74;106
11;ShadowlessEdge;Shadowless Edge;2535418358478334;1030796;1031611;815;30;90;120
12;DeusJabu;DeusJabu;2535431624153776;232690;233390;700;28;34;62
13;n0tjack;n0tjack;2533274808155558;261040;261600;560;26;98;124
14;dscharles;dscharles;2533275014769270;94674;95214;540;24;18;42
15;Akosii;Akosii;2533274876129944;438796;439301;505;22;60;82
16;judge;judge;2533274802991000;539539;539949;410;20;42;62
17;Sikamikanico;Sikamikanico;2599622463478870;160002;160377;375;18;38;56
18;FairyEmpire;baboy1337;2533274848211122;581086;581361;275;16;3;19
19;low187;ShadowArceus5;2533274870566975;300853;301118;265;14;33;47
20;UnveiledArk;UnveiledArk;2533274934249959;545625;545855;230;12;17;29
21;BigM_Milk4;BigMMilk-9208;2533274975549845;70584;70809;225;10;92;102
22;Bugalugs214;bugalugs214;2535471084374195;601324;601525;201;8;78;86
23;Shadowgasm;Shadowgasm;2736338880739054;439370;439560;190;6;26;32
24;SilentJay76;SilentJay76;2533274902322618;493772;493957;185;4;124;128
25;Scottish_Sin;Scottish Sin;2533274798575633;634174;634354;180;2;70;72
26;FunkyOne;Sir Funkified;2533274831236982;278376;278541;165;1;40;41
27;Running_Riot;BoutTreeFidy-208;2535457582061110;61910;62060;150;1;22;23
28;MasterLeePhD;Master Lee PhD;2533274793230093;507374;507519;145;1;99;100
29;Kreten;Cro Kreten;2690766741657668;284778;284908;130;1;10;11
30;binarymelon;binarymelon;2533274792088847;54761;54826;65;1;12;13
31;BeardoN7x;BeardoA7x;2533274924115209;147849;147909;60;1;2;3
32;Knottian;Knottian;2533274805216213;262574;262629;55;1;97;98
33;PhantomFox;PhantomFox75-460;2535436728258152;84784;84834;50;1;3;4
34;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;928140;928180;40;1;102;103
35;OneBadMutha;OneBadMutha;2728296738546254;74929;74939;10;1;1;2
36;profjjj;profjjj;2533274829351135;167405;167405;0;0;24;24
36;MMarfil;MMarfil;2533274884719422;113481;113481;0;0;20;20
36;TheSlickTony;TheSlickTony;2533275010815429;133483;133483;0;0;34;34
36;MrZweistein;MrZweistein;2533274796780325;173500;173500;0;0;1;1
36;TheSego;The Sego;2533274801846949;169575;169575;0;0;1;1
36;TangHao;Amir-8983;2535432952508207;88727;88727;0;0;1;1
36;DanCasual;SR1 Dan;2533274803840524;232126;232126;0;0;3;3
36;dfunktjester;dFunkt jestEr;2533274829581469;142763;142763;0;0;0;0
36;BananaBox39;MaidenLOKO;2533274891998560;213668;213668;0;0;0;0
36;Mark3;Mark 3;2533274791777168;194630;194630;0;0;0;0
36;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;0;0
36;xJavontax;xJavontax;2533274819674251;53583;53583;0;0;0;0
36;Xumbrega;ctZz1;2533274892320729;166714;166714;0;0;0;0
36;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;0;0
36;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;0;0
36;RoslindaleOne;RoslindaleOne;2594261035379451;425450;425450;0;0;0;0
36;michael;Rngesus37;2535419776788793;50287;50287;0;0;0;0
