#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;569180;582485;13305;50;1616;1666
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;849886;861399;11513;48;1306;1354
3;APOPHIS1989;APOPHIS1989;2533274792861176;419207;430157;10950;46;705;751
4;ShadowlessEdge;Shadowless Edge;2535418358478334;938696;949411;10715;44;1105;1149
5;MasterLeePhD;Master Lee PhD;2533274793230093;440109;447404;7295;42;1312;1354
6;BrigadiersBlue;Brigadiers Blue;2533274916311937;127950;134640;6690;40;739;779
7;judge;judge;2533274802991000;490974;496654;5680;38;1036;1074
8;CallMeCraig;matsze;2533274817036922;307527;312502;4975;36;925;961
9;BadMoodJones;Junglee91;2533275020457265;153273;157828;4555;34;364;398
10;Chyld989;Chyld989;2533274824150207;512142;516489;4347;32;639;671
11;UnveiledArk;UnveiledArk;2533274934249959;491930;495615;3685;30;777;807
12;MrZweistein;MrZweistein;2533274796780325;157405;160030;2625;28;314;342
13;Plagueborne;The Wicked Soul;2533274925208344;1163367;1165986;2619;26;1103;1129
14;DeusJabu;DeusJabu;2535431624153776;209290;211660;2370;24;731;755
15;SheepDip;Ryuukishi634;2533274841110750;469180;471145;1965;22;727;749
16;TangHao;Amir-8983;2535432952508207;79350;81265;1915;20;296;316
17;NierlyCrazy;Nierly Crazy;2533274896685914;509183;510948;1765;18;672;690
18;RoslindaleOne;RoslindaleOne;2594261035379451;413955;415715;1760;16;845;861
19;FairyEmpire;baboy1337;2533274848211122;504621;506066;1445;14;696;710
20;Shadowgasm;Shadowgasm;2736338880739054;425330;426715;1385;12;314;326
21;Scottish_Sin;Scottish Sin;2533274798575633;610544;611689;1145;10;631;641
22;Mort;Mortaigne;2533274924850886;222808;223938;1130;8;600;608
23;dfunktjester;dFunkt jestEr;2533274829581469;131143;132243;1100;6;232;238
24;low187;ShadowArceus5;2533274870566975;291521;292496;975;4;395;399
25;TheSlickTony;TheSlickTony;2533275010815429;126048;127018;970;2;191;193
26;binarymelon;binarymelon;2533274792088847;38166;39011;845;1;263;264
27;n0tjack;n0tjack;2533274808155558;237258;238058;800;1;994;995
28;FunkyOne;Sir Funkified;2533274831236982;266640;267250;610;1;334;335
29;TheSego;The Sego;2533274801846949;163674;164269;595;1;141;142
30;MMarfil;MMarfil;2533274884719422;109241;109816;575;1;57;58
31;BigM_Milk4;BigMMilk-9208;2533274975549845;55459;56004;545;1;245;246
32;profjjj;profjjj;2533274829351135;159069;159574;505;1;110;111
33;BananaBox39;MaidenLOKO;2533274891998560;209099;209599;500;1;172;173
33;Running_Riot;BoutTreeFidy;2535457582061110;56660;57160;500;1;59;60
35;Knottian;Knottian;2533274805216213;243208;243682;474;1;151;152
36;PhantomFox;PhantomFox75;2535436728258152;80602;81067;465;1;46;47
37;OneBadMutha;OneBadMutha;2728296738546254;69544;69924;380;1;130;131
38;dscharles;dscharles;2533275014769270;84526;84901;375;1;238;239
39;BeardoN7x;BeardoA7x;2533274924115209;141265;141530;265;1;249;250
40;Cyime;Cyime;2533274809898296;255795;256055;260;1;317;318
41;Darthvader2795;Darthvader2795;2535442004967288;78476;78721;245;1;89;90
42;brunopcosta1;brunopcosta1;2535437287890796;288573;288808;235;1;4;5
43;michael;Rngesus37;2535419776788793;47167;47342;175;1;118;119
44;DanCasual;SR1 Dan;2533274803840524;220331;220436;105;1;14;15
45;supercommodore;supercommodore;2533274982646378;38632;38702;70;1;66;67
46;Akosii;Akosii;2533274876129944;418435;418472;37;1;386;387
47;Sikamikanico;Sikamikanico;2599622463478870;151695;151725;30;1;147;148
48;Kreten;Cro Kreten;2690766741657668;278273;278293;20;1;35;36
49;Mark3;Mark 3;2533274791777168;191150;191160;10;1;63;64
50;Zonky;Zonky;2535470751963594;165575;165575;0;0;7;7
50;Xumbrega;ctZz1;2533274892320729;163149;163149;0;0;77;77
50;xJavontax;xJavontax;2533274819674251;52278;52278;0;0;33;33
50;Foorbits;Foorbits;2624419068575218;51238;51238;0;0;2;2
50;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
50;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
