#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1537441;1551801;14360;50;638;688
2;FairyEmpire;baboy1337;2533274848211122;648354;653411;5057;48;606;654
3;TheAshCohen09;TheAshCohen09;2533274856167909;313576;318111;4535;46;494;540
4;MasterLeePhD;Master Lee PhD;2533274793230093;549098;552538;3440;44;512;556
5;Knottian;Knottian;2533274805216213;284171;287240;3069;42;486;528
6;n0tjack;n0tjack;2533274808155558;279159;281849;2690;40;548;588
7;CallMeCraig;matsze;2533274817036922;400733;402583;1850;38;728;766
8;Chyld989;Chyld989;2533274824150207;595025;596820;1795;36;418;454
9;ShadowlessEdge;ShadowlessAU;2535418358478334;1122181;1123837;1656;34;486;520
10;Sikamikanico;Sikamikanico;2599622463478870;171188;172578;1390;32;408;440
11;Akosii;Akosii;2533274876129944;476541;477691;1150;30;438;468
12;Scottish_Sin;Scottish Sin;2533274798575633;660139;661139;1000;28;340;368
13;APOPHIS1989;APOPHIS1989;2533274792861176;676233;677213;980;26;228;254
14;NierlyCrazy;Nierly Crazy;2533274896685914;634673;635638;965;24;616;640
15;SheepDip;Ryuukishi634;2533274841110750;543075;543950;875;22;362;384
16;MrZweistein;MrZweistein;2533274796780325;183010;183835;825;20;374;394
17;Mort;Mortaigne;2533274924850886;268928;269498;570;18;410;428
18;TheSlickTony;TheSlickTony;2533275010815429;143898;144368;470;16;151;167
19;dscharles;dscharles;2533275014769270;104905;105370;465;14;336;350
20;MMarfil;MMarfil;2533274884719422;116048;116438;390;12;86;98
21;Bugalugs214;bugalugs214;2535471084374195;608210;608590;380;10;215;225
22;TangHao;Amir-8983;2535432952508207;97597;97962;365;8;61;69
23;PhantomFox;PhantomFox75-460;2535436728258152;92909;93228;319;6;102;108
24;OneBadMutha;OneBadMutha;2728296738546254;80004;80274;270;4;139;143
25;low187;ShadowArceus5;2533274870566975;314636;314876;240;2;256;258
26;RoslindaleOne;RoslindaleOne;2594261035379451;444350;444575;225;1;114;115
27;BadMoodJones;Junglee91;2533275020457265;173976;174186;210;1;141;142
28;BeardoN7x;BeardoA7x;2533274924115209;159444;159594;150;1;66;67
29;SilentJay76;SilentJay76;2533274902322618;517357;517457;100;1;338;339
30;supercommodore;supercommodore;2533274982646378;42500;42595;95;1;25;26
31;BigM_Milk4;BigMMilk-9208;2533274975549845;74194;74224;30;1;21;22
32;Mark3;Mark 3;2533274791777168;199075;199075;0;0;68;68
32;binarymelon;binarymelon;2533274792088847;66621;66621;0;0;104;104
32;dfunktjester;dFunkt jestEr;2533274829581469;146787;146787;0;0;72;72
32;TheSego;The Sego;2533274801846949;171980;171980;0;0;13;13
32;profjjj;profjjj;2533274829351135;174325;174325;0;0;57;57
32;J_F0LEY;J F0LEY;2533274910784399;88418;88418;0;0;0;0

32;DeusJabu;DeusJabu;2535431624153776;247605;247605;0;0;17;17
32;Shadowgasm;Shadowgasm;2736338880739054;443400;443400;0;0;0;0
32;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;0;0
32;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;0;0
