#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;FairyEmpire;baboy1337;2533274848211122;613160;616212;3052;50;348;398
2;ShadowlessEdge;ShadowlessAU;2535418358478334;1077417;1079081;1664;48;386;434
3;MasterLeePhD;Master Lee PhD;2533274793230093;531993;533603;1610;46;392;438
4;BigM_Milk4;BigMMilk-9208;2533274975549845;72779;74119;1340;44;19;63
5;Akosii;Akosii;2533274876129944;461861;463101;1240;42;296;338
6;APOPHIS1989;APOPHIS1989;2533274792861176;649881;650911;1030;40;336;376
7;Plagueborne;The Wicked Soul;2533274925208344;1501861;1502871;1010;38;248;286
8;NierlyCrazy;Nierly Crazy;2533274896685914;602930;603738;808;36;50;86
9;Knottian;Knottian;2533274805216213;276950;277595;645;34;224;258
10;Chyld989;Chyld989;2533274824150207;581105;581655;550;32;344;376
11;SilentJay76;SilentJay76;2533274902322618;505977;506522;545;30;174;204
12;profjjj;profjjj;2533274829351135;172140;172600;460;28;184;212
13;TheSlickTony;TheSlickTony;2533275010815429;139493;139903;410;26;230;256
14;DeusJabu;DeusJabu;2535431624153776;242965;243360;395;24;226;250
15;SheepDip;Ryuukishi634;2533274841110750;529410;529730;320;22;352;374
16;n0tjack;n0tjack;2533274808155558;266324;266579;255;20;39;59
17;binarymelon;binarymelon;2533274792088847;62701;62946;245;18;240;258
18;Bugalugs214;bugalugs214;2535471084374195;604855;605070;215;16;121;137
19;Sikamikanico;Sikamikanico;2599622463478870;164411;164561;150;14;48;62
20;Scottish_Sin;Scottish Sin;2533274798575633;646784;646904;120;12;151;163
21;MrZweistein;MrZweistein;2533274796780325;176470;176575;105;10;101;111
22;BadMoodJones;Junglee91;2533275020457265;172366;172456;90;8;5;13
23;Mort;Mortaigne;2533274924850886;260633;260698;65;6;29;35
24;CallMeCraig;matsze;2533274817036922;379353;379413;60;4;212;216
24;dscharles;dscharles;2533275014769270;98185;98245;60;4;59;63
26;BrigadiersBlue;Brigadiers Blue;2533274916311937;189420;189470;50;1;140;141
27;MMarfil;MMarfil;2533274884719422;114473;114518;45;1;43;44
27;PhantomFox;PhantomFox75-460;2535436728258152;89239;89284;45;1;122;123
29;low187;ShadowArceus5;2533274870566975;307066;307096;30;1;78;79
29;OneBadMutha;OneBadMutha;2728296738546254;78099;78129;30;1;72;73
31;RoslindaleOne;RoslindaleOne;2594261035379451;441885;441900;15;1;222;223
31;Mark3;Mark 3;2533274791777168;196600;196615;15;1;31;32
33;dfunktjester;dFunkt jestEr;2533274829581469;145417;145417;0;0;86;86
33;supercommodore;supercommodore;2533274982646378;42280;42280;0;0;6;6
33;TheAshCohen09;TheAshCohen09;2533274856167909;284401;284401;0;0;199;199
33;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
33;TangHao;Amir-8983;2535432952508207;89522;89522;0;0;3;3
33;BeardoN7x;BeardoA7x;2533274924115209;149569;149569;0;0;0;0
33;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;0;0
33;TheSego;The Sego;2533274801846949;169910;169910;0;0;0;0
