#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;brunopcosta1;brunopcosta1;2535437287890796;199225;222515;23290;100;730;865
2;Plagueborne;The Wicked Soul;2533274925208344;734777;751617;16840;90;809;928
3;Shadowgasm;Shadowgasm;2736338880739054;276585;289905;13320;80;808;915
4;CRZYSPZ;CRZYSPZ;2533274896685914;390310;400555;10245;70;298;396
5;FairyEmpire;baboy1337;2533274848211122;372530;381620;9090;60;748;826
6;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;604779;611919;7140;50;781;849
7;SheepDip;Ryuukishi634;2533274841110750;355885;362260;6375;40;186;241
8;CallMeCraig;matsze;2533274817036922;205325;210589;5264;30;301;342
9;Akosii;Akosii;2533274876129944;324545;328230;3685;20;331;358
10;BadMoodJones;Junglee91;2533275020457265;92881;96026;3145;10;318;328
11;BeardoN7x;BeardoA7x;2533274924115209;85425;88190;2765;0;320;324
12;Knottian;Knottian;2533274805216213;206455;209165;2710;0;0;0
13;PhantomFox;PhantomFox75;2535436728258152;50812;53487;2675;0;106;115
14;Scottish_Sin;Scottish Sin;2533274798575633;526690;529210;2520;0;293;294
15;Mort;Mortaigne;2533274924850886;144267;146757;2490;0;257;257
16;Chyld989;Chyld989;2533274824150207;359075;361515;2440;0;459;463
17;MasterLeePhD;Master Lee PhD;2533274793230093;307449;309854;2405;0;418;424
18;n0tjack;n0tjack;2533274808155558;162427;164827;2400;0;227;227
19;FunkyOne;Sir Funkified;2533274831236982;231538;233743;2205;0;0;2
20;BrigadiersBlue;Brigadiers Blue;2533274916311937;52393;54583;2190;0;0;0
21;BananaBox39;MaidenLOKO;2533274891998560;182375;184255;1880;0;0;0
22;Running_Riot;BoutTreeFidy;2535457582061110;35478;37140;1662;0;0;0
23;TheSego;The Sego;2533274801846949;146428;148053;1625;0;0;0
24;Sikamikanico;Sikamikanico;2599622463478870;123426;124876;1450;0;3;3
25;low187;ShadowArceus5;2533274870566975;226670;228090;1420;0;161;168
26;dscharles;dscharles;2533275014769270;55100;56495;1395;0;14;14
27;Bugalugs214;bugalugs214;2535471084374195;124685;125905;1220;0;0;0
28;Xumbrega;ctZz1;2533274892320729;150247;151380;1133;0;0;0
29;MMarfil;MMarfil;2533274884719422;96779;97779;1000;0;116;116
30;xJavontax;xJavontax;2533274819674251;40169;41159;990;0;17;17
31;TheSlickTony;TheSlickTony;2533275010815429;102602;103558;956;0;8;8
32;OneBadMutha;OneBadMutha;2728296738546254;46888;47743;855;0;0;0
33;MrZweistein;MrZweistein;2533274796780325;128500;129280;780;0;0;0
34;dfunktjester;dFunkt jestEr;2533274829581469;106177;106857;680;0;4;4
35;supercommodore;supercommodore;2533274982646378;19222;19897;675;0;4;4
36;Foorbits;Foorbits;2624419068575218;47958;48588;630;0;2;2
37;APOPHIS1989;APOPHIS1989;2533274792861176;294923;295518;595;0;0;0
38;DeusJabu;DeusJabu;2535431624153776;158934;159419;485;0;0;0
39;Bluehawk357;BlueHawk357;2533274876723326;111028;111503;475;0;54;54
