#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Shadowgasm;Shadowgasm;2736338880739054;286715;289835;3120;10;825;835
2;brunopcosta1;brunopcosta1;2535437287890796;217150;219790;2640;9;756;765
3;CRZYSPZ;CRZYSPZ;2533274896685914;397360;399715;2355;8;318;326
4;Plagueborne;The Wicked Soul;2533274925208344;747452;749752;2300;7;831;838
5;MasterLeePhD;Master Lee PhD;2533274793230093;308449;309659;1210;6;418;424
6;CallMeCraig;matsze;2533274817036922;208760;209839;1079;5;307;312
7;PhantomFox;PhantomFox75-460;2535436728258152;52372;53427;1055;4;111;115
8;SheepDip;Ryuukishi634;2533274841110750;360235;361150;915;3;198;201
9;FairyEmpire;baboy1337;2533274848211122;378975;379855;880;2;764;766
10;Akosii;Akosii;2533274876129944;327040;327825;785;1;337;338
10;Scottish_Sin;Scottish Sin;2533274798575633;528125;528910;785;1;293;294
12;xJavontax;xJavontax;2533274819674251;40364;40959;595;0;17;17
13;Mort;Mortaigne;2533274924850886;145757;146267;510;0;257;257
14;TheSlickTony;TheSlickTony;2533275010815429;102652;103153;501;0;8;8
15;Knottian;Knottian;2533274805216213;208290;208780;490;0;0;0
16;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;609949;610429;480;0;799;799
17;BeardoN7x;BeardoA7x;2533274924115209;87800;88190;390;0;324;324
18;FunkyOne;Sir Funkified;2533274831236982;232833;233218;385;0;2;2
19;BadMoodJones;Junglee91;2533275020457265;93386;93731;345;0;318;318
20;BananaBox39;MaidenLOKO;2533274891998560;183525;183860;335;0;0;0
21;Running_Riot;BoutTreeFidy-208;2535457582061110;36225;36540;315;0;0;0
22;n0tjack;n0tjack;2533274808155558;163852;164147;295;0;227;227
23;MMarfil;MMarfil;2533274884719422;97329;97609;280;0;116;116
23;APOPHIS1989;APOPHIS1989;2533274792861176;294923;295203;280;0;0;0
25;dscharles;dscharles;2533275014769270;56015;56195;180;0;14;14
26;Xumbrega;ctZz1;2533274892320729;150985;151115;130;0;0;0
27;MrZweistein;MrZweistein;2533274796780325;129110;129210;100;0;0;0
28;dfunktjester;dFunkt jestEr;2533274829581469;106687;106747;60;0;4;4
28;supercommodore;supercommodore;2533274982646378;19547;19607;60;0;4;4
30;TheSego;The Sego;2533274801846949;147623;147673;50;0;0;0
30;OneBadMutha;OneBadMutha;2728296738546254;47648;47698;50;0;0;0
32;DeusJabu;DeusJabu;2535431624153776;159239;159274;35;0;0;0
33;Foorbits;Foorbits;2624419068575218;48308;48338;30;0;2;2
34;Chyld989;Chyld989;2533274824150207;361405;361425;20;0;463;463
34;Bugalugs214;bugalugs214;2535471084374195;125660;125680;20;0;0;0
36;BrigadiersBlue;Brigadiers Blue;2533274916311937;54038;54053;15;0;0;0
36;low187;ShadowArceus5;2533274870566975;227995;228010;15;0;168;168
38;Sikamikanico;Sikamikanico;2599622463478870;124806;124806;0;0;3;3
38;Bluehawk357;BlueHawk357;2533274876723326;111483;111483;0;0;54;54
