#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1.;FairyEmpire;baboy1337;2533274848211122;369890;376700;6810;10;748;758
2.;Plagueborne;The Wicked Soul;2533274925208344;732087;737407;5320;9;809;818
3.;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;602739;606374;3635;8;781;789
4.;brunopcosta1;brunopcosta1;2535437287890796;196855;200075;3220;7;730;737
5.;CRZYSPZ;CRZYSPZ;2533274896685914;390175;393175;3000;6;298;304
6.;PhantomFox;PhantomFox75;2535436728258152;49457;51697;2240;5;106;111
7.;Shadowgasm;Shadowgasm;2736338880739054;276205;277855;1650;4;808;812
8.;SheepDip;Ryuukishi634;2533274841110750;355115;356730;1615;3;186;189
9.;low187;ShadowArceus5;2533274870566975;225310;226755;1445;2;161;163
10.;Akosii;Akosii;2533274876129944;323345;324750;1405;1;331;332
11.;Mort;Mortaigne;2533274924850886;143267;144647;1380;0;257;257
12.;n0tjack;n0tjack;2533274808155558;161817;163032;1215;0;227;227
13.;Chyld989;Chyld989;2533274824150207;357990;359190;1200;0;459;459
14.;Sikamikanico;Sikamikanico;2599622463478870;123131;123861;730;0;3;3
15.;Knottian;Knottian;2533274805216213;206140;206840;700;0;0;0
16.;CallMeCraig;matsze;2533274817036922;204985;205675;690;0;301;301
17.;TheSego;The Sego;2533274801846949;146048;146523;475;0;0;0
18.;BeardoN7x;BeardoA7x;2533274924115209;85240;85710;470;0;320;320
19.;MasterLeePhD;Master Lee PhD;2533274793230093;307174;307589;415;0;418;418
20.;BananaBox39;MaidenLOKO;2533274891998560;182375;182780;405;0;0;0
21.;xJavontax;xJavontax;2533274819674251;39809;40199;390;0;17;17
22.;FunkyOne;Sir Funkified;2533274831236982;231408;231703;295;0;0;0
23.;dscharles;dscharles;2533275014769270;55030;55315;285;0;14;14
24.;Scottish_Sin;Scottish Sin;2533274798575633;526585;526850;265;0;293;293
24.;supercommodore;supercommodore;2533274982646378;19172;19437;265;0;4;4
26.;BadMoodJones;Junglee91;2533275020457265;92801;93061;260;0;318;318
27.;DeusJabu;DeusJabu;2535431624153776;158859;159049;190;0;0;0
28.;OneBadMutha;OneBadMutha;2728296738546254;46838;47018;180;0;0;0
29.;Bugalugs214;bugalugs214;2535471084374195;124615;124780;165;0;0;0
30.;Foorbits;Foorbits;2624419068575218;47958;48118;160;0;2;2
30.;Xumbrega;ctZz1;2533274892320729;150207;150367;160;0;0;0
32.;MMarfil;MMarfil;2533274884719422;96719;96854;135;0;116;116
33.;BrigadiersBlue;Brigadiers Blue;2533274916311937;52393;52523;130;0;0;0
34.;Running_Riot;BoutTreeFidy;2535457582061110;35458;35584;126;0;0;0
35.;MrZweistein;MrZweistein;2533274796780325;128500;128615;115;0;0;0
36.;Bluehawk357;BlueHawk357;2533274876723326;110988;111093;105;0;54;54
37.;dfunktjester;dFunkt jestEr;2533274829581469;106127;106197;70;0;4;4
38.;TheSlickTony;TheSlickTony;2533275010815429;102582;102622;40;0;8;8
39.;APOPHIS1989;APOPHIS1989;2533274792861176;0;0;0;0;0;0
