#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;705519;714434;8915;50;954;1004
2;Plagueborne;The Wicked Soul;2533274925208344;1697700;1701940;4240;48;1102;1150
3;n0tjack;n0tjack;2533274808155558;302875;306045;3170;46;1076;1122
4;low187;ShadowArceus5;2533274870566975;319696;322286;2590;44;649;693
5;Akosii;Akosii;2533274876129944;495983;498553;2570;42;1064;1106
6;SheepDip;Ryuukishi634;2533274841110750;581095;583360;2265;40;1344;1384
7;SilentJay76;SilentJay76;2533274902322618;524797;526667;1870;38;700;738
8;J_F0LEY;J F0LEY;2533274910784399;123273;125063;1790;36;824;860
9;binarymelon;binarymelon;2533274792088847;67086;68511;1425;34;163;197
10;Chyld989;Chyld989;2533274824150207;614440;615695;1255;32;1022;1054
11;CallMeCraig;matsze;2533274817036922;420862;422107;1245;30;952;982
12;TheAshCohen09;TheAshCohen09;2533274856167909;331076;332236;1160;28;244;272
13;TheSego;The Sego;2533274801846949;174996;176061;1065;26;340;366
14;Knottian;Knottian;2533274805216213;295753;296813;1060;24;896;920
15;Sikamikanico;Sikamikanico;2599622463478870;180533;181583;1050;22;556;578
16;ShadowlessEdge;ShadowlessAU;2535418358478334;1142382;1143397;1015;20;878;898
17;OneBadMutha;OneBadMutha;2728296738546254;83489;84499;1010;18;486;504
18;FairyEmpire;baboy1337;2533274848211122;682231;682911;680;16;886;902
19;TheSlickTony;TheSlickTony;2533275010815429;152888;153398;510;14;374;388
20;profjjj;profjjj;2533274829351135;174885;175390;505;12;122;134
21;RoslindaleOne;RoslindaleOne;2594261035379451;455830;456245;415;10;870;880
22;dscharles;dscharles;2533275014769270;115620;115975;355;8;736;744
23;Mort;Mortaigne;2533274924850886;288128;288458;330;6;958;964
24;MrZweistein;MrZweistein;2533274796780325;188492;188782;290;4;386;390
25;TangHao;Amir-8983;2535432952508207;99772;100007;235;2;129;131
26;BeardoN7x;BeardoA7x;2533274924115209;159904;160049;145;1;106;107
27;MMarfil;MMarfil;2533274884719422;117293;117403;110;1;211;212
28;Mark3;Mark 3;2533274791777168;200305;200375;70;1;118;119
29;NierlyCrazy;Nierly Crazy;2533274896685914;645358;645383;25;1;288;289
30;supercommodore;supercommodore;2533274982646378;43555;43570;15;1;59;60
31;PhantomFox;PhantomFox75-460;2535436728258152;94410;94415;5;1;111;112
32;DeusJabu;DeusJabu;2535431624153776;250030;250030;0;0;98;98
32;Bugalugs214;bugalugs214;2535471084374195;609285;609285;0;0;54;54
32;MasterLeePhD;Master Lee PhD;2533274793230093;553308;553308;0;0;102;102
32;Shadowgasm;Shadowgasm;2736338880739054;463067;463067;0;0;866;866
32;BadMoodJones;Junglee91;2533275020457265;175491;175491;0;0;185;185
32;BigM_Milk4;BigMMilk-9208;2533274975549845;74244;74244;0;0;9;9
