#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1700510;1701575;1065;50;1018;1068
2;Akosii;Akosii;2533274876129944;497363;498208;845;48;990;1038
3;low187;ShadowArceus5;2533274870566975;321016;321771;755;46;565;611
4;n0tjack;n0tjack;2533274808155558;304270;304965;695;44;990;1034
5;APOPHIS1989;APOPHIS1989;2533274792861176;713544;714234;690;42;888;930
6;SheepDip;Ryuukishi634;2533274841110750;581710;582155;445;40;1254;1294
7;FairyEmpire;baboy1337;2533274848211122;682231;682651;420;38;820;858
8;CallMeCraig;matsze;2533274817036922;421567;421982;415;36;896;932
9;ShadowlessEdge;ShadowlessAU;2535418358478334;1143022;1143367;345;34;844;878
10;OneBadMutha;OneBadMutha;2728296738546254;83709;84049;340;32;414;446
11;profjjj;profjjj;2533274829351135;175115;175390;275;30;92;122
12;Knottian;Knottian;2533274805216213;296173;296418;245;28;834;862
13;binarymelon;binarymelon;2533274792088847;67351;67571;220;26;91;117
14;SilentJay76;SilentJay76;2533274902322618;525417;525627;210;24;628;652
15;dscharles;dscharles;2533275014769270;115780;115975;195;22;714;736
16;J_F0LEY;J F0LEY;2533274910784399;123883;124058;175;20;760;780
17;RoslindaleOne;RoslindaleOne;2594261035379451;456090;456205;115;18;836;854
18;TangHao;Amir-8983;2535432952508207;99907;100007;100;16;113;129
19;Chyld989;Chyld989;2533274824150207;614925;615005;80;14;978;992
20;Mark3;Mark 3;2533274791777168;200305;200375;70;12;106;118
21;TheSego;The Sego;2533274801846949;176001;176061;60;10;330;340
21;Mort;Mortaigne;2533274924850886;288378;288438;60;10;940;950
23;TheSlickTony;TheSlickTony;2533275010815429;153248;153288;40;6;346;352
23;MMarfil;MMarfil;2533274884719422;117293;117333;40;6;187;193
25;Sikamikanico;Sikamikanico;2599622463478870;181183;181213;30;2;518;520
25;Colbert;MrZweistein;2533274796780325;188712;188742;30;2;370;372
27;TheAshCohen09;TheAshCohen09;2533274856167909;332236;332236;0;0;244;244
27;BeardoN7x;BeardoA7x;2533274924115209;160019;160019;0;0;92;92
27;NierlyCrazy;Nierly Crazy;2533274896685914;645383;645383;0;0;288;288
27;MasterLeePhD;Master Lee PhD;2533274793230093;553308;553308;0;0;102;102
27;Bugalugs214;bugalugs214;2535471084374195;609285;609285;0;0;54;54
27;DeusJabu;DeusJabu;2535431624153776;250030;250030;0;0;98;98
27;PhantomFox;PhantomFox75-460;2535436728258152;94410;94410;0;0;105;105
27;supercommodore;supercommodore;2533274982646378;43555;43555;0;0;49;49
27;BadMoodJones;Junglee91;2533275020457265;175491;175491;0;0;185;185
27;Shadowgasm;Shadowgasm;2736338880739054;463067;463067;0;0;866;866
27;BigM_Milk4;BigMMilk-9208;2533274975549845;74244;74244;0;0;9;9
