#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;505148;510588;5440;50;1034;1084
2;NierlyCrazy;Nierly Crazy;2533274896685914;547989;551054;3065;48;625;673
3;Plagueborne;The Wicked Soul;2533274925208344;1317396;1319221;1825;46;858;904
4;SilentJay76;SilentJay76;2533274902322618;483312;484682;1370;44;774;818
5;FairyEmpire;baboy1337;2533274848211122;571346;572371;1025;42;483;525
6;TheAshCohen09;TheAshCohen09;2533274856167909;226581;227581;1000;40;681;721
7;Chyld989;Chyld989;2533274824150207;549185;550020;835;38;659;697
8;DanCasual;SR1 Dan;2533274803840524;228821;229596;775;36;331;367
9;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;917484;918034;550;34;822;856
10;Scottish_Sin;Scottish Sin;2533274798575633;629665;630145;480;32;356;388
11;CallMeCraig;matsze;2533274817036922;346433;346898;465;30;535;565
12;MasterLeePhD;Master Lee PhD;2533274793230093;499309;499699;390;28;833;861
13;judge;judge;2533274802991000;534729;535094;365;26;396;422
14;SheepDip;Ryuukishi634;2533274841110750;500145;500490;345;24;487;511
15;DeusJabu;DeusJabu;2535431624153776;230045;230340;295;22;376;398
16;n0tjack;n0tjack;2533274808155558;253353;253578;225;20;381;401
17;TheSlickTony;TheSlickTony;2533275010815429;132188;132378;190;18;112;130
18;dscharles;dscharles;2533275014769270;91976;92161;185;16;245;261
19;xJavontax;xJavontax;2533274819674251;52463;52638;175;14;3;17
20;MrZweistein;MrZweistein;2533274796780325;171825;171995;170;12;452;464
20;Mort;Mortaigne;2533274924850886;238658;238828;170;12;173;185
22;Knottian;Knottian;2533274805216213;258705;258850;145;8;331;339
22;Sikamikanico;Sikamikanico;2599622463478870;157653;157798;145;8;183;191
24;FunkyOne;Sir Funkified;2533274831236982;275699;275839;140;4;279;283
25;low187;ShadowArceus5;2533274870566975;298448;298563;115;2;75;77
26;BadMoodJones;Junglee91;2533275020457265;166887;166992;105;1;270;271
27;UnveiledArk;UnveiledArk;2533274934249959;543395;543480;85;1;694;695
28;BrigadiersBlue;Brigadiers Blue;2533274916311937;160440;160485;45;1;187;188
29;binarymelon;binarymelon;2533274792088847;50504;50546;42;1;230;231
30;dfunktjester;dFunkt jestEr;2533274829581469;142603;142633;30;1;6;7
31;BeardoN7x;BeardoA7x;2533274924115209;145694;145704;10;1;189;190
32;supercommodore;supercommodore;2533274982646378;42095;42100;5;1;53;54
33;ShadowlessEdge;Shadowless Edge;2535418358478334;1020526;1020526;0;0;936;936
33;MMarfil;MMarfil;2533274884719422;111746;111746;0;0;25;25
33;Akosii;Akosii;2533274876129944;433021;433021;0;0;228;228
33;Kreten;Cro Kreten;2690766741657668;283228;283228;0;0;124;124
33;BananaBox39;MaidenLOKO;2533274891998560;213658;213658;0;0;45;45
33;OneBadMutha;OneBadMutha;2728296738546254;73831;73831;0;0;75;75
33;profjjj;profjjj;2533274829351135;164905;164905;0;0;96;96
33;TangHao;Amir-8983;2535432952508207;88697;88697;0;0;68;68
33;Foorbits;Foorbits;2624419068575218;52283;52283;0;0;5;5
33;Mark3;Mark 3;2533274791777168;193630;193630;0;0;39;39
33;Running_Riot;BoutTreeFidy-208;2535457582061110;60670;60670;0;0;87;87
33;TheSego;The Sego;2533274801846949;169080;169080;0;0;129;129
33;Xumbrega;ctZz1;2533274892320729;165639;165639;0;0;106;106
33;RoslindaleOne;RoslindaleOne;2594261035379451;425450;425450;0;0;276;276
33;Shadowgasm;Shadowgasm;2736338880739054;434460;434460;0;0;218;218
33;PhantomFox;PhantomFox75-460;2535436728258152;84054;84054;0;0;21;21
33;Zonky;Zonky;2535470751963594;166305;166305;0;0;2;2
33;michael;Rngesus37;2535419776788793;50287;50287;0;0;28;28
33;Bugalugs214;bugalugs214;2535471084374195;599930;599930;0;0;0;0
33;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;0;0
33;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;0;0
33;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
