#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;brunopcosta1;brunopcosta1;2535437287890796;240895;242325;1430;10;1096;1106
2;MasterLeePhD;Master Lee PhD;2533274793230093;315494;316734;1240;9;543;552
3;PhantomFox;PhantomFox75-460;2535436728258152;55757;56692;935;8;117;125
4;APOPHIS1989;APOPHIS1989;2533274792861176;304393;305158;765;7;22;29
5;dscharles;dscharles;2533275014769270;59566;60306;740;6;17;23
6;n0tjack;n0tjack;2533274808155558;167737;168357;620;5;333;338
7;Mort;Mortaigne;2533274924850886;148747;149277;530;4;358;362
8;Chyld989;Chyld989;2533274824150207;376615;377100;485;3;767;770
9;BrigadiersBlue;Brigadiers Blue;2533274916311937;66278;66723;445;2;158;160
10;xJavontax;xJavontax;2533274819674251;44581;45016;435;1;17;18
11;Sikamikanico;Sikamikanico;2599622463478870;125913;126233;320;0;3;3
12;Scottish_Sin;Scottish Sin;2533274798575633;540955;541260;305;0;371;371
13;SheepDip;Ryuukishi634;2533274841110750;371995;372290;295;0;292;292
14;FairyEmpire;baboy1337;2533274848211122;393260;393550;290;0;899;899
15;FunkyOne;Sir Funkified;2533274831236982;237807;238092;285;0;12;12
16;low187;ShadowArceus5;2533274870566975;230660;230925;265;0;169;169
17;TheSego;The Sego;2533274801846949;150723;150978;255;0;104;104
18;CallMeCraig;matsze;2533274817036922;215666;215901;235;0;352;352
18;BananaBox39;MaidenLOKO;2533274891998560;185740;185975;235;0;0;0
20;CRZYSPZ;CRZYSPZ;2533274896685914;410180;410405;225;0;541;541
20;dfunktjester;dFunkt jestEr;2533274829581469;107612;107837;225;0;4;4
22;OneBadMutha;OneBadMutha;2728296738546254;49893;50113;220;0;0;0
23;BeardoN7x;BeardoA7x;2533274924115209;89980;90195;215;0;424;424
24;Xumbrega;ctZz1;2533274892320729;153090;153265;175;0;0;0
25;BadMoodJones;Junglee91;2533275020457265;103666;103836;170;0;359;359
26;Plagueborne;The Wicked Soul;2533274925208344;851482;851627;145;0;1078;1078
27;DeusJabu;DeusJabu;2535431624153776;161089;161219;130;0;0;0
27;Bugalugs214;bugalugs214;2535471084374195;127320;127450;130;0;1;1
29;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;623577;623702;125;0;883;883
30;TheSlickTony;TheSlickTony;2533275010815429;106108;106223;115;0;10;10
31;MMarfil;MMarfil;2533274884719422;102804;102904;100;0;122;122
32;Running_Riot;BoutTreeFidy-208;2535457582061110;39095;39170;75;0;1;1
33;Shadowgasm;Shadowgasm;2736338880739054;314945;315015;70;0;1246;1246
33;Foorbits;Foorbits;2624419068575218;48848;48918;70;0;2;2
35;Akosii;Akosii;2533274876129944;334990;335045;55;0;372;372
35;supercommodore;supercommodore;2533274982646378;22217;22272;55;0;4;4
35;Knottian;Knottian;2533274805216213;211271;211326;55;0;0;0
38;MrZweistein;MrZweistein;2533274796780325;131645;131645;0;0;3;3
38;Bluehawk357;BlueHawk357;2533274876723326;112143;112143;0;0;54;54
