#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;617484;626392;8908;100;863;983
2;brunopcosta1;brunopcosta1;2535437287890796;235315;242800;7485;90;1075;1196
3;APOPHIS1989;APOPHIS1989;2533274792861176;301043;305613;4570;80;10;109
4;n0tjack;n0tjack;2533274808155558;166062;170007;3945;70;327;408
5;MasterLeePhD;Master Lee PhD;2533274793230093;312889;316814;3925;60;524;612
6;Chyld989;Chyld989;2533274824150207;374015;377480;3465;50;748;820
7;Shadowgasm;Shadowgasm;2736338880739054;311725;315015;3290;40;1235;1286
8;BrigadiersBlue;Brigadiers Blue;2533274916311937;64033;66723;2690;30;149;190
9;CallMeCraig;matsze;2533274817036922;213481;215921;2440;20;345;372
10;PhantomFox;PhantomFox75;2535436728258152;54527;56817;2290;10;115;135
11;TheSego;The Sego;2533274801846949;149028;151078;2050;0;100;104
12;SheepDip;Ryuukishi634;2533274841110750;370740;372500;1760;0;287;292
13;Plagueborne;The Wicked Soul;2533274925208344;850917;852627;1710;0;1078;1078
14;dscharles;dscharles;2533275014769270;58866;60391;1525;0;17;23
15;CRZYSPZ;CRZYSPZ;2533274896685914;408895;410415;1520;0;537;541
16;FunkyOne;Sir Funkified;2533274831236982;236722;238190;1468;0;4;12
17;Akosii;Akosii;2533274876129944;333705;335065;1360;0;369;372
18;Mort;Mortaigne;2533274924850886;148087;149317;1230;0;358;362
19;FairyEmpire;baboy1337;2533274848211122;392445;393620;1175;0;889;899
20;Xumbrega;ctZz1;2533274892320729;152285;153415;1130;0;0;0
21;Scottish_Sin;Scottish Sin;2533274798575633;540490;541540;1050;0;371;371
22;BananaBox39;MaidenLOKO;2533274891998560;184990;185975;985;0;0;0
23;Bugalugs214;bugalugs214;2535471084374195;126525;127485;960;0;0;1
24;supercommodore;supercommodore;2533274982646378;21377;22272;895;0;4;4
25;xJavontax;xJavontax;2533274819674251;44196;45016;820;0;17;18
26;low187;ShadowArceus5;2533274870566975;230455;231270;815;0;168;169
27;MrZweistein;MrZweistein;2533274796780325;130855;131645;790;0;0;3
28;Knottian;Knottian;2533274805216213;210811;211576;765;0;0;0
29;BeardoN7x;BeardoA7x;2533274924115209;89455;90195;740;0;424;424
30;Sikamikanico;Sikamikanico;2599622463478870;125578;126308;730;0;3;3
31;Running_Riot;BoutTreeFidy;2535457582061110;38515;39210;695;0;1;1
32;dfunktjester;dFunkt jestEr;2533274829581469;107232;107837;605;0;4;4
33;OneBadMutha;OneBadMutha;2728296738546254;49633;50113;480;0;0;0
34;TheSlickTony;TheSlickTony;2533275010815429;105793;106248;455;0;10;10
35;DeusJabu;DeusJabu;2535431624153776;160809;161234;425;0;0;0
36;BadMoodJones;Junglee91;2533275020457265;103541;103866;325;0;359;359
37;MMarfil;MMarfil;2533274884719422;102624;102919;295;0;122;122
38;Foorbits;Foorbits;2624419068575218;48848;48918;70;0;2;2
39;Bluehawk357;BlueHawk357;2533274876723326;112143;112143;0;0;54;54
