#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;390890;400909;10019;50;1504;1554
2;Plagueborne;The Wicked Soul;2533274925208344;1002742;1007827;5085;48;1100;1148
3;Chyld989;Chyld989;2533274824150207;481740;485970;4230;46;844;890
4;APOPHIS1989;APOPHIS1989;2533274792861176;400205;403852;3647;44;793;837
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;781490;784095;2605;42;872;914
6;NierlyCrazy;Nierly Crazy;2533274896685914;485790;487945;2155;40;790;830
7;Shadowgasm;Shadowgasm;2736338880739054;414885;416955;2070;38;1042;1080
8;Akosii;Akosii;2533274876129944;404490;405975;1485;36;725;761
9;SheepDip;Ryuukishi634;2533274841110750;451855;453095;1240;34;522;556
10;Sikamikanico;Sikamikanico;2599622463478870;146513;147573;1060;32;108;140
11;UnveiledArk;UnveiledArk;2533274934249959;467195;468245;1050;30;681;711
12;Cyime;Cyime;2533274809898296;248020;248910;890;28;215;243
13;MasterLeePhD;Master Lee PhD;2533274793230093;406249;407104;855;26;653;679
14;DanCasual;SR1 Dan;2533274803840524;212239;212989;750;24;90;114
15;CallMeCraig;matsze;2533274817036922;288050;288685;635;22;797;819
16;DeusJabu;DeusJabu;2535431624153776;194710;195285;575;20;253;273
17;ShadowlessEdge;Shadowless Edge;2535418358478334;880673;881152;479;18;1027;1045
18;low187;ShadowArceus5;2533274870566975;280265;280735;470;16;568;584
19;judge;judge;2533274802991000;465315;465740;425;14;646;660
20;n0tjack;n0tjack;2533274808155558;219145;219550;405;12;660;672
21;Scottish_Sin;Scottish Sin;2533274798575633;595795;596170;375;10;674;684
22;FunkyOne;Sir Funkified;2533274831236982;260472;260792;320;8;231;239
23;FairyEmpire;baboy1337;2533274848211122;478622;478912;290;6;689;695
24;MMarfil;MMarfil;2533274884719422;107694;107964;270;4;10;14
25;TheSlickTony;TheSlickTony;2533275010815429;121948;122188;240;2;111;113
26;profjjj;profjjj;2533274829351135;155801;156006;205;1;284;285
27;MrZweistein;MrZweistein;2533274796780325;151195;151380;185;1;129;130
28;dfunktjester;dFunkt jestEr;2533274829581469;126038;126208;170;1;108;109
29;binarymelon;binarymelon;2533274792088847;32241;32391;150;1;131;132
30;RoslindaleOne;RoslindaleOne;2594261035379451;395585;395715;130;1;169;170
31;Bluehawk357;BlueHawk357;2533274876723326;128753;128873;120;1;167;168
32;Knottian;Knottian;2533274805216213;238876;238991;115;1;131;132
32;Mark3;Mark 3;2533274791777168;188665;188780;115;1;80;81
34;Mort;Mortaigne;2533274924850886;211812;211922;110;1;653;654
35;dscharles;dscharles;2533275014769270;81304;81384;80;1;128;129
36;BeardoN7x;BeardoA7x;2533274924115209;133635;133690;55;1;150;151
37;BigM_Milk4;BigMMilk-9208;2533274975549845;48519;48569;50;1;63;64
38;PhantomFox;PhantomFox75-460;2535436728258152;78722;78767;45;1;140;141
38;BrigadiersBlue;Brigadiers Blue;2533274916311937;107510;107555;45;1;344;345
40;michael;Rngesus37;2535419776788793;43945;43985;40;1;10;11
41;supercommodore;supercommodore;2533274982646378;37002;37037;35;1;30;31
42;BananaBox39;MaidenLOKO;2533274891998560;204215;204240;25;1;194;195
43;BadMoodJones;Junglee91;2533275020457265;145737;145747;10;1;163;164
44;Running_Riot;BoutTreeFidy-208;2535457582061110;54835;54835;0;0;34;34
44;Foorbits;Foorbits;2624419068575218;51218;51218;0;0;2;2
44;Zonky;Zonky;2535470751963594;165120;165120;0;0;153;153
44;Kreten;Cro Kreten;2690766741657668;277188;277188;0;0;206;206
44;OneBadMutha;OneBadMutha;2728296738546254;65282;65282;0;0;122;122
44;TheSego;The Sego;2533274801846949;160774;160774;0;0;182;182
44;Xumbrega;ctZz1;2533274892320729;161525;161525;0;0;48;48
44;Darthvader2795;Darthvader2795;2535442004967288;76871;76871;0;0;5;5
44;xJavontax;xJavontax;2533274819674251;51746;51746;0;0;39;39
44;brunopcosta1;brunopcosta1;2535437287890796;288518;288518;0;0;5;5
44;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
