#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;211875;233500;21625;50;813;863
2;UnveiledArk;UnveiledArk;2533274934249959;420035;434000;13965;48;850;898
3;BadMoodJones;Junglee91;2533275020457265;132782;140677;7895;46;204;250
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;742265;749765;7500;44;1346;1390
5;NierlyCrazy;Nierly Crazy;2533274896685914;449025;455410;6385;42;765;807
6;judge;judge;2533274802991000;441580;446915;5335;40;691;731
7;SheepDip;Ryuukishi634;2533274841110750;429800;434695;4895;38;839;877
8;Bluehawk357;BlueHawk357;2533274876723326;118224;123034;4810;36;223;259
9;Akosii;Akosii;2533274876129944;374675;378920;4245;34;484;518
10;Plagueborne;The Wicked Soul;2533274925208344;947857;952072;4215;32;858;890
11;APOPHIS1989;APOPHIS1989;2533274792861176;367521;371591;4070;30;1079;1109
12;FairyEmpire;baboy1337;2533274848211122;450160;454193;4033;28;775;803
13;Chyld989;Chyld989;2533274824150207;447990;451975;3985;26;1005;1031
14;Scottish_Sin;Scottish Sin;2533274798575633;574240;578035;3795;24;606;630
15;MasterLeePhD;Master Lee PhD;2533274793230093;378509;382269;3760;22;912;934
16;ShadowlessEdge;Shadowless Edge;2535418358478334;833141;836621;3480;20;1347;1367
17;Zonky;Zonky;2535470751963594;155680;159070;3390;18;927;945
18;Mort;Mortaigne;2533274924850886;186972;190287;3315;16;550;566
19;CallMeCraig;matsze;2533274817036922;262391;265206;2815;14;783;797
20;BeardoN7x;BeardoA7x;2533274924115209;124060;126260;2200;12;429;441
21;DeusJabu;DeusJabu;2535431624153776;185115;187285;2170;10;508;518
22;low187;ShadowArceus5;2533274870566975;259435;261545;2110;8;259;267
23;Cyime;Cyime;2533274809898296;237180;239230;2050;6;670;676
24;RoslindaleOne;RoslindaleOne;2594261035379451;386585;388515;1930;4;166;170
25;n0tjack;n0tjack;2533274808155558;199185;201025;1840;2;307;309
26;PhantomFox;PhantomFox75;2535436728258152;71957;73772;1815;1;172;173
27;binarymelon;binarymelon;2533274792088847;24875;26686;1811;1;493;494
28;BananaBox39;MaidenLOKO;2533274891998560;195625;197335;1710;1;163;164
29;Shadowgasm;Shadowgasm;2736338880739054;366694;368279;1585;1;381;382
30;TheSlickTony;TheSlickTony;2533275010815429;115123;116568;1445;1;97;98
31;Sikamikanico;Sikamikanico;2599622463478870;141038;142343;1305;1;150;151
32;Mark3;Mark 3;2533274791777168;183810;184930;1120;1;235;236
33;BrigadiersBlue;Brigadiers Blue;2533274916311937;94923;95978;1055;1;804;805
34;dscharles;dscharles;2533275014769270;76460;77500;1040;1;256;257
35;Knottian;Knottian;2533274805216213;231676;232711;1035;1;341;342
36;profjjj;profjjj;2533274829351135;146427;147402;975;1;468;469
37;supercommodore;supercommodore;2533274982646378;34602;35552;950;1;317;318
38;MrZweistein;MrZweistein;2533274796780325;143515;144445;930;1;186;187
39;BigM_Milk4;BigMMilk-9208;2533274975549845;45397;46072;675;1;97;98
40;MMarfil;MMarfil;2533274884719422;106699;107354;655;1;28;29
41;FunkyOne;Sir Funkified;2533274831236982;251880;252500;620;1;306;307
42;OneBadMutha;OneBadMutha;2728296738546254;60667;61262;595;1;95;96
43;Running_Riot;BoutTreeFidy;2535457582061110;52775;53293;518;1;218;219
44;michael;Rngesus37;2535419776788793;43257;43717;460;1;71;72
45;TheSego;The Sego;2533274801846949;155409;155674;265;1;57;58
45;dfunktjester;dFunkt jestEr;2533274829581469;122348;122613;265;1;50;51
47;Xumbrega;ctZz1;2533274892320729;160160;160370;210;1;99;100
48;brunopcosta1;brunopcosta1;2535437287890796;288133;288238;105;1;547;548
49;xJavontax;xJavontax;2533274819674251;51106;51206;100;1;22;23
50;Kreten;Cro Kreten;2690766741657668;269498;269580;82;1;169;170
51;Darthvader2795;Darthvader2795;2535442004967288;76621;76621;0;0;2;2
51;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;2;2
51;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
