#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;ShadowlessAU;2535418358478334;1081191;1093891;12700;50;724;774
2;BeardoN7x;BeardoA7x;2533274924115209;149569;156334;6765;48;138;186
3;Plagueborne;The Wicked Soul;2533274925208344;1503076;1507796;4720;46;568;614
4;TheAshCohen09;TheAshCohen09;2533274856167909;284401;288401;4000;44;250;294
5;MasterLeePhD;Master Lee PhD;2533274793230093;534613;538519;3906;42;764;806
6;SheepDip;Ryuukishi634;2533274841110750;529775;533375;3600;40;614;654
7;CallMeCraig;matsze;2533274817036922;379543;382528;2985;38;408;446
8;APOPHIS1989;APOPHIS1989;2533274792861176;655626;658246;2620;36;654;690
9;Akosii;Akosii;2533274876129944;463421;465986;2565;34;532;566
10;n0tjack;n0tjack;2533274808155558;266964;269459;2495;32;333;365
11;Scottish_Sin;Scottish Sin;2533274798575633;646959;649164;2205;30;359;389
12;SilentJay76;SilentJay76;2533274902322618;506522;508572;2050;28;330;358
13;TheSlickTony;TheSlickTony;2533275010815429;140143;142013;1870;26;462;488
14;NierlyCrazy;Nierly Crazy;2533274896685914;603798;605583;1785;24;220;244
15;Chyld989;Chyld989;2533274824150207;581960;583700;1740;22;536;558
16;Knottian;Knottian;2533274805216213;277695;279070;1375;20;418;438
17;DeusJabu;DeusJabu;2535431624153776;243660;244975;1315;18;446;464
18;FairyEmpire;baboy1337;2533274848211122;616257;617507;1250;16;558;574
19;binarymelon;binarymelon;2533274792088847;63166;64206;1040;14;374;388
20;low187;ShadowArceus5;2533274870566975;307216;308221;1005;12;188;200
21;Bugalugs214;bugalugs214;2535471084374195;605255;606190;935;10;300;310
22;Mark3;Mark 3;2533274791777168;196645;197570;925;8;174;182
22;PhantomFox;PhantomFox75-460;2535436728258152;89284;90209;925;8;185;193
24;MrZweistein;MrZweistein;2533274796780325;176635;177485;850;4;216;220
25;Mort;Mortaigne;2533274924850886;260758;261478;720;2;97;99
26;RoslindaleOne;RoslindaleOne;2594261035379451;442025;442710;685;1;343;344
27;dscharles;dscharles;2533275014769270;98480;99075;595;1;195;196
28;Sikamikanico;Sikamikanico;2599622463478870;164621;165096;475;1;187;188
29;OneBadMutha;OneBadMutha;2728296738546254;78144;78599;455;1;159;160
30;MMarfil;MMarfil;2533274884719422;114518;114663;145;1;78;79
31;supercommodore;supercommodore;2533274982646378;42280;42335;55;1;10;11
32;BadMoodJones;Junglee91;2533275020457265;172456;172506;50;1;15;16
33;profjjj;profjjj;2533274829351135;172600;172640;40;1;273;274
34;dfunktjester;dFunkt jestEr;2533274829581469;145417;145422;5;1;91;92
35;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
35;BrigadiersBlue;Brigadiers Blue;2533274916311937;189470;189470;0;0;142;142
35;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
35;TangHao;Amir-8983;2535432952508207;89522;89522;0;0;3;3
35;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;0;0
35;TheSego;The Sego;2533274801846949;169910;169910;0;0;0;0
