#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Chyld989;Chyld989;2533274824150207;378320;382465;4145;10;824;0
2;Akosii;Akosii;2533274876129944;338545;341655;3110;9;381;0
3;ShadowlessEdge;Shadowless Edge;2535418358478334;587558;590338;2780;8;19;0
4;Shadowgasm;Shadowgasm;2736338880739054;327290;329700;2410;7;1308;0
5;brunopcosta1;brunopcosta1;2535437287890796;250388;252383;1995;6;1216;0
6;UnveiledArk;UnveiledArk;2533274934249959;351130;352945;1815;5;19;0
7;Zonky;Zonky;2535470751963594;51460;53070;1610;4;0;0
8;MasterLeePhD;Master Lee PhD;2533274793230093;322524;323884;1360;3;625;0
9;Plagueborne;The Wicked Soul;2533274925208344;856162;857432;1270;2;1088;0
10;n0tjack;n0tjack;2533274808155558;172995;174216;1221;1;419;0
11;APOPHIS1989;APOPHIS1989;2533274792861176;310548;311508;960;0;121;0
12;PhantomFox;PhantomFox75-460;2535436728258152;59457;60272;815;0;135;0
13;FairyEmpire;baboy1337;2533274848211122;406475;407140;665;0;924;0
14;SheepDip;Ryuukishi634;2533274841110750;375945;376565;620;0;293;0
15;BadMoodJones;Junglee91;2533275020457265;109266;109861;595;0;370;0
16;Running_Riot;BoutTreeFidy-208;2535457582061110;39805;40380;575;0;1;0
17;CallMeCraig;matsze;2533274817036922;222131;222681;550;0;385;0
18;xJavontax;xJavontax;2533274819674251;45891;46421;530;0;18;0
19;Scottish_Sin;Scottish Sin;2533274798575633;542430;542915;485;0;374;0
20;low187;ShadowArceus5;2533274870566975;232480;232900;420;0;169;0
21;Xumbrega;ctZz1;2533274892320729;153620;154000;380;0;0;0
22;Knottian;Knottian;2533274805216213;212366;212731;365;0;0;0
23;Mort;Mortaigne;2533274924850886;151487;151837;350;0;362;0
23;BananaBox39;MaidenLOKO;2533274891998560;186470;186820;350;0;0;0
25;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;635775;636120;345;0;1010;0
26;Sikamikanico;Sikamikanico;2599622463478870;127883;128188;305;0;3;0
27;dscharles;dscharles;2533275014769270;62461;62756;295;0;23;0
28;supercommodore;supercommodore;2533274982646378;22912;23202;290;0;4;0
29;DeusJabu;DeusJabu;2535431624153776;162189;162464;275;0;0;0
30;dfunktjester;dFunkt jestEr;2533274829581469;108377;108647;270;0;4;0
31;Bugalugs214;bugalugs214;2535471084374195;127990;128145;155;0;1;0
32;MMarfil;MMarfil;2533274884719422;103219;103359;140;0;122;0
33;OneBadMutha;OneBadMutha;2728296738546254;50513;50643;130;0;0;0
34;FunkyOne;Sir Funkified;2533274831236982;239505;239625;120;0;12;0
35;TheSego;The Sego;2533274801846949;151183;151278;95;0;104;0
36;TheSlickTony;TheSlickTony;2533275010815429;108028;108083;55;0;11;0
37;Foorbits;Foorbits;2624419068575218;49063;49098;35;0;2;0
37;MrZweistein;MrZweistein;2533274796780325;131660;131695;35;0;3;0
39;CRZYSPZ;CRZYSPZ;2533274896685914;410850;410870;20;0;541;0
40;BrigadiersBlue;Brigadiers Blue;2533274916311937;67598;67598;0;0;190;0
40;BeardoN7x;BeardoA7x;2533274924115209;90480;90480;0;0;424;0
40;Bluehawk357;BlueHawk357;2533274876723326;112143;112143;0;0;54;0
40;profjjj;profjjj;2533274829351135;105372;105372;0;0;0;0
