#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;UnveiledArk;UnveiledArk;2533274934249959;345115;351130;6015;10;9;19
2;ShadowlessEdge;Shadowless Edge;2535418358478334;584458;587558;3100;9;10;19
3;FairyEmpire;baboy1337;2533274848211122;404170;406475;2305;8;916;924
4;Akosii;Akosii;2533274876129944;336500;338545;2045;7;374;381
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;633975;635775;1800;6;1004;1010
6;Shadowgasm;Shadowgasm;2736338880739054;325545;327290;1745;5;1303;1308
7;APOPHIS1989;APOPHIS1989;2533274792861176;308888;310548;1660;4;117;121
8;brunopcosta1;brunopcosta1;2535437287890796;248850;250388;1538;3;1213;1216
9;Plagueborne;The Wicked Soul;2533274925208344;854912;856162;1250;2;1086;1088
10;n0tjack;n0tjack;2533274808155558;171850;172995;1145;1;418;419
11;SheepDip;Ryuukishi634;2533274841110750;374860;375945;1085;0;293;293
12;dscharles;dscharles;2533275014769270;61506;62461;955;0;23;23
13;Sikamikanico;Sikamikanico;2599622463478870;126968;127883;915;0;3;3
14;low187;ShadowArceus5;2533274870566975;231720;232480;760;0;169;169
15;MasterLeePhD;Master Lee PhD;2533274793230093;321904;322524;620;0;625;625
16;Zonky;Zonky;2535470751963594;50880;51460;580;0;0;0
17;PhantomFox;PhantomFox75-460;2535436728258152;58907;59457;550;0;135;135
18;Running_Riot;BoutTreeFidy-208;2535457582061110;39330;39805;475;0;1;1
19;BrigadiersBlue;Brigadiers Blue;2533274916311937;67143;67598;455;0;190;190
20;FunkyOne;Sir Funkified;2533274831236982;239055;239505;450;0;12;12
21;Mort;Mortaigne;2533274924850886;151042;151487;445;0;362;362
22;CallMeCraig;matsze;2533274817036922;221696;222131;435;0;385;385
23;xJavontax;xJavontax;2533274819674251;45531;45891;360;0;18;18
24;TheSlickTony;TheSlickTony;2533275010815429;107718;108028;310;0;11;11
24;Knottian;Knottian;2533274805216213;212056;212366;310;0;0;0
26;BadMoodJones;Junglee91;2533275020457265;108966;109266;300;0;370;370
27;Bugalugs214;bugalugs214;2535471084374195;127700;127990;290;0;1;1
28;MMarfil;MMarfil;2533274884719422;102989;103219;230;0;122;122
29;Chyld989;Chyld989;2533274824150207;378100;378320;220;0;824;824
30;DeusJabu;DeusJabu;2535431624153776;162009;162189;180;0;0;0
31;dfunktjester;dFunkt jestEr;2533274829581469;108227;108377;150;0;4;4
32;Scottish_Sin;Scottish Sin;2533274798575633;542310;542430;120;0;374;374
33;Xumbrega;ctZz1;2533274892320729;153530;153620;90;0;0;0
34;supercommodore;supercommodore;2533274982646378;22837;22912;75;0;4;4
35;Foorbits;Foorbits;2624419068575218;49018;49063;45;0;2;2
36;OneBadMutha;OneBadMutha;2728296738546254;50483;50513;30;0;0;0
37;MrZweistein;MrZweistein;2533274796780325;131645;131660;15;0;3;3
38;BananaBox39;MaidenLOKO;2533274891998560;186470;186470;0;0;0;0
38;BeardoN7x;BeardoA7x;2533274924115209;90480;90480;0;0;424;424
38;CRZYSPZ;CRZYSPZ;2533274896685914;410850;410850;0;0;541;541
38;TheSego;The Sego;2533274801846949;151183;151183;0;0;104;104
38;Bluehawk357;BlueHawk357;2533274876723326;112143;112143;0;0;54;54
