#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;ShadowlessAU;2535418358478334;1106786;1108101;1315;50;1134;1184
2;SheepDip;Ryuukishi634;2533274841110750;537420;538670;1250;48;940;988
3;TheAshCohen09;TheAshCohen09;2533274856167909;298656;299656;1000;46;507;553
4;Mort;Mortaigne;2533274924850886;262518;263473;955;44;159;203
5;FairyEmpire;baboy1337;2533274848211122;624977;625822;845;42;811;853
6;APOPHIS1989;APOPHIS1989;2533274792861176;663038;663848;810;40;891;931
7;Akosii;Akosii;2533274876129944;468596;469241;645;38;748;786
8;SilentJay76;SilentJay76;2533274902322618;510097;510672;575;36;473;509
9;low187;ShadowArceus5;2533274870566975;309536;309946;410;34;284;318
10;TangHao;Amir-8983;2535432952508207;94932;95327;395;32;229;261
11;Sikamikanico;Sikamikanico;2599622463478870;166061;166441;380;30;288;318
12;MrZweistein;MrZweistein;2533274796780325;178990;179320;330;28;370;398
13;TheSego;The Sego;2533274801846949;170750;171075;325;26;71;97
14;n0tjack;n0tjack;2533274808155558;272199;272509;310;24;565;589
15;dscharles;dscharles;2533275014769270;101105;101405;300;22;316;338
16;DeusJabu;DeusJabu;2535431624153776;246075;246325;250;20;589;609
17;Scottish_Sin;Scottish Sin;2533274798575633;651474;651704;230;18;575;593
18;OneBadMutha;OneBadMutha;2728296738546254;79139;79319;180;16;226;242
19;CallMeCraig;matsze;2533274817036922;386938;387098;160;14;718;732
20;MasterLeePhD;Master Lee PhD;2533274793230093;541364;541514;150;12;1022;1034
21;Knottian;Knottian;2533274805216213;280390;280525;135;10;584;594
22;Chyld989;Chyld989;2533274824150207;587020;587110;90;8;804;812
23;NierlyCrazy;Nierly Crazy;2533274896685914;613128;613198;70;6;532;538
24;Plagueborne;The Wicked Soul;2533274925208344;1522946;1523006;60;4;972;976
24;TheSlickTony;TheSlickTony;2533275010815429;142483;142543;60;4;515;519
24;Shadowgasm;Shadowgasm;2736338880739054;440440;440500;60;4;65;69
27;dfunktjester;dFunkt jestEr;2533274829581469;145612;145662;50;1;114;115
27;Bugalugs214;bugalugs214;2535471084374195;607155;607205;50;1;391;392
29;BadMoodJones;Junglee91;2533275020457265;172821;172861;40;1;21;22
29;Mark3;Mark 3;2533274791777168;197850;197890;40;1;195;196
31;PhantomFox;PhantomFox75-460;2535436728258152;90449;90469;20;1;213;214
31;supercommodore;supercommodore;2533274982646378;42370;42390;20;1;17;18
33;binarymelon;binarymelon;2533274792088847;65451;65466;15;1;535;536
33;RoslindaleOne;RoslindaleOne;2594261035379451;443155;443170;15;1;392;393
35;profjjj;profjjj;2533274829351135;173310;173320;10;1;332;333
36;BeardoN7x;BeardoA7x;2533274924115209;158909;158909;0;0;392;392
36;BrigadiersBlue;Brigadiers Blue;2533274916311937;189510;189510;0;0;143;143
36;MMarfil;MMarfil;2533274884719422;115398;115398;0;0;163;163
36;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
36;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
