#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;NierlyCrazy;Nierly Crazy;2533274896685914;613198;618883;5685;50;538;588
2;FairyEmpire;baboy1337;2533274848211122;625822;630127;4305;48;853;901
3;Scottish_Sin;Scottish Sin;2533274798575633;651704;654084;2380;46;593;639
4;ShadowlessEdge;ShadowlessAU;2535418358478334;1108101;1109711;1610;44;1184;1228
5;Plagueborne;The Wicked Soul;2533274925208344;1523006;1524406;1400;42;976;1018
6;Akosii;Akosii;2533274876129944;469241;470311;1070;40;786;826
7;SilentJay76;SilentJay76;2533274902322618;510672;511637;965;38;509;547
8;SheepDip;Ryuukishi634;2533274841110750;538670;539445;775;36;988;1024
9;DeusJabu;DeusJabu;2535431624153776;246325;246965;640;34;609;643
10;APOPHIS1989;APOPHIS1989;2533274792861176;663848;664428;580;32;931;963
11;Knottian;Knottian;2533274805216213;280525;280965;440;30;594;624
12;MasterLeePhD;Master Lee PhD;2533274793230093;541514;541934;420;28;1034;1062
13;OneBadMutha;OneBadMutha;2728296738546254;79319;79689;370;26;242;268
14;dscharles;dscharles;2533275014769270;101405;101770;365;24;338;362
15;MrZweistein;MrZweistein;2533274796780325;179320;179675;355;22;398;420
16;TheSego;The Sego;2533274801846949;171075;171410;335;20;97;117
17;n0tjack;n0tjack;2533274808155558;272509;272809;300;18;589;607
18;low187;ShadowArceus5;2533274870566975;309946;310221;275;16;318;334
19;CallMeCraig;matsze;2533274817036922;387098;387348;250;14;732;746
20;Chyld989;Chyld989;2533274824150207;587110;587350;240;12;812;824
21;Shadowgasm;Shadowgasm;2736338880739054;440500;440730;230;10;69;79
22;Mort;Mortaigne;2533274924850886;263473;263653;180;8;203;211
23;Mark3;Mark 3;2533274791777168;197890;198030;140;6;196;202
24;Bugalugs214;bugalugs214;2535471084374195;607205;607340;135;4;392;396
25;TheSlickTony;TheSlickTony;2533275010815429;142543;142668;125;2;519;521
26;TangHao;Amir-8983;2535432952508207;95327;95427;100;1;261;262
27;dfunktjester;dFunkt jestEr;2533274829581469;145662;145757;95;1;115;116
28;RoslindaleOne;RoslindaleOne;2594261035379451;443170;443245;75;1;393;394
29;binarymelon;binarymelon;2533274792088847;65466;65511;45;1;536;537
30;BeardoN7x;BeardoA7x;2533274924115209;158909;158939;30;1;392;393
31;PhantomFox;PhantomFox75-460;2535436728258152;90469;90494;25;1;214;215
32;TheAshCohen09;TheAshCohen09;2533274856167909;299656;299656;0;0;553;553
32;Sikamikanico;Sikamikanico;2599622463478870;166441;166441;0;0;318;318
32;BadMoodJones;Junglee91;2533275020457265;172861;172861;0;0;22;22
32;supercommodore;supercommodore;2533274982646378;42390;42390;0;0;18;18
32;profjjj;profjjj;2533274829351135;173320;173320;0;0;333;333
32;BrigadiersBlue;Brigadiers Blue;2533274916311937;189510;189510;0;0;143;143
32;MMarfil;MMarfil;2533274884719422;115398;115398;0;0;163;163
32;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
32;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
