#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;FairyEmpire;baboy1337;2533274848211122;621787;624977;3190;50;761;811
2;ShadowlessEdge;ShadowlessAU;2535418358478334;1105216;1106786;1570;48;1086;1134
3;Plagueborne;The Wicked Soul;2533274925208344;1522061;1522946;885;46;926;972
4;CallMeCraig;matsze;2533274817036922;386118;386938;820;44;674;718
5;TangHao;Amir-8983;2535432952508207;94122;94932;810;42;187;229
6;APOPHIS1989;APOPHIS1989;2533274792861176;662255;663038;783;40;851;891
7;Mort;Mortaigne;2533274924850886;261853;262518;665;38;121;159
8;low187;ShadowArceus5;2533274870566975;309076;309536;460;36;248;284
9;Akosii;Akosii;2533274876129944;468156;468596;440;34;714;748
10;NierlyCrazy;Nierly Crazy;2533274896685914;612743;613128;385;32;500;532
11;SheepDip;Ryuukishi634;2533274841110750;537040;537420;380;30;910;940
12;Scottish_Sin;Scottish Sin;2533274798575633;651109;651474;365;28;547;575
13;Knottian;Knottian;2533274805216213;280050;280390;340;26;558;584
14;TheSlickTony;TheSlickTony;2533275010815429;142213;142483;270;24;491;515
15;DeusJabu;DeusJabu;2535431624153776;245920;246075;155;22;567;589
16;dfunktjester;dFunkt jestEr;2533274829581469;145512;145612;100;20;94;114
17;binarymelon;binarymelon;2533274792088847;65376;65451;75;18;517;535
18;Chyld989;Chyld989;2533274824150207;586950;587020;70;16;788;804
19;RoslindaleOne;RoslindaleOne;2594261035379451;443095;443155;60;14;378;392
20;MrZweistein;MrZweistein;2533274796780325;178940;178990;50;12;358;370
21;dscharles;dscharles;2533275014769270;101060;101105;45;10;306;316
22;BeardoN7x;BeardoA7x;2533274924115209;158869;158909;40;8;384;392
22;MasterLeePhD;Master Lee PhD;2533274793230093;541324;541364;40;8;1014;1022
22;Shadowgasm;Shadowgasm;2736338880739054;440400;440440;40;8;57;65
22;PhantomFox;PhantomFox75-460;2535436728258152;90409;90449;40;8;205;213
22;TheSego;The Sego;2533274801846949;170710;170750;40;8;63;71
27;SilentJay76;SilentJay76;2533274902322618;510062;510097;35;1;472;473
28;Sikamikanico;Sikamikanico;2599622463478870;166031;166061;30;1;287;288
29;Bugalugs214;bugalugs214;2535471084374195;607140;607155;15;1;390;391
30;profjjj;profjjj;2533274829351135;173310;173310;0;0;332;332
30;n0tjack;n0tjack;2533274808155558;272199;272199;0;0;565;565
30;BadMoodJones;Junglee91;2533275020457265;172821;172821;0;0;21;21
30;BrigadiersBlue;Brigadiers Blue;2533274916311937;189510;189510;0;0;143;143
30;TheAshCohen09;TheAshCohen09;2533274856167909;298656;298656;0;0;507;507
30;supercommodore;supercommodore;2533274982646378;42370;42370;0;0;17;17
30;OneBadMutha;OneBadMutha;2728296738546254;79139;79139;0;0;226;226
30;MMarfil;MMarfil;2533274884719422;115398;115398;0;0;163;163
30;Mark3;Mark 3;2533274791777168;197850;197850;0;0;195;195
30;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
30;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
