#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;NierlyCrazy;Nierly Crazy;2533274896685914;623073;624348;1275;50;823;873
2;ShadowlessEdge;ShadowlessAU;2535418358478334;1113211;1114396;1185;48;1574;1622
3;Plagueborne;The Wicked Soul;2533274925208344;1528631;1529451;820;46;1282;1328
4;SilentJay76;SilentJay76;2533274902322618;514157;514882;725;44;767;811
5;Scottish_Sin;Scottish Sin;2533274798575633;657214;657864;650;42;936;978
6;Akosii;Akosii;2533274876129944;471316;471826;510;40;996;1036
7;CallMeCraig;matsze;2533274817036922;389333;389818;485;38;922;960
8;APOPHIS1989;APOPHIS1989;2533274792861176;672723;673173;450;36;1315;1351
9;Sikamikanico;Sikamikanico;2599622463478870;167293;167608;315;34;467;501
10;low187;ShadowArceus5;2533274870566975;312856;313141;285;32;580;612
11;FairyEmpire;baboy1337;2533274848211122;636997;637227;230;30;1145;1175
12;SheepDip;Ryuukishi634;2533274841110750;541425;541640;215;28;1214;1242
13;Knottian;Knottian;2533274805216213;281900;282075;175;26;746;772
14;dscharles;dscharles;2533275014769270;102230;102350;120;24;492;516
15;dfunktjester;dFunkt jestEr;2533274829581469;146427;146537;110;22;197;219
16;binarymelon;binarymelon;2533274792088847;65951;66031;80;20;580;600
17;RoslindaleOne;RoslindaleOne;2594261035379451;443825;443895;70;18;453;471
18;n0tjack;n0tjack;2533274808155558;276059;276124;65;16;937;953
18;Mort;Mortaigne;2533274924850886;264283;264348;65;16;301;317
20;Chyld989;Chyld989;2533274824150207;592070;592130;60;12;1044;1056
21;MMarfil;MMarfil;2533274884719422;115868;115918;50;10;235;245
22;BadMoodJones;Junglee91;2533275020457265;173201;173221;20;8;53;61
22;TheSlickTony;TheSlickTony;2533275010815429;143298;143318;20;8;574;582
24;MasterLeePhD;Master Lee PhD;2533274793230093;544374;544379;5;4;1222;1226
25;DeusJabu;DeusJabu;2535431624153776;247535;247535;0;0;834;834
25;OneBadMutha;OneBadMutha;2728296738546254;79759;79759;0;0;321;321
25;TheAshCohen09;TheAshCohen09;2533274856167909;300636;300636;0;0;690;690
25;MrZweistein;MrZweistein;2533274796780325;180575;180575;0;0;513;513
25;Shadowgasm;Shadowgasm;2736338880739054;443400;443400;0;0;225;225
25;TheSego;The Sego;2533274801846949;171925;171925;0;0;187;187
25;supercommodore;supercommodore;2533274982646378;42435;42435;0;0;25;25
25;Bugalugs214;bugalugs214;2535471084374195;607435;607435;0;0;441;441
25;PhantomFox;PhantomFox75-460;2535436728258152;91909;91909;0;0;308;308
25;TangHao;Amir-8983;2535432952508207;97502;97502;0;0;442;442
25;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;275;275
25;BeardoN7x;BeardoA7x;2533274924115209;159124;159124;0;0;433;433
25;Mark3;Mark 3;2533274791777168;198560;198560;0;0;284;284
25;profjjj;profjjj;2533274829351135;173830;173830;0;0;387;387
25;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
25;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
