#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;SheepDip;Ryuukishi634;2533274841110750;571535;576275;4740;50;888;938
2;RoslindaleOne;RoslindaleOne;2594261035379451;449380;453890;4510;48;560;608
3;FairyEmpire;baboy1337;2533274848211122;677801;679961;2160;46;624;670
4;Shadowgasm;Shadowgasm;2736338880739054;461027;463067;2040;44;822;866
5;APOPHIS1989;APOPHIS1989;2533274792861176;698682;700637;1955;42;480;522
6;Plagueborne;The Wicked Soul;2533274925208344;1693285;1695230;1945;40;666;706
7;n0tjack;n0tjack;2533274808155558;297566;299406;1840;38;690;728
8;Akosii;Akosii;2533274876129944;492103;493788;1685;36;686;722
9;Chyld989;Chyld989;2533274824150207;610100;611665;1565;34;672;706
10;CallMeCraig;matsze;2533274817036922;415257;416742;1485;32;532;564
11;Knottian;Knottian;2533274805216213;293295;294593;1298;30;598;628
12;TheSego;The Sego;2533274801846949;172175;173221;1046;28;74;102
13;Sikamikanico;Sikamikanico;2599622463478870;177333;178243;910;26;264;290
14;dscharles;dscharles;2533275014769270;114085;114965;880;24;566;590
15;ShadowlessEdge;ShadowlessAU;2535418358478334;1139462;1140322;860;22;574;596
16;Mort;Mortaigne;2533274924850886;285598;286338;740;20;712;732
17;J_F0LEY;J F0LEY;2533274910784399;120688;121383;695;18;524;542
18;TheSlickTony;TheSlickTony;2533275010815429;151038;151503;465;16;170;186
19;OneBadMutha;OneBadMutha;2728296738546254;82569;83004;435;14;302;316
20;SilentJay76;SilentJay76;2533274902322618;523792;524197;405;12;472;484
21;MrZweistein;MrZweistein;2533274796780325;188025;188341;316;10;280;290
22;TangHao;Amir-8983;2535432952508207;99432;99682;250;8;64;72
23;BadMoodJones;Junglee91;2533275020457265;175321;175491;170;6;173;179
24;supercommodore;supercommodore;2533274982646378;43395;43550;155;4;30;34
25;BeardoN7x;BeardoA7x;2533274924115209;159774;159904;130;2;78;80
26;DeusJabu;DeusJabu;2535431624153776;249240;249365;125;1;13;14
27;TheAshCohen09;TheAshCohen09;2533274856167909;330931;331006;75;1;168;169
28;profjjj;profjjj;2533274829351135;174550;174610;60;1;31;32
29;low187;ShadowArceus5;2533274870566975;317926;317966;40;1;346;347
30;PhantomFox;PhantomFox75-460;2535436728258152;94350;94385;35;1;93;94
31;NierlyCrazy;Nierly Crazy;2533274896685914;645358;645358;0;0;284;284
31;MasterLeePhD;Master Lee PhD;2533274793230093;553243;553243;0;0;85;85
31;MMarfil;MMarfil;2533274884719422;117073;117073;0;0;162;162
31;Mark3;Mark 3;2533274791777168;199175;199175;0;0;30;30
31;BigM_Milk4;BigMMilk-9208;2533274975549845;74244;74244;0;0;9;9
31;binarymelon;binarymelon;2533274792088847;66786;66786;0;0;19;19
31;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;0;0
