#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Chyld989;Chyld989;2533274824150207;419095;427345;8250;50;154;204
2;FairyEmpire;baboy1337;2533274848211122;431085;435730;4645;48;81;129
3;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;694135;698670;4535;46;186;232
4;ShadowlessEdge;Shadowless Edge;2535418358478334;695301;697794;2493;44;162;206
5;APOPHIS1989;APOPHIS1989;2533274792861176;337584;339919;2335;42;126;168
6;Shadowgasm;Shadowgasm;2736338880739054;349299;351464;2165;40;3;43
7;Cyime;Cyime;2533274809898296;220925;222475;1550;38;82;120
8;NierlyCrazy;Nierly Crazy;2533274896685914;432675;434195;1520;36;116;152
9;SheepDip;Ryuukishi634;2533274841110750;408390;409820;1430;34;48;82
10;Mark3;Mark 3;2533274791777168;179285;180670;1385;32;42;74
11;judge;judge;2533274802991000;423230;424370;1140;30;24;54
12;Xumbrega;ctZz1;2533274892320729;157655;158720;1065;28;16;44
13;Running_Riot;BoutTreeFidy-208;2535457582061110;46795;47820;1025;26;3;29
14;Zonky;Zonky;2535470751963594;116560;117560;1000;24;73;97
15;brunopcosta1;brunopcosta1;2535437287890796;279572;280467;895;22;119;141
16;DeusJabu;DeusJabu;2535431624153776;175429;176319;890;20;87;107
17;MasterLeePhD;Master Lee PhD;2533274793230093;358054;358784;730;18;93;111
18;MrZweistein;MrZweistein;2533274796780325;137680;138380;700;16;7;23
19;TheSlickTony;TheSlickTony;2533275010815429;111993;112638;645;14;4;18
20;CallMeCraig;matsze;2533274817036922;249531;250136;605;12;96;108
21;profjjj;profjjj;2533274829351135;138317;138897;580;10;94;104
21;Bluehawk357;BlueHawk357;2533274876723326;113998;114578;580;10;3;13
23;BananaBox39;MaidenLOKO;2533274891998560;193145;193695;550;6;23;29
24;n0tjack;n0tjack;2533274808155558;195893;196433;540;4;93;97
25;Plagueborne;The Wicked Soul;2533274925208344;923692;924197;505;2;59;61
26;low187;ShadowArceus5;2533274870566975;252893;253238;345;1;57;58
27;Mort;Mortaigne;2533274924850886;175187;175512;325;1;84;85
28;BeardoN7x;BeardoA7x;2533274924115209;111660;111960;300;1;47;48
29;dscharles;dscharles;2533275014769270;73766;74046;280;1;62;63
30;TheSego;The Sego;2533274801846949;154424;154699;275;1;21;22
31;Scottish_Sin;Scottish Sin;2533274798575633;560800;561055;255;1;37;38
32;OneBadMutha;OneBadMutha;2728296738546254;59203;59423;220;1;31;32
33;UnveiledArk;UnveiledArk;2533274934249959;376875;377080;205;1;48;49
34;FunkyOne;Sir Funkified;2533274831236982;247190;247385;195;1;4;5
35;Knottian;Knottian;2533274805216213;226351;226509;158;1;30;31
36;Akosii;Akosii;2533274876129944;364955;365105;150;1;79;80
37;michael;Rngesus37;2535419776788793;41477;41622;145;1;4;5
38;BadMoodJones;Junglee91;2533275020457265;130211;130341;130;1;76;77
39;dfunktjester;dFunkt jestEr;2533274829581469;120618;120728;110;1;4;5
39;PhantomFox;PhantomFox75-460;2535436728258152;68692;68802;110;1;14;15
41;supercommodore;supercommodore;2533274982646378;29692;29792;100;1;48;49
41;Kreten;Cro Kreten;2690766741657668;265303;265403;100;1;30;31
43;Bugalugs214;bugalugs214;2535471084374195;140646;140736;90;1;37;38
44;xJavontax;xJavontax;2533274819674251;50771;50811;40;1;1;2
45;Foorbits;Foorbits;2624419068575218;51148;51153;5;1;0;1
46;BrigadiersBlue;Brigadiers Blue;2533274916311937;80853;80853;0;0;152;152
46;Sikamikanico;Sikamikanico;2599622463478870;137763;137763;0;0;17;17
46;MMarfil;MMarfil;2533274884719422;105799;105799;0;0;1;1
