#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;675775;699015;23240;50;0;282
2;Chyld989;Chyld989;2533274824150207;413200;427370;14170;48;0;252
3;ShadowlessEdge;Shadowless Edge;2535418358478334;686996;697894;10898;46;0;252
4;FairyEmpire;baboy1337;2533274848211122;427160;435915;8755;44;0;173
5;APOPHIS1989;APOPHIS1989;2533274792861176;332594;340219;7625;42;0;210
6;brunopcosta1;brunopcosta1;2535437287890796;272907;280467;7560;40;0;181
7;MasterLeePhD;Master Lee PhD;2533274793230093;352424;358784;6360;38;0;149
8;NierlyCrazy;Nierly Crazy;2533274896685914;428620;434225;5605;36;0;188
9;n0tjack;n0tjack;2533274808155558;191258;196448;5190;34;0;131
10;BrigadiersBlue;Brigadiers Blue;2533274916311937;75863;80853;4990;32;0;184
11;DeusJabu;DeusJabu;2535431624153776;171744;176589;4845;30;0;137
12;CallMeCraig;matsze;2533274817036922;245571;250146;4575;28;0;136
13;BeardoN7x;BeardoA7x;2533274924115209;108130;112600;4470;26;0;74
14;Cyime;Cyime;2533274809898296;218320;222495;4175;24;0;144
15;Mort;Mortaigne;2533274924850886;171437;175587;4150;22;0;107
16;BadMoodJones;Junglee91;2533275020457265;126326;130341;4015;20;0;97
17;Akosii;Akosii;2533274876129944;361180;365110;3930;18;0;98
18;SheepDip;Ryuukishi634;2533274841110750;406305;409870;3565;16;0;98
19;profjjj;profjjj;2533274829351135;135357;138897;3540;14;0;118
20;low187;ShadowArceus5;2533274870566975;249993;253243;3250;12;0;70
21;Zonky;Zonky;2535470751963594;114470;117560;3090;10;0;107
22;Mark3;Mark 3;2533274791777168;177600;180670;3070;8;0;82
23;judge;judge;2533274802991000;421385;424390;3005;6;0;60
24;dscharles;dscharles;2533275014769270;71401;74046;2645;4;0;67
25;Shadowgasm;Shadowgasm;2736338880739054;348845;351464;2619;2;0;45
26;Plagueborne;The Wicked Soul;2533274925208344;922132;924332;2200;1;0;62
27;Scottish_Sin;Scottish Sin;2533274798575633;559045;561080;2035;1;0;39
28;Xumbrega;ctZz1;2533274892320729;156735;158720;1985;1;0;45
29;MrZweistein;MrZweistein;2533274796780325;136650;138380;1730;1;0;24
30;supercommodore;supercommodore;2533274982646378;28147;29792;1645;1;0;50
31;Knottian;Knottian;2533274805216213;224916;226539;1623;1;0;32
32;UnveiledArk;UnveiledArk;2533274934249959;375635;377235;1600;1;0;50
33;PhantomFox;PhantomFox75;2535436728258152;67372;68802;1430;1;0;16
33;FunkyOne;Sir Funkified;2533274831236982;246155;247585;1430;1;0;6
35;BananaBox39;MaidenLOKO;2533274891998560;192300;193695;1395;1;0;30
36;TheSego;The Sego;2533274801846949;153324;154699;1375;1;0;23
37;Kreten;Cro Kreten;2690766741657668;264058;265413;1355;1;0;32
38;Running_Riot;BoutTreeFidy;2535457582061110;46500;47820;1320;1;0;30
39;TheSlickTony;TheSlickTony;2533275010815429;111568;112758;1190;1;0;19
40;Bluehawk357;BlueHawk357;2533274876723326;113493;114578;1085;1;0;14
41;dfunktjester;dFunkt jestEr;2533274829581469;119798;120728;930;1;0;6
42;michael;Rngesus37;2535419776788793;40892;41622;730;1;0;6
43;OneBadMutha;OneBadMutha;2728296738546254;58753;59423;670;1;0;33
44;Bugalugs214;bugalugs214;2535471084374195;140111;140756;645;1;0;39
45;xJavontax;xJavontax;2533274819674251;50636;50811;175;1;0;3
46;MMarfil;MMarfil;2533274884719422;105704;105799;95;1;0;2
47;Sikamikanico;Sikamikanico;2599622463478870;137743;137763;20;1;0;18
48;Foorbits;Foorbits;2624419068575218;51148;51153;5;1;0;2
49;binarymelon;binarymelon;2533274792088847;15915;15915;0;0;0;0
49;BigM_Milk4;BigMMilk-9208;2533274975549845;42357;42357;0;0;0;0
49;Darthvader2795;Darthvader2795;2535442004967288;76541;76541;0;0;0;0
49;RoslindaleOne;RoslindaleOne;2594261035379451;382195;382195;0;0;0;0
