#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;751617;850917;99300;100;928;1078
2;Shadowgasm;Shadowgasm;2736338880739054;289905;311725;21820;90;1015;1235
3;brunopcosta1;brunopcosta1;2535437287890796;222515;235315;12800;80;965;1075
4;Chyld989;Chyld989;2533274824150207;361515;374015;12500;70;563;748
5;Scottish_Sin;Scottish Sin;2533274798575633;529210;540490;11280;60;294;371
6;FairyEmpire;baboy1337;2533274848211122;381620;392445;10825;50;826;889
7;BrigadiersBlue;Brigadiers Blue;2533274916311937;54583;64033;9450;40;0;149
8;SheepDip;Ryuukishi634;2533274841110750;362260;370740;8480;30;241;287
9;CRZYSPZ;CRZYSPZ;2533274896685914;400555;408895;8340;20;496;537
10;BadMoodJones;Junglee91;2533275020457265;96026;103541;7515;10;328;359
11;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;611919;617484;5565;0;849;863
12;APOPHIS1989;APOPHIS1989;2533274792861176;295518;301043;5525;0;0;10
13;Akosii;Akosii;2533274876129944;328230;333705;5475;0;358;369
14;MMarfil;MMarfil;2533274884719422;97779;102624;4845;0;116;122
15;xJavontax;xJavontax;2533274819674251;41159;44196;3037;0;17;17
16;MasterLeePhD;Master Lee PhD;2533274793230093;309854;312889;3035;0;524;524
17;FunkyOne;Sir Funkified;2533274831236982;233743;236722;2979;0;2;4
18;CallMeCraig;matsze;2533274817036922;210589;213481;2892;0;342;345
19;dscharles;dscharles;2533275014769270;56495;58866;2371;0;14;17
20;low187;ShadowArceus5;2533274870566975;228090;230455;2365;0;168;168
21;TheSlickTony;TheSlickTony;2533275010815429;103558;105793;2235;0;8;10
22;OneBadMutha;OneBadMutha;2728296738546254;47743;49633;1890;0;0;0
23;Knottian;Knottian;2533274805216213;209165;210811;1646;0;0;0
24;MrZweistein;MrZweistein;2533274796780325;129280;130855;1575;0;0;0
25;supercommodore;supercommodore;2533274982646378;19897;21377;1480;0;4;4
26;DeusJabu;DeusJabu;2535431624153776;159419;160809;1390;0;0;0
27;Running_Riot;BoutTreeFidy;2535457582061110;37140;38515;1375;0;0;1
28;Mort;Mortaigne;2533274924850886;146757;148087;1330;0;357;358
29;BeardoN7x;BeardoA7x;2533274924115209;88190;89455;1265;0;424;424
30;n0tjack;n0tjack;2533274808155558;164827;166062;1235;0;327;327
31;PhantomFox;PhantomFox75;2535436728258152;53487;54527;1040;0;115;115
32;TheSego;The Sego;2533274801846949;148053;149028;975;0;100;100
33;Xumbrega;ctZz1;2533274892320729;151380;152285;905;0;0;0
34;BananaBox39;MaidenLOKO;2533274891998560;184255;184990;735;0;0;0
35;Sikamikanico;Sikamikanico;2599622463478870;124876;125578;702;0;3;3
36;Bluehawk357;BlueHawk357;2533274876723326;111503;112143;640;0;54;54
37;Bugalugs214;bugalugs214;2535471084374195;125905;126525;620;0;0;0
38;dfunktjester;dFunkt jestEr;2533274829581469;106857;107232;375;0;4;4
39;Foorbits;Foorbits;2624419068575218;48588;48848;260;0;2;2
