#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1170796;1184386;13590;50;159;209
2;MasterLeePhD;Master Lee PhD;2533274793230093;458479;461879;3400;48;268;316
3;DeusJabu;DeusJabu;2535431624153776;213455;216250;2795;46;103;149
4;FairyEmpire;baboy1337;2533274848211122;508670;511455;2785;44;117;161
5;NierlyCrazy;Nierly Crazy;2533274896685914;513308;515783;2475;42;132;174
6;BrigadiersBlue;Brigadiers Blue;2533274916311937;139150;141450;2300;40;234;274
7;UnveiledArk;UnveiledArk;2533274934249959;497230;499435;2205;38;109;147
8;ShadowlessEdge;Shadowless Edge;2535418358478334;957921;959971;2050;36;262;298
9;SheepDip;Ryuukishi634;2533274841110750;473295;475230;1935;34;126;160
10;binarymelon;binarymelon;2533274792088847;40536;42436;1900;32;132;164
11;APOPHIS1989;APOPHIS1989;2533274792861176;433250;434975;1725;30;171;201
12;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;867994;869314;1320;28;234;262
13;judge;judge;2533274802991000;500464;501744;1280;26;178;204
14;CallMeCraig;matsze;2533274817036922;318907;319817;910;24;246;270
15;dscharles;dscharles;2533275014769270;86906;87716;810;22;143;165
16;BadMoodJones;Junglee91;2533275020457265;157928;158628;700;20;4;24
17;Scottish_Sin;Scottish Sin;2533274798575633;613469;614069;600;18;128;146
18;MrZweistein;MrZweistein;2533274796780325;160405;160855;450;16;14;30
19;Shadowgasm;Shadowgasm;2736338880739054;428035;428430;395;14;105;119
20;BananaBox39;MaidenLOKO;2533274891998560;210954;211309;355;12;122;134
21;Chyld989;Chyld989;2533274824150207;519440;519780;340;10;167;177
22;TheSlickTony;TheSlickTony;2533275010815429;127968;128218;250;8;27;35
23;dfunktjester;dFunkt jestEr;2533274829581469;134233;134471;238;6;105;111
24;n0tjack;n0tjack;2533274808155558;239413;239618;205;4;94;98
25;Knottian;Knottian;2533274805216213;244853;245048;195;2;78;80
26;Akosii;Akosii;2533274876129944;422131;422306;175;1;145;146
27;Mort;Mortaigne;2533274924850886;224838;224958;120;1;60;61
28;OneBadMutha;OneBadMutha;2728296738546254;70219;70314;95;1;29;30
29;FunkyOne;Sir Funkified;2533274831236982;268060;268150;90;1;35;36
30;profjjj;profjjj;2533274829351135;159739;159819;80;1;52;53
30;Mark3;Mark 3;2533274791777168;191175;191255;80;1;2;3
32;Bugalugs214;bugalugs214;2535471084374195;596615;596675;60;1;244;245
33;MMarfil;MMarfil;2533274884719422;110196;110251;55;1;6;7
34;low187;ShadowArceus5;2533274870566975;293076;293126;50;1;15;16
35;Cyime;Cyime;2533274809898296;256055;256100;45;1;0;1
36;Running_Riot;BoutTreeFidy-208;2535457582061110;57745;57785;40;1;32;33
37;Kreten;Cro Kreten;2690766741657668;278293;278323;30;1;1;2
38;PhantomFox;PhantomFox75-460;2535436728258152;81167;81187;20;1;3;4
38;michael;Rngesus37;2535419776788793;47597;47617;20;1;14;15
40;BigM_Milk4;BigMMilk-9208;2533274975549845;56309;56324;15;1;39;40
41;RoslindaleOne;RoslindaleOne;2594261035379451;416355;416355;0;0;22;22
41;BeardoN7x;BeardoA7x;2533274924115209;141630;141630;0;0;4;4
41;TheSego;The Sego;2533274801846949;164509;164509;0;0;8;8
41;Xumbrega;ctZz1;2533274892320729;163304;163304;0;0;2;2
41;Sikamikanico;Sikamikanico;2599622463478870;152070;152070;0;0;8;8
41;TangHao;Amir-8983;2535432952508207;81275;81275;0;0;2;2
41;DanCasual;SR1 Dan;2533274803840524;220496;220496;0;0;3;3
41;Zonky;Zonky;2535470751963594;165585;165585;0;0;2;2
41;Darthvader2795;Darthvader2795;2535442004967288;78721;78721;0;0;0;0
41;supercommodore;supercommodore;2533274982646378;38702;38702;0;0;0;0
41;brunopcosta1;brunopcosta1;2535437287890796;288808;288808;0;0;0;0
41;xJavontax;xJavontax;2533274819674251;52278;52278;0;0;0;0
41;Foorbits;Foorbits;2624419068575218;51238;51238;0;0;0;0
41;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;0;0
