#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;605497;611023;5526;50;938;988
2;ShadowlessEdge;Shadowless Edge;2535418358478334;1046636;1048456;1820;48;690;738
3;NierlyCrazy;Nierly Crazy;2533274896685914;597035;598395;1360;46;702;748
4;MasterLeePhD;Master Lee PhD;2533274793230093;514929;516284;1355;44;526;570
5;FairyEmpire;baboy1337;2533274848211122;590781;592111;1330;42;351;393
6;Akosii;Akosii;2533274876129944;449186;450186;1000;40;530;570
7;Scottish_Sin;Scottish Sin;2533274798575633;639364;640229;865;38;394;432
8;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;998070;998910;840;36;671;707
9;Knottian;Knottian;2533274805216213;267524;268214;690;34;426;460
10;OneBadMutha;OneBadMutha;2728296738546254;75884;76444;560;32;83;115
11;RoslindaleOne;RoslindaleOne;2594261035379451;432847;433370;523;30;330;360
12;SilentJay76;SilentJay76;2533274902322618;501637;502152;515;28;508;536
13;Chyld989;Chyld989;2533274824150207;566365;566830;465;26;540;566
14;Plagueborne;The Wicked Soul;2533274925208344;1480741;1481171;430;24;822;846
15;judge;judge;2533274802991000;544739;545139;400;22;292;314
16;Mort;Mortaigne;2533274924850886;257573;257933;360;20;610;630
17;BigM_Milk4;BigMMilk-9208;2533274975549845;72114;72444;330;18;210;228
18;UnveiledArk;UnveiledArk;2533274934249959;547215;547520;305;16;129;145
19;DeusJabu;DeusJabu;2535431624153776;236295;236520;225;14;262;276
19;SheepDip;Ryuukishi634;2533274841110750;517420;517645;225;14;338;352
21;CallMeCraig;matsze;2533274817036922;369168;369388;220;10;680;690
21;profjjj;profjjj;2533274829351135;168425;168645;220;10;79;89
23;FunkyOne;Sir Funkified;2533274831236982;280191;280401;210;6;131;137
24;BrigadiersBlue;Brigadiers Blue;2533274916311937;187350;187555;205;4;488;492
25;Sikamikanico;Sikamikanico;2599622463478870;161847;162036;189;2;166;168
26;binarymelon;binarymelon;2533274792088847;58241;58376;135;1;273;274
27;MrZweistein;MrZweistein;2533274796780325;173715;173815;100;1;10;11
28;dscharles;dscharles;2533275014769270;96110;96200;90;1;114;115
29;n0tjack;n0tjack;2533274808155558;263275;263364;89;1;284;285
30;MMarfil;MMarfil;2533274884719422;113603;113678;75;1;26;27
31;BeardoN7x;BeardoA7x;2533274924115209;149234;149299;65;1;73;74
32;Bugalugs214;bugalugs214;2535471084374195;602985;603045;60;1;243;244
32;Kreten;Cro Kreten;2690766741657668;285688;285748;60;1;28;29
34;PhantomFox;PhantomFox75-460;2535436728258152;86059;86109;50;1;51;52
35;low187;ShadowArceus5;2533274870566975;304383;304398;15;1;222;223
36;DanCasual;SR1 Dan;2533274803840524;233611;233611;0;0;87;87
36;TheSlickTony;TheSlickTony;2533275010815429;134368;134368;0;0;89;89
36;TheAshCohen09;TheAshCohen09;2533274856167909;276721;276721;0;0;467;467
36;Xumbrega;ctZz1;2533274892320729;166789;166789;0;0;3;3
36;TangHao;Amir-8983;2535432952508207;88757;88757;0;0;3;3
36;BadMoodJones;Junglee91;2533275020457265;170511;170511;0;0;107;107
36;Mark3;Mark 3;2533274791777168;195325;195325;0;0;31;31
36;dfunktjester;dFunkt jestEr;2533274829581469;143457;143457;0;0;34;34
36;Running_Riot;BoutTreeFidy-208;2535457582061110;62185;62185;0;0;30;30
36;TheSego;The Sego;2533274801846949;169735;169735;0;0;7;7
36;xJavontax;xJavontax;2533274819674251;53643;53643;0;0;2;2
36;BananaBox39;MaidenLOKO;2533274891998560;213683;213683;0;0;2;2
36;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;75;75
36;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;0;0
36;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;0;0
36;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;0;0
36;michael;Rngesus37;2535419776788793;50287;50287;0;0;0;0
