#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1392936;1408156;15220;50;416;466
2;TheAshCohen09;TheAshCohen09;2533274856167909;262091;276456;14365;48;371;419
3;BrigadiersBlue;Brigadiers Blue;2533274916311937;172320;186225;13905;46;344;390
4;APOPHIS1989;APOPHIS1989;2533274792861176;582108;593043;10935;44;498;542
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;928195;936815;8620;42;253;295
6;ShadowlessEdge;Shadowless Edge;2535418358478334;1031656;1039841;8185;40;300;340
7;Mort;Mortaigne;2533274924850886;246283;253463;7180;38;341;379
8;NierlyCrazy;Nierly Crazy;2533274896685914;575979;581738;5759;36;348;384
9;CallMeCraig;matsze;2533274817036922;357778;362248;4470;34;354;388
10;Akosii;Akosii;2533274876129944;439656;443571;3915;32;238;270
11;SilentJay76;SilentJay76;2533274902322618;494207;497682;3475;30;262;292
12;MasterLeePhD;Master Lee PhD;2533274793230093;508869;511664;2795;28;286;314
13;FairyEmpire;baboy1337;2533274848211122;581436;584181;2745;26;70;96
14;RoslindaleOne;RoslindaleOne;2594261035379451;425450;428015;2565;24;56;80
15;Chyld989;Chyld989;2533274824150207;557370;559870;2500;22;198;220
16;judge;judge;2533274802991000;540049;542424;2375;20;163;183
17;Scottish_Sin;Scottish Sin;2533274798575633;634654;636859;2205;18;221;239
18;low187;ShadowArceus5;2533274870566975;301123;303293;2170;16;141;157
19;Knottian;Knottian;2533274805216213;262814;264509;1695;14;184;198
20;binarymelon;binarymelon;2533274792088847;54876;56536;1660;12;125;137
21;DeusJabu;DeusJabu;2535431624153776;233435;235090;1655;10;124;134
22;SheepDip;Ryuukishi634;2533274841110750;514805;516200;1395;8;244;252
23;PhantomFox;PhantomFox75;2535436728258152;84884;85959;1075;6;40;46
24;UnveiledArk;UnveiledArk;2533274934249959;545910;546790;880;4;57;61
25;OneBadMutha;OneBadMutha;2728296738546254;74939;75659;720;2;34;36
26;Sikamikanico;Sikamikanico;2599622463478870;160377;161077;700;1;116;117
27;profjjj;profjjj;2533274829351135;167455;168045;590;1;57;58
28;dfunktjester;dFunkt jestEr;2533274829581469;142763;143352;589;1;29;30
29;FunkyOne;Sir Funkified;2533274831236982;278541;279076;535;1;55;56
30;Kreten;Cro Kreten;2690766741657668;284908;285288;380;1;18;19
31;Bugalugs214;bugalugs214;2535471084374195;601545;601920;375;1;135;136
31;dscharles;dscharles;2533275014769270;95364;95739;375;1;64;65
33;BadMoodJones;Junglee91;2533275020457265;169588;169878;290;1;74;75
34;BeardoN7x;BeardoA7x;2533274924115209;147909;148194;285;1;8;9
35;TheSego;The Sego;2533274801846949;169575;169725;150;1;4;5
36;TheSlickTony;TheSlickTony;2533275010815429;133483;133598;115;1;37;38
37;Running_Riot;BoutTreeFidy;2535457582061110;62060;62160;100;1;25;26
37;DanCasual;SR1 Dan;2533274803840524;232141;232241;100;1;6;7
39;BigM_Milk4;BigMMilk-9208;2533274975549845;71059;71124;65;1;148;149
40;xJavontax;xJavontax;2533274819674251;53583;53643;60;1;1;2
41;MrZweistein;MrZweistein;2533274796780325;173520;173575;55;1;4;5
42;n0tjack;n0tjack;2533274808155558;261600;261615;15;1;157;158
42;BananaBox39;MaidenLOKO;2533274891998560;213668;213683;15;1;1;2
44;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;75;75
44;MMarfil;MMarfil;2533274884719422;113481;113481;0;0;21;21
44;TangHao;Amir-8983;2535432952508207;88727;88727;0;0;2;2
44;Xumbrega;ctZz1;2533274892320729;166714;166714;0;0;0;0
44;Mark3;Mark 3;2533274791777168;194630;194630;0;0;0;0
44;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;0;0
44;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;0;0
44;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;0;0
44;michael;Rngesus37;2535419776788793;50287;50287;0;0;0;0
