#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;573753;586413;12660;50;282;332
2;TheAshCohen09;TheAshCohen09;2533274856167909;260541;266086;5545;48;228;276
3;Plagueborne;The Wicked Soul;2533274925208344;1389661;1395201;5540;46;244;290
4;BrigadiersBlue;Brigadiers Blue;2533274916311937;172320;177100;4780;44;166;210
5;Mort;Mortaigne;2533274924850886;245988;248583;2595;42;145;187
6;CallMeCraig;matsze;2533274817036922;357648;359103;1455;40;242;282
7;MasterLeePhD;Master Lee PhD;2533274793230093;507519;508929;1410;38;134;172
8;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;928180;929385;1205;36;115;151
9;PhantomFox;PhantomFox75-460;2535436728258152;84834;85924;1090;34;5;39
10;Scottish_Sin;Scottish Sin;2533274798575633;634354;635194;840;32;92;124
11;NierlyCrazy;Nierly Crazy;2533274896685914;575649;576399;750;30;206;236
12;Akosii;Akosii;2533274876129944;439301;439971;670;28;106;134
13;ShadowlessEdge;Shadowless Edge;2535418358478334;1031611;1032206;595;26;150;176
14;SilentJay76;SilentJay76;2533274902322618;493957;494537;580;24;150;174
15;judge;judge;2533274802991000;539949;540349;400;22;76;98
16;Knottian;Knottian;2533274805216213;262629;262919;290;20;116;136
17;BigM_Milk4;BigMMilk-9208;2533274975549845;70809;71059;250;18;128;146
18;low187;ShadowArceus5;2533274870566975;301118;301363;245;16;55;71
19;Chyld989;Chyld989;2533274824150207;557350;557560;210;14;134;148
20;OneBadMutha;OneBadMutha;2728296738546254;74939;75134;195;12;3;15
21;profjjj;profjjj;2533274829351135;167405;167595;190;10;25;35
22;SheepDip;Ryuukishi634;2533274841110750;514715;514895;180;8;186;194
22;FairyEmpire;baboy1337;2533274848211122;581361;581541;180;8;20;28
24;dscharles;dscharles;2533275014769270;95214;95389;175;4;46;50
25;DeusJabu;DeusJabu;2535431624153776;233390;233520;130;2;78;80
26;Kreten;Cro Kreten;2690766741657668;284908;284978;70;1;12;13
27;UnveiledArk;UnveiledArk;2533274934249959;545855;545910;55;1;30;31
28;binarymelon;binarymelon;2533274792088847;54826;54876;50;1;14;15
29;BeardoN7x;BeardoA7x;2533274924115209;147909;147954;45;1;4;5
30;Bugalugs214;bugalugs214;2535471084374195;601525;601565;40;1;92;93
30;MrZweistein;MrZweistein;2533274796780325;173500;173540;40;1;2;3
32;DanCasual;SR1 Dan;2533274803840524;232126;232141;15;1;4;5
32;BananaBox39;MaidenLOKO;2533274891998560;213668;213683;15;1;0;1
34;FunkyOne;Sir Funkified;2533274831236982;278541;278551;10;1;42;43
35;BadMoodJones;Junglee91;2533275020457265;169588;169588;0;0;60;60
35;n0tjack;n0tjack;2533274808155558;261600;261600;0;0;156;156
35;Sikamikanico;Sikamikanico;2599622463478870;160377;160377;0;0;57;57
35;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;33;33
35;Running_Riot;BoutTreeFidy-208;2535457582061110;62060;62060;0;0;24;24
35;MMarfil;MMarfil;2533274884719422;113481;113481;0;0;21;21
35;TheSlickTony;TheSlickTony;2533275010815429;133483;133483;0;0;36;36
35;TheSego;The Sego;2533274801846949;169575;169575;0;0;2;2
35;TangHao;Amir-8983;2535432952508207;88727;88727;0;0;2;2
35;dfunktjester;dFunkt jestEr;2533274829581469;142763;142763;0;0;0;0
35;Mark3;Mark 3;2533274791777168;194630;194630;0;0;0;0
35;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;0;0
35;xJavontax;xJavontax;2533274819674251;53583;53583;0;0;0;0
35;Xumbrega;ctZz1;2533274892320729;166714;166714;0;0;0;0
35;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;0;0
35;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;0;0
35;RoslindaleOne;RoslindaleOne;2594261035379451;425450;425450;0;0;0;0
35;michael;Rngesus37;2535419776788793;50287;50287;0;0;0;0
