#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1033517;1058462;24945;50;716;766
2;Bugalugs214;bugalugs214;2535471084374195;538920;558520;19600;48;1116;1164
3;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;810095;829455;19360;46;800;846
4;ShadowlessEdge;Shadowless Edge;2535418358478334;920031;926256;6225;44;746;790
5;MasterLeePhD;Master Lee PhD;2533274793230093;428650;434480;5830;42;846;888
6;judge;judge;2533274802991000;480874;486394;5520;40;668;708
7;SheepDip;Ryuukishi634;2533274841110750;460330;464680;4350;38;455;493
8;UnveiledArk;UnveiledArk;2533274934249959;484595;488575;3980;36;528;564
9;Scottish_Sin;Scottish Sin;2533274798575633;604880;608690;3810;34;512;546
10;DeusJabu;DeusJabu;2535431624153776;203375;207005;3630;32;524;556
11;BrigadiersBlue;Brigadiers Blue;2533274916311937;121275;124495;3220;30;441;471
12;Chyld989;Chyld989;2533274824150207;504630;507825;3195;28;301;329
13;Shadowgasm;Shadowgasm;2736338880739054;420725;423375;2650;26;145;171
14;n0tjack;n0tjack;2533274808155558;230195;232690;2495;24;746;770
15;CallMeCraig;matsze;2533274817036922;301532;303922;2390;22;545;567
16;binarymelon;binarymelon;2533274792088847;34241;36606;2365;20;84;104
17;APOPHIS1989;APOPHIS1989;2533274792861176;414633;416948;2315;18;446;464
18;dfunktjester;dFunkt jestEr;2533274829581469;128323;130518;2195;16;161;177
19;BadMoodJones;Junglee91;2533275020457265;149338;151513;2175;14;206;220
20;NierlyCrazy;Nierly Crazy;2533274896685914;502465;504405;1940;12;419;431
21;RoslindaleOne;RoslindaleOne;2594261035379451;408115;410015;1900;10;641;651
22;Akosii;Akosii;2533274876129944;411940;413775;1835;8;190;198
23;FairyEmpire;baboy1337;2533274848211122;500002;501747;1745;6;508;514
24;MrZweistein;MrZweistein;2533274796780325;153360;155080;1720;4;110;114
25;Mort;Mortaigne;2533274924850886;219037;220752;1715;2;444;446
26;Sikamikanico;Sikamikanico;2599622463478870;149243;150640;1397;1;98;99
27;dscharles;dscharles;2533275014769270;82389;83689;1300;1;195;196
28;FunkyOne;Sir Funkified;2533274831236982;264112;265392;1280;1;257;258
29;BeardoN7x;BeardoA7x;2533274924115209;139195;140290;1095;1;218;219
30;BananaBox39;MaidenLOKO;2533274891998560;206500;207575;1075;1;119;120
31;low187;ShadowArceus5;2533274870566975;289245;290180;935;1;330;331
32;Knottian;Knottian;2533274805216213;241426;242271;845;1;123;124
33;Running_Riot;BoutTreeFidy;2535457582061110;55910;56500;590;1;32;33
34;MMarfil;MMarfil;2533274884719422;108454;109029;575;1;17;18
35;OneBadMutha;OneBadMutha;2728296738546254;68272;68837;565;1;108;109
36;BigM_Milk4;BigMMilk-9208;2533274975549845;49609;50124;515;1;39;40
37;PhantomFox;PhantomFox75;2535436728258152;79762;80252;490;1;30;31
38;Cyime;Cyime;2533274809898296;254950;255340;390;1;309;310
39;profjjj;profjjj;2533274829351135;157931;158296;365;1;46;47
40;TheSlickTony;TheSlickTony;2533275010815429;124808;125143;335;1;121;122
41;michael;Rngesus37;2535419776788793;46015;46265;250;1;85;86
42;Kreten;Cro Kreten;2690766741657668;278018;278198;180;1;29;30
43;DanCasual;SR1 Dan;2533274803840524;220139;220304;165;1;9;10
44;Zonky;Zonky;2535470751963594;165230;165390;160;1;4;5
45;Xumbrega;ctZz1;2533274892320729;162845;162989;144;1;73;74
46;TheSego;The Sego;2533274801846949;163169;163289;120;1;101;102
47;supercommodore;supercommodore;2533274982646378;38607;38632;25;1;62;63
48;TangHao;Amir-8983;2535432952508207;79340;79350;10;1;227;228
49;Mark3;Mark 3;2533274791777168;190630;190630;0;0;43;43
49;Darthvader2795;Darthvader2795;2535442004967288;78456;78456;0;0;84;84
49;xJavontax;xJavontax;2533274819674251;52211;52211;0;0;31;31
49;Foorbits;Foorbits;2624419068575218;51238;51238;0;0;2;2
49;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
49;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
49;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
