#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;532865;542175;9310;50;862;912
2;MasterLeePhD;Master Lee PhD;2533274793230093;422370;428690;6320;48;624;672
3;BrigadiersBlue;Brigadiers Blue;2533274916311937;118050;121275;3225;46;258;304
4;judge;judge;2533274802991000;479549;481034;1485;44;488;532
5;RoslindaleOne;RoslindaleOne;2594261035379451;406930;408395;1465;42;538;580
6;CallMeCraig;matsze;2533274817036922;300592;301907;1315;40;425;465
7;UnveiledArk;UnveiledArk;2533274934249959;484305;485595;1290;38;378;416
8;Scottish_Sin;Scottish Sin;2533274798575633;604120;605280;1160;36;324;360
9;SheepDip;Ryuukishi634;2533274841110750;459930;461030;1100;34;301;335
10;FairyEmpire;baboy1337;2533274848211122;499517;500577;1060;32;443;475
11;DeusJabu;DeusJabu;2535431624153776;202635;203475;840;30;372;402
12;n0tjack;n0tjack;2533274808155558;229445;230195;750;28;582;610
13;BadMoodJones;Junglee91;2533275020457265;148733;149388;655;26;106;132
14;FunkyOne;Sir Funkified;2533274831236982;263837;264392;555;24;158;182
15;Plagueborne;The Wicked Soul;2533274925208344;1033292;1033837;545;22;541;563
16;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;809610;810135;525;20;544;564
17;TheSlickTony;TheSlickTony;2533275010815429;124298;124808;510;18;100;118
18;Akosii;Akosii;2533274876129944;411720;412150;430;16;138;154
19;ShadowlessEdge;Shadowless Edge;2535418358478334;919966;920381;415;14;596;610
20;Mort;Mortaigne;2533274924850886;218712;219117;405;12;365;377
21;Cyime;Cyime;2533274809898296;254600;254950;350;10;285;295
22;Chyld989;Chyld989;2533274824150207;504470;504775;305;8;197;205
23;OneBadMutha;OneBadMutha;2728296738546254;68047;68302;255;6;61;67
23;BananaBox39;MaidenLOKO;2533274891998560;206400;206655;255;6;89;95
25;Knottian;Knottian;2533274805216213;241306;241531;225;2;70;72
26;profjjj;profjjj;2533274829351135;157716;157931;215;1;17;18
27;APOPHIS1989;APOPHIS1989;2533274792861176;414443;414633;190;1;399;400
27;BeardoN7x;BeardoA7x;2533274924115209;139190;139380;190;1;185;186
29;MMarfil;MMarfil;2533274884719422;108454;108604;150;1;8;9
30;binarymelon;binarymelon;2533274792088847;34191;34331;140;1;43;44
31;low187;ShadowArceus5;2533274870566975;289150;289265;115;1;272;273
32;michael;Rngesus37;2535419776788793;45935;46035;100;1;82;83
32;Shadowgasm;Shadowgasm;2736338880739054;420625;420725;100;1;77;78
34;Kreten;Cro Kreten;2690766741657668;277988;278063;75;1;25;26
35;dscharles;dscharles;2533275014769270;82389;82449;60;1;103;104
36;NierlyCrazy;Nierly Crazy;2533274896685914;502410;502465;55;1;345;346
37;TheSego;The Sego;2533274801846949;163119;163169;50;1;75;76
37;MrZweistein;MrZweistein;2533274796780325;153360;153410;50;1;41;42
39;Running_Riot;BoutTreeFidy-208;2535457582061110;55865;55910;45;1;23;24
40;Zonky;Zonky;2535470751963594;165205;165230;25;1;2;3
41;PhantomFox;PhantomFox75-460;2535436728258152;79752;79762;10;1;16;17
42;Sikamikanico;Sikamikanico;2599622463478870;149243;149243;0;0;42;42
42;TangHao;Amir-8983;2535432952508207;79340;79340;0;0;226;226
42;Foorbits;Foorbits;2624419068575218;51238;51238;0;0;2;2
42;supercommodore;supercommodore;2533274982646378;38607;38607;0;0;60;60
42;Mark3;Mark 3;2533274791777168;190630;190630;0;0;43;43
42;Darthvader2795;Darthvader2795;2535442004967288;78456;78456;0;0;84;84
42;BigM_Milk4;BigMMilk-9208;2533274975549845;49609;49609;0;0;35;35
42;Xumbrega;ctZz1;2533274892320729;162845;162845;0;0;69;69
42;DanCasual;SR1 Dan;2533274803840524;220139;220139;0;0;7;7
42;xJavontax;xJavontax;2533274819674251;52211;52211;0;0;31;31
42;dfunktjester;dFunkt jestEr;2533274829581469;128323;128323;0;0;31;31
42;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
42;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
42;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
