#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;642701;648467;5766;50;722;772
2;Cyime;Cyime;2533274809898296;205550;209655;4105;48;3;51
3;profjjj;profjjj;2533274829351135;121982;125647;3665;46;660;706
4;Plagueborne;The Wicked Soul;2533274925208344;900817;902597;1780;44;712;756
5;n0tjack;n0tjack;2533274808155558;182876;184518;1642;42;355;397
6;Akosii;Akosii;2533274876129944;352980;354250;1270;40;346;386
7;dfunktjester;dFunkt jestEr;2533274829581469;114442;115697;1255;38;150;188
8;judge;judge;2533274802991000;413990;415200;1210;36;318;354
9;UnveiledArk;UnveiledArk;2533274934249959;369415;370555;1140;34;390;424
10;Zonky;Zonky;2535470751963594;98520;99635;1115;32;714;746
11;brunopcosta1;brunopcosta1;2535437287890796;266341;267417;1076;30;482;512
12;Knottian;Knottian;2533274805216213;219416;220486;1070;28;255;283
13;MasterLeePhD;Master Lee PhD;2533274793230093;343809;344869;1060;26;570;596
14;DeusJabu;DeusJabu;2535431624153776;166819;167859;1040;24;139;163
15;SheepDip;Ryuukishi634;2533274841110750;392895;393915;1020;22;467;489
16;CallMeCraig;matsze;2533274817036922;237841;238751;910;20;543;563
17;Bugalugs214;bugalugs214;2535471084374195;135241;136091;850;18;256;274
18;OneBadMutha;OneBadMutha;2728296738546254;55963;56773;810;16;234;250
19;FairyEmpire;baboy1337;2533274848211122;423190;423995;805;14;397;411
20;Bluehawk357;BlueHawk357;2533274876723326;112273;113038;765;12;5;17
21;Scottish_Sin;Scottish Sin;2533274798575633;552285;552935;650;10;339;349
22;APOPHIS1989;APOPHIS1989;2533274792861176;322454;323004;550;8;386;394
23;Chyld989;Chyld989;2533274824150207;398535;399015;480;6;494;500
23;Sikamikanico;Sikamikanico;2599622463478870;132008;132488;480;6;103;109
25;low187;ShadowArceus5;2533274870566975;240458;240878;420;2;210;212
26;Mort;Mortaigne;2533274924850886;160922;161302;380;1;329;330
27;FunkyOne;Sir Funkified;2533274831236982;243755;244125;370;1;172;173
28;BananaBox39;MaidenLOKO;2533274891998560;189755;190085;330;1;82;83
29;BadMoodJones;Junglee91;2533275020457265;122956;123231;275;1;401;402
30;CRZYSPZ;CRZYSPZ;2533274896685914;414310;414560;250;1;117;118
31;michael;Rngesus37;2535419776788793;39797;40037;240;1;19;20
32;dscharles;dscharles;2533275014769270;66516;66731;215;1;124;125
33;TheSlickTony;TheSlickTony;2533275010815429;110233;110408;175;1;17;18
34;Kreten;Cro Kreten;2690766741657668;261338;261503;165;1;4;5
35;supercommodore;supercommodore;2533274982646378;24942;25087;145;1;77;78
36;Running_Riot;BoutTreeFidy-208;2535457582061110;45645;45785;140;1;190;191
37;PhantomFox;PhantomFox75-460;2535436728258152;65092;65222;130;1;149;150
38;BrigadiersBlue;Brigadiers Blue;2533274916311937;69463;69583;120;1;68;69
39;xJavontax;xJavontax;2533274819674251;48676;48781;105;1;95;96
40;MrZweistein;MrZweistein;2533274796780325;133120;133180;60;1;49;50
41;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;659575;659620;45;1;625;626
41;Xumbrega;ctZz1;2533274892320729;155875;155920;45;1;53;54
41;MMarfil;MMarfil;2533274884719422;104869;104914;45;1;50;51
44;Shadowgasm;Shadowgasm;2736338880739054;336630;336630;0;0;217;217
44;TheSego;The Sego;2533274801846949;151869;151869;0;0;9;9
44;BeardoN7x;BeardoA7x;2533274924115209;101945;101945;0;0;221;221
44;Foorbits;Foorbits;2624419068575218;50398;50398;0;0;49;49
