#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;697894;726928;29034;50;484;534
2;UnveiledArk;UnveiledArk;2533274934249959;377235;401170;23935;48;240;288
3;Shadowgasm;Shadowgasm;2736338880739054;351464;364809;13345;46;235;281
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;699015;711980;12965;44;486;530
5;Plagueborne;The Wicked Soul;2533274925208344;924332;932677;8345;42;235;277
6;Chyld989;Chyld989;2533274824150207;427370;434125;6755;40;462;502
7;APOPHIS1989;APOPHIS1989;2533274792861176;340219;346369;6150;38;380;418
8;SheepDip;Ryuukishi634;2533274841110750;409870;415570;5700;36;230;266
9;NierlyCrazy;Nierly Crazy;2533274896685914;434225;439265;5040;34;302;336
10;Cyime;Cyime;2533274809898296;222495;227315;4820;32;247;279
11;binarymelon;binarymelon;2533274792088847;15915;20445;4530;30;146;176
12;brunopcosta1;brunopcosta1;2535437287890796;280467;284072;3605;28;325;353
13;MasterLeePhD;Master Lee PhD;2533274793230093;358784;362134;3350;26;264;290
14;BrigadiersBlue;Brigadiers Blue;2533274916311937;80853;84153;3300;24;271;295
15;judge;judge;2533274802991000;424390;427560;3170;22;143;165
16;FairyEmpire;baboy1337;2533274848211122;435915;438882;2967;20;247;267
17;Akosii;Akosii;2533274876129944;365110;367765;2655;18;160;178
18;Zonky;Zonky;2535470751963594;117560;120165;2605;16;165;181
19;profjjj;profjjj;2533274829351135;138897;141412;2515;14;242;256
20;PhantomFox;PhantomFox75;2535436728258152;68802;70857;2055;12;106;118
21;BigM_Milk4;BigMMilk-9208;2533274975549845;42357;44397;2040;10;46;56
22;FunkyOne;Sir Funkified;2533274831236982;247585;249590;2005;8;118;126
23;Running_Riot;BoutTreeFidy;2535457582061110;47820;49810;1990;6;105;111
24;DeusJabu;DeusJabu;2535431624153776;176589;178520;1931;4;207;211
25;MrZweistein;MrZweistein;2533274796780325;138380;140270;1890;2;77;79
26;Scottish_Sin;Scottish Sin;2533274798575633;561080;562670;1590;1;85;86
27;BeardoN7x;BeardoA7x;2533274924115209;112600;114065;1465;1;155;156
28;CallMeCraig;matsze;2533274817036922;250146;251581;1435;1;220;221
29;Kreten;Cro Kreten;2690766741657668;265413;266833;1420;1;52;53
30;Mort;Mortaigne;2533274924850886;175587;176917;1330;1;138;139
31;BadMoodJones;Junglee91;2533275020457265;130341;131596;1255;1;123;124
32;Bluehawk357;BlueHawk357;2533274876723326;114578;115814;1236;1;45;46
33;Knottian;Knottian;2533274805216213;226539;227719;1180;1;105;106
34;low187;ShadowArceus5;2533274870566975;253243;254283;1040;1;78;79
35;Xumbrega;ctZz1;2533274892320729;158720;159685;965;1;88;89
36;michael;Rngesus37;2535419776788793;41622;42532;910;1;47;48
37;Bugalugs214;bugalugs214;2535471084374195;140756;141491;735;1;92;93
38;dscharles;dscharles;2533275014769270;74046;74620;574;1;145;146
39;BananaBox39;MaidenLOKO;2533274891998560;193695;194200;505;1;72;73
40;TheSlickTony;TheSlickTony;2533275010815429;112758;113248;490;1;23;24
41;OneBadMutha;OneBadMutha;2728296738546254;59423;59897;474;1;77;78
42;Mark3;Mark 3;2533274791777168;180670;181120;450;1;120;121
43;dfunktjester;dFunkt jestEr;2533274829581469;120728;121138;410;1;10;11
44;supercommodore;supercommodore;2533274982646378;29792;30177;385;1;85;86
45;Sikamikanico;Sikamikanico;2599622463478870;137763;137993;230;1;21;22
46;n0tjack;n0tjack;2533274808155558;196448;196598;150;1;175;176
47;Darthvader2795;Darthvader2795;2535442004967288;76541;76621;80;1;1;2
48;MMarfil;MMarfil;2533274884719422;105799;105874;75;1;4;5
49;TheSego;The Sego;2533274801846949;154699;154764;65;1;25;26
50;xJavontax;xJavontax;2533274819674251;50811;50861;50;1;14;15
51;RoslindaleOne;RoslindaleOne;2594261035379451;382195;382235;40;1;1;2
52;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;2;2
