#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;870217;873797;3580;50;276;326
2;SheepDip;Ryuukishi634;2533274841110750;387580;390255;2675;48;251;299
3;Chyld989;Chyld989;2533274824150207;388180;390555;2375;46;164;210
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;648710;650805;2095;44;259;303
5;Zonky;Zonky;2535470751963594;83155;85105;1950;42;360;402
6;brunopcosta1;brunopcosta1;2535437287890796;261793;263528;1735;40;260;300
7;profjjj;profjjj;2533274829351135;116037;117682;1645;38;300;338
8;APOPHIS1989;APOPHIS1989;2533274792861176;315949;317499;1550;36;87;123
9;Scottish_Sin;Scottish Sin;2533274798575633;547320;548675;1355;34;118;152
10;UnveiledArk;UnveiledArk;2533274934249959;366420;367715;1295;32;245;277
11;judge;judge;2533274802991000;408490;409650;1160;30;114;144
12;CallMeCraig;matsze;2533274817036922;230916;232001;1085;28;227;255
13;MasterLeePhD;Master Lee PhD;2533274793230093;333559;334569;1010;26;232;258
14;BadMoodJones;Junglee91;2533275020457265;120226;120896;670;24;257;281
15;DeusJabu;DeusJabu;2535431624153776;165214;165794;580;22;79;101
16;dfunktjester;dFunkt jestEr;2533274829581469;112647;113162;515;20;88;108
17;ShadowlessEdge;Shadowless Edge;2535418358478334;629679;630034;355;18;376;394
18;Knottian;Knottian;2533274805216213;217461;217806;345;16;114;130
19;Sikamikanico;Sikamikanico;2599622463478870;131163;131498;335;14;51;65
20;Running_Riot;BoutTreeFidy-208;2535457582061110;42560;42815;255;12;35;47
21;Akosii;Akosii;2533274876129944;348100;348330;230;10;159;169
22;Mort;Mortaigne;2533274924850886;156772;156997;225;8;131;139
23;Bugalugs214;bugalugs214;2535471084374195;133611;133821;210;6;198;204
23;FunkyOne;Sir Funkified;2533274831236982;242285;242495;210;6;43;49
23;n0tjack;n0tjack;2533274808155558;181021;181231;210;6;225;231
26;low187;ShadowArceus5;2533274870566975;238395;238565;170;1;132;133
27;CRZYSPZ;CRZYSPZ;2533274896685914;412390;412545;155;1;58;59
28;FairyEmpire;baboy1337;2533274848211122;419760;419905;145;1;228;229
29;PhantomFox;PhantomFox75-460;2535436728258152;64402;64492;90;1;107;108
30;TheSego;The Sego;2533274801846949;151779;151829;50;1;4;5
31;TheSlickTony;TheSlickTony;2533275010815429;109558;109593;35;1;8;9
32;OneBadMutha;OneBadMutha;2728296738546254;53268;53298;30;1;94;95
32;MMarfil;MMarfil;2533274884719422;104694;104724;30;1;27;28
34;Xumbrega;ctZz1;2533274892320729;155125;155145;20;1;23;24
35;dscharles;dscharles;2533275014769270;64486;64501;15;1;15;16
36;BeardoN7x;BeardoA7x;2533274924115209;101945;101945;0;0;220;220
36;BrigadiersBlue;Brigadiers Blue;2533274916311937;68883;68883;0;0;34;34
36;supercommodore;supercommodore;2533274982646378;24632;24632;0;0;61;61
36;Bluehawk357;BlueHawk357;2533274876723326;112273;112273;0;0;4;4
36;Shadowgasm;Shadowgasm;2736338880739054;336600;336600;0;0;170;170
36;xJavontax;xJavontax;2533274819674251;48546;48546;0;0;48;48
36;Foorbits;Foorbits;2624419068575218;50398;50398;0;0;40;40
36;BananaBox39;MaidenLOKO;2533274891998560;189095;189095;0;0;70;70
36;MrZweistein;MrZweistein;2533274796780325;131900;131900;0;0;3;3
