#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Zonky;Zonky;2535470751963594;69405;87095;17690;50;230;452
2;Plagueborne;The Wicked Soul;2533274925208344;862577;876192;13615;48;136;374
3;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;644530;653705;9175;46;169;391
4;MasterLeePhD;Master Lee PhD;2533274793230093;328414;334624;6210;44;114;352
5;brunopcosta1;brunopcosta1;2535437287890796;258438;264608;6170;42;172;392
6;SheepDip;Ryuukishi634;2533274841110750;384315;390345;6030;40;192;343
7;ShadowlessEdge;Shadowless Edge;2535418358478334;624878;630464;5586;38;268;448
8;profjjj;profjjj;2533274829351135;112461;118027;5566;36;194;414
9;UnveiledArk;UnveiledArk;2533274934249959;362275;367810;5535;34;171;325
10;APOPHIS1989;APOPHIS1989;2533274792861176;313528;318784;5256;32;34;156
11;Chyld989;Chyld989;2533274824150207;386045;390855;4810;30;123;264
12;CallMeCraig;matsze;2533274817036922;228601;233251;4650;28;172;285
13;Scottish_Sin;Scottish Sin;2533274798575633;544545;548850;4305;26;61;179
14;Knottian;Knottian;2533274805216213;214156;217831;3675;24;44;192
15;n0tjack;n0tjack;2533274808155558;177661;181311;3650;22;133;289
16;judge;judge;2533274802991000;407170;410690;3520;20;80;165
17;Akosii;Akosii;2533274876129944;345225;348685;3460;18;92;187
18;FairyEmpire;baboy1337;2533274848211122;417635;420425;2790;16;158;245
19;BadMoodJones;Junglee91;2533275020457265;118656;121146;2490;14;208;327
20;Bugalugs214;bugalugs214;2535471084374195;131751;133961;2210;12;130;222
21;Sikamikanico;Sikamikanico;2599622463478870;129678;131568;1890;10;16;97
22;low187;ShadowArceus5;2533274870566975;236905;238645;1740;8;79;142
23;dfunktjester;dFunkt jestEr;2533274829581469;111652;113332;1680;6;63;115
23;FunkyOne;Sir Funkified;2533274831236982;240895;242575;1680;6;16;85
25;DeusJabu;DeusJabu;2535431624153776;164224;165899;1675;2;59;103
26;CRZYSPZ;CRZYSPZ;2533274896685914;411200;412655;1455;1;31;60
27;Mort;Mortaigne;2533274924850886;155792;157077;1285;1;98;190
28;Shadowgasm;Shadowgasm;2736338880739054;335390;336600;1210;1;130;171
29;OneBadMutha;OneBadMutha;2728296738546254;52323;53388;1065;1;54;116
30;PhantomFox;PhantomFox75;2535436728258152;63457;64492;1035;1;87;143
31;Running_Riot;BoutTreeFidy;2535457582061110;42240;43030;790;1;30;76
32;BeardoN7x;BeardoA7x;2533274924115209;101200;101945;745;1;202;221
33;dscharles;dscharles;2533275014769270;64086;64576;490;1;12;43
34;xJavontax;xJavontax;2533274819674251;48076;48546;470;1;46;93
35;BrigadiersBlue;Brigadiers Blue;2533274916311937;68478;68928;450;1;29;49
36;TheSlickTony;TheSlickTony;2533275010815429;109218;109593;375;1;5;10
37;Xumbrega;ctZz1;2533274892320729;154840;155170;330;1;20;39
38;BananaBox39;MaidenLOKO;2533274891998560;188775;189095;320;1;57;72
39;TheSego;The Sego;2533274801846949;151599;151829;230;1;3;6
40;supercommodore;supercommodore;2533274982646378;24422;24632;210;1;49;63
40;Foorbits;Foorbits;2624419068575218;50188;50398;210;1;3;49
42;MMarfil;MMarfil;2533274884719422;104544;104724;180;1;25;47
43;michael;Rngesus37;2535419776788793;39197;39337;140;1;0;2
44;Bluehawk357;BlueHawk357;2533274876723326;112253;112273;20;1;3;5
45;MrZweistein;MrZweistein;2533274796780325;131900;131900;0;0;3;3
