#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;ShadowlessAU;2535418358478334;0;1000;1000;50;948;998
2;Chyld989;Chyld989;2533274824150207;0;770;770;48;700;748
3;NierlyCrazy;Nierly Crazy;2533274896685914;0;580;580;46;362;408
4;MMarfil;MMarfil;2533274884719422;0;535;535;44;115;159
5;DeusJabu;DeusJabu;2535431624153776;0;490;490;42;499;541
5;binarymelon;binarymelon;2533274792088847;0;490;490;42;439;481
5;OneBadMutha;OneBadMutha;2728296738546254;0;490;490;42;183;225
8;TangHao;Amir-8983;2535432952508207;0;445;445;36;67;103
9;Knottian;Knottian;2533274805216213;0;225;225;34;500;534
10;SheepDip;Ryuukishi634;2533274841110750;0;180;180;32;806;838
11;CallMeCraig;matsze;2533274817036922;0;135;135;30;566;596
11;n0tjack;n0tjack;2533274808155558;0;135;135;30;483;513
11;Sikamikanico;Sikamikanico;2599622463478870;0;135;135;30;226;256
14;Plagueborne;The Wicked Soul;2533274925208344;0;120;120;24;802;826
15;TheAshCohen09;TheAshCohen09;2533274856167909;0;75;75;22;438;460
16;MrZweistein;MrZweistein;2533274796780325;0;60;60;20;306;326
17;MasterLeePhD;Master Lee PhD;2533274793230093;0;45;45;18;936;954
18;Bugalugs214;bugalugs214;2535471084374195;0;30;30;16;339;355
19;APOPHIS1989;APOPHIS1989;2533274792861176;0;15;15;14;769;783
19;profjjj;profjjj;2533274829351135;0;15;15;14;291;305
19;TheSego;The Sego;2533274801846949;0;15;15;14;40;54
22;BeardoN7x;BeardoA7x;2533274924115209;0;0;0;0;322;322
22;Akosii;Akosii;2533274876129944;0;0;0;0;672;672
22;Scottish_Sin;Scottish Sin;2533274798575633;0;0;0;0;507;507
22;SilentJay76;SilentJay76;2533274902322618;0;0;0;0;452;452
22;TheSlickTony;TheSlickTony;2533275010815429;0;0;0;0;490;490
22;FairyEmpire;baboy1337;2533274848211122;0;0;0;0;681;681
22;low187;ShadowArceus5;2533274870566975;0;0;0;0;234;234
22;Mark3;Mark 3;2533274791777168;0;0;0;0;194;194
22;PhantomFox;PhantomFox75-460;2535436728258152;0;0;0;0;203;203
22;Mort;Mortaigne;2533274924850886;0;0;0;0;118;118
22;RoslindaleOne;RoslindaleOne;2594261035379451;0;0;0;0;369;369
22;dscharles;dscharles;2533275014769270;0;0;0;0;278;278
22;supercommodore;supercommodore;2533274982646378;0;0;0;0;15;15
22;BadMoodJones;Junglee91;2533275020457265;0;0;0;0;19;19
22;dfunktjester;dFunkt jestEr;2533274829581469;0;0;0;0;92;92
22;BigM_Milk4;BigMMilk-9208;2533274975549845;0;0;0;0;95;95
22;BrigadiersBlue;Brigadiers Blue;2533274916311937;0;0;0;0;142;142
22;BananaBox39;MaidenLOKO;2533274891998560;0;0;0;0;12;12
22;Shadowgasm;Shadowgasm;2736338880739054;0;0;0;0;39;39
