#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1509366;1513916;4550;50;662;712
2;ShadowlessEdge;ShadowlessAU;2535418358478334;1097816;1101791;3975;48;824;872
3;TheAshCohen09;TheAshCohen09;2533274856167909;288401;289401;1000;46;294;340
4;CallMeCraig;matsze;2533274817036922;382828;383743;915;44;482;526
5;SheepDip;Ryuukishi634;2533274841110750;534445;535125;680;42;698;740
6;SilentJay76;SilentJay76;2533274902322618;508827;509462;635;40;390;430
7;n0tjack;n0tjack;2533274808155558;270589;271199;610;38;407;445
8;BeardoN7x;BeardoA7x;2533274924115209;156419;156994;575;36;232;268
9;Scottish_Sin;Scottish Sin;2533274798575633;649364;649844;480;34;413;447
10;MrZweistein;MrZweistein;2533274796780325;177500;177900;400;32;224;256
11;Chyld989;Chyld989;2533274824150207;584070;584460;390;30;592;622
12;MMarfil;MMarfil;2533274884719422;114663;115038;375;28;79;107
13;Akosii;Akosii;2533274876129944;466151;466506;355;26;592;618
14;MasterLeePhD;Master Lee PhD;2533274793230093;539249;539584;335;24;846;870
15;Knottian;Knottian;2533274805216213;279180;279510;330;22;466;488
16;TheSego;The Sego;2533274801846949;169910;170220;310;20;0;20
17;binarymelon;binarymelon;2533274792088847;64336;64616;280;18;406;424
18;Bugalugs214;bugalugs214;2535471084374195;606250;606460;210;16;322;338
19;Sikamikanico;Sikamikanico;2599622463478870;165261;165461;200;14;210;224
20;dscharles;dscharles;2533275014769270;99075;99250;175;12;202;214
21;OneBadMutha;OneBadMutha;2728296738546254;78609;78774;165;10;161;171
22;NierlyCrazy;Nierly Crazy;2533274896685914;605673;605828;155;8;260;268
23;low187;ShadowArceus5;2533274870566975;308221;308356;135;6;200;206
24;DeusJabu;DeusJabu;2535431624153776;244975;245080;105;4;464;468
25;APOPHIS1989;APOPHIS1989;2533274792861176;658496;658591;95;2;720;722
26;Mark3;Mark 3;2533274791777168;197620;197690;70;1;192;193
27;Mort;Mortaigne;2533274924850886;261553;261613;60;1;115;116
27;BadMoodJones;Junglee91;2533275020457265;172506;172566;60;1;16;17
29;FairyEmpire;baboy1337;2533274848211122;617962;617992;30;1;612;613
30;Shadowgasm;Shadowgasm;2736338880739054;439560;439580;20;1;0;1
31;RoslindaleOne;RoslindaleOne;2594261035379451;442785;442800;15;1;366;367
32;PhantomFox;PhantomFox75-460;2535436728258152;90239;90239;0;0;201;201
32;profjjj;profjjj;2533274829351135;172655;172655;0;0;278;278
32;supercommodore;supercommodore;2533274982646378;42350;42350;0;0;15;15
32;dfunktjester;dFunkt jestEr;2533274829581469;145422;145422;0;0;92;92
32;TheSlickTony;TheSlickTony;2533275010815429;142013;142013;0;0;488;488
32;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
32;BrigadiersBlue;Brigadiers Blue;2533274916311937;189470;189470;0;0;142;142
32;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
32;TangHao;Amir-8983;2535432952508207;89522;89522;0;0;3;3
