#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;305645;309985;4340;50;588;638
2;NierlyCrazy;Nierly Crazy;2533274896685914;469035;472885;3850;48;282;330
3;UnveiledArk;UnveiledArk;2533274934249959;444025;447610;3585;46;217;263
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;759555;762545;2990;44;244;288
5;Shadowgasm;Shadowgasm;2736338880739054;390484;393234;2750;42;526;568
6;BrigadiersBlue;Brigadiers Blue;2533274916311937;101165;103535;2370;40;181;221
7;Mort;Mortaigne;2533274924850886;199692;201947;2255;38;292;330
8;ShadowlessEdge;Shadowless Edge;2535418358478334;858357;860296;1939;36;466;502
9;low187;ShadowArceus5;2533274870566975;266950;268870;1920;34;118;152
10;judge;judge;2533274802991000;453085;454915;1830;32;203;235
11;n0tjack;n0tjack;2533274808155558;210114;211744;1630;30;341;371
12;Plagueborne;The Wicked Soul;2533274925208344;974052;975642;1590;28;442;470
13;CallMeCraig;matsze;2533274817036922;275081;276424;1343;26;271;297
14;MasterLeePhD;Master Lee PhD;2533274793230093;392779;394069;1290;24;258;282
15;APOPHIS1989;APOPHIS1989;2533274792861176;389047;390172;1125;22;412;434
16;Chyld989;Chyld989;2533274824150207;460525;461370;845;20;245;265
17;FairyEmpire;baboy1337;2533274848211122;460847;461667;820;18;193;211
18;Scottish_Sin;Scottish Sin;2533274798575633;584630;585380;750;16;188;204
19;FunkyOne;Sir Funkified;2533274831236982;255003;255738;735;14;38;52
20;Bluehawk357;BlueHawk357;2533274876723326;124089;124704;615;12;55;67
21;OneBadMutha;OneBadMutha;2728296738546254;62647;63127;480;10;13;23
22;RoslindaleOne;RoslindaleOne;2594261035379451;390430;390900;470;8;24;32
23;SheepDip;Ryuukishi634;2533274841110750;442655;443095;440;6;226;232
24;TheSego;The Sego;2533274801846949;158279;158614;335;4;129;133
25;BadMoodJones;Junglee91;2533275020457265;142947;143207;260;2;43;45
26;Sikamikanico;Sikamikanico;2599622463478870;144808;145048;240;1;85;86
26;binarymelon;binarymelon;2533274792088847;28571;28811;240;1;34;35
28;DeusJabu;DeusJabu;2535431624153776;189295;189525;230;1;64;65
29;Kreten;Cro Kreten;2690766741657668;272893;273053;160;1;67;68
30;Akosii;Akosii;2533274876129944;392280;392425;145;1;346;347
31;Knottian;Knottian;2533274805216213;235476;235616;140;1;50;51
32;Mark3;Mark 3;2533274791777168;186225;186355;130;1;23;24
33;BananaBox39;MaidenLOKO;2533274891998560;198480;198585;105;1;9;10
34;profjjj;profjjj;2533274829351135;151241;151321;80;1;130;131
35;Xumbrega;ctZz1;2533274892320729;160440;160500;60;1;1;2
35;MrZweistein;MrZweistein;2533274796780325;145930;145990;60;1;9;10
37;MMarfil;MMarfil;2533274884719422;107574;107619;45;1;6;7
37;PhantomFox;PhantomFox75-460;2535436728258152;76062;76107;45;1;64;65
39;Cyime;Cyime;2533274809898296;245890;245905;15;1;179;180
40;dscharles;dscharles;2533275014769270;80100;80110;10;1;93;94
41;BeardoN7x;BeardoA7x;2533274924115209;133305;133305;0;0;145;145
41;Zonky;Zonky;2535470751963594;164995;164995;0;0;147;147
41;TheSlickTony;TheSlickTony;2533275010815429;120673;120673;0;0;91;91
41;dfunktjester;dFunkt jestEr;2533274829581469;122893;122893;0;0;5;5
41;xJavontax;xJavontax;2533274819674251;51411;51411;0;0;34;34
41;brunopcosta1;brunopcosta1;2535437287890796;288518;288518;0;0;4;4
41;Running_Riot;BoutTreeFidy-208;2535457582061110;54150;54150;0;0;10;10
41;supercommodore;supercommodore;2533274982646378;36262;36262;0;0;9;9
41;michael;Rngesus37;2535419776788793;43880;43880;0;0;7;7
41;Darthvader2795;Darthvader2795;2535442004967288;76811;76811;0;0;3;3
41;BigM_Milk4;BigMMilk-9208;2533274975549845;47097;47097;0;0;27;27
41;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;0;0
41;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
