#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;SheepDip;Ryuukishi634;2533274841110750;548455;556790;8335;50;944;994
2;Plagueborne;The Wicked Soul;2533274925208344;1680535;1686910;6375;48;1370;1418
3;APOPHIS1989;APOPHIS1989;2533274792861176;684026;689982;5956;46;703;749
4;NierlyCrazy;Nierly Crazy;2533274896685914;637718;642138;4420;44;952;996
5;CallMeCraig;matsze;2533274817036922;406308;410217;3909;42;1274;1316
6;Mort;Mortaigne;2533274924850886;273343;276803;3460;40;878;918
7;ShadowlessEdge;ShadowlessAU;2535418358478334;1133017;1135742;2725;38;1130;1168
8;J_F0LEY;J F0LEY;2533274910784399;114023;116423;2400;36;387;423
9;Akosii;Akosii;2533274876129944;483441;485791;2350;34;986;1020
10;Shadowgasm;Shadowgasm;2736338880739054;446015;447620;1605;32;288;320
11;Sikamikanico;Sikamikanico;2599622463478870;174558;176068;1510;30;776;806
12;n0tjack;n0tjack;2533274808155558;288854;290319;1465;28;1240;1268
13;dscharles;dscharles;2533275014769270;107775;109149;1374;26;754;780
14;TheSlickTony;TheSlickTony;2533275010815429;149003;150253;1250;24;577;601
15;TangHao;Amir-8983;2535432952508207;98072;99137;1065;22;138;160
16;Scottish_Sin;Scottish Sin;2533274798575633;665134;666159;1025;20;812;832
17;low187;ShadowArceus5;2533274870566975;315231;316041;810;18;390;408
18;SilentJay76;SilentJay76;2533274902322618;519212;519922;710;16;625;641
18;dfunktjester;dFunkt jestEr;2533274829581469;146787;147497;710;16;124;140
20;FairyEmpire;baboy1337;2533274848211122;658551;659231;680;12;1058;1070
21;supercommodore;supercommodore;2533274982646378;42740;43375;635;10;117;127
22;Knottian;Knottian;2533274805216213;289090;289665;575;8;830;838
23;OneBadMutha;OneBadMutha;2728296738546254;80969;81464;495;6;292;298
24;DeusJabu;DeusJabu;2535431624153776;248720;249200;480;4;180;184
25;Chyld989;Chyld989;2533274824150207;601515;601990;475;2;903;905
26;MrZweistein;MrZweistein;2533274796780325;186545;186965;420;1;739;740
27;PhantomFox;PhantomFox75-460;2535436728258152;93629;94045;416;1;208;209
28;BadMoodJones;Junglee91;2533275020457265;174361;174751;390;1;241;242
29;RoslindaleOne;RoslindaleOne;2594261035379451;446405;446595;190;1;343;344
30;binarymelon;binarymelon;2533274792088847;66651;66736;85;1;125;126
31;profjjj;profjjj;2533274829351135;174490;174535;45;1;78;79
31;BeardoN7x;BeardoA7x;2533274924115209;159594;159639;45;1;75;76
33;MasterLeePhD;Master Lee PhD;2533274793230093;552938;552968;30;1;670;671
34;TheAshCohen09;TheAshCohen09;2533274856167909;320606;320606;0;0;670;670
34;TheSego;The Sego;2533274801846949;172070;172070;0;0;30;30
34;MMarfil;MMarfil;2533274884719422;116468;116468;0;0;119;119
34;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;267;267
34;Mark3;Mark 3;2533274791777168;199095;199095;0;0;73;73
34;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;22;22
34;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;0;0
34;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;0;0
