#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;SheepDip;Ryuukishi634;2533274841110750;548440;551780;3340;50;758;808
2;APOPHIS1989;APOPHIS1989;2533274792861176;683386;686020;2634;48;521;569
3;J_F0LEY;J F0LEY;2533274910784399;114023;115603;1580;46;265;311
4;NierlyCrazy;Nierly Crazy;2533274896685914;637718;638833;1115;44;814;858
5;n0tjack;n0tjack;2533274808155558;288854;289474;620;42;1128;1170
6;Sikamikanico;Sikamikanico;2599622463478870;174503;175098;595;40;698;738
7;Plagueborne;The Wicked Soul;2533274925208344;1680535;1681015;480;38;1206;1244
8;ShadowlessEdge;ShadowlessAU;2535418358478334;1132917;1133392;475;36;990;1026
9;low187;ShadowArceus5;2533274870566975;315231;315656;425;34;334;368
10;CallMeCraig;matsze;2533274817036922;406308;406718;410;32;1116;1148
11;Akosii;Akosii;2533274876129944;483421;483756;335;30;848;878
12;dscharles;dscharles;2533275014769270;107745;108061;316;28;646;674
13;Mort;Mortaigne;2533274924850886;273343;273583;240;26;758;784
14;Chyld989;Chyld989;2533274824150207;601515;601740;225;24;858;882
15;Scottish_Sin;Scottish Sin;2533274798575633;665134;665319;185;22;724;746
16;TheSlickTony;TheSlickTony;2533275010815429;149003;149078;75;20;481;501
17;Shadowgasm;Shadowgasm;2736338880739054;446015;446060;45;18;194;212
17;OneBadMutha;OneBadMutha;2728296738546254;80969;81014;45;18;242;260
19;RoslindaleOne;RoslindaleOne;2594261035379451;446405;446445;40;14;327;341
19;SilentJay76;SilentJay76;2533274902322618;519212;519252;40;14;549;563
21;TangHao;Amir-8983;2535432952508207;98072;98092;20;10;87;97
21;supercommodore;supercommodore;2533274982646378;42740;42760;20;10;53;63
23;PhantomFox;PhantomFox75-460;2535436728258152;93629;93644;15;6;164;170
23;MasterLeePhD;Master Lee PhD;2533274793230093;552938;552953;15;6;663;669
25;profjjj;profjjj;2533274829351135;174490;174490;0;0;74;74
25;Knottian;Knottian;2533274805216213;289090;289090;0;0;782;782
25;MrZweistein;MrZweistein;2533274796780325;186545;186545;0;0;704;704
25;FairyEmpire;baboy1337;2533274848211122;658551;658551;0;0;998;998
25;TheAshCohen09;TheAshCohen09;2533274856167909;320606;320606;0;0;670;670
25;TheSego;The Sego;2533274801846949;172070;172070;0;0;30;30
25;MMarfil;MMarfil;2533274884719422;116468;116468;0;0;119;119
25;DeusJabu;DeusJabu;2535431624153776;248720;248720;0;0;146;146
25;binarymelon;binarymelon;2533274792088847;66651;66651;0;0;113;113
25;Mark3;Mark 3;2533274791777168;199095;199095;0;0;73;73
25;BadMoodJones;Junglee91;2533275020457265;174361;174361;0;0;213;213
25;Bugalugs214;bugalugs214;2535471084374195;608755;608755;0;0;267;267
25;BigM_Milk4;BigMMilk-9208;2533274975549845;74224;74224;0;0;22;22
25;BeardoN7x;BeardoA7x;2533274924115209;159594;159594;0;0;67;67
25;dfunktjester;dFunkt jestEr;2533274829581469;146787;146787;0;0;72;72
25;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;0;0
25;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;0;0
