#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;150080;211875;61795;50;569;619
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;727245;742265;15020;48;1128;1176
3;MasterLeePhD;Master Lee PhD;2533274793230093;368944;378509;9565;46;761;807
4;Zonky;Zonky;2535470751963594;147720;155680;7960;44;801;845
5;ShadowlessEdge;Shadowless Edge;2535418358478334;827101;833141;6040;42;1228;1270
6;APOPHIS1989;APOPHIS1989;2533274792861176;361601;367521;5920;40;927;967
7;UnveiledArk;UnveiledArk;2533274934249959;414240;420035;5795;38;626;664
8;judge;judge;2533274802991000;435915;441580;5665;36;555;591
9;Scottish_Sin;Scottish Sin;2533274798575633;568755;574240;5485;34;456;490
10;FairyEmpire;baboy1337;2533274848211122;445027;450160;5133;32;613;645
11;NierlyCrazy;Nierly Crazy;2533274896685914;444260;449025;4765;30;597;627
12;SheepDip;Ryuukishi634;2533274841110750;425270;429800;4530;28;714;742
13;BeardoN7x;BeardoA7x;2533274924115209;119855;124060;4205;26;395;421
14;Plagueborne;The Wicked Soul;2533274925208344;943792;947857;4065;24;712;736
15;BrigadiersBlue;Brigadiers Blue;2533274916311937;90963;94923;3960;22;752;774
16;Mort;Mortaigne;2533274924850886;183112;186972;3860;20;446;466
17;Akosii;Akosii;2533274876129944;371060;374675;3615;18;346;364
18;CallMeCraig;matsze;2533274817036922;258791;262391;3600;16;692;708
19;Cyime;Cyime;2533274809898296;234070;237180;3110;14;622;636
20;DeusJabu;DeusJabu;2535431624153776;182645;185115;2470;12;433;445
21;Bluehawk357;BlueHawk357;2533274876723326;115849;118224;2375;10;119;129
22;n0tjack;n0tjack;2533274808155558;196848;199185;2337;8;276;284
23;low187;ShadowArceus5;2533274870566975;257418;259435;2017;6;218;224
24;RoslindaleOne;RoslindaleOne;2594261035379451;384775;386585;1810;4;117;121
25;Chyld989;Chyld989;2533274824150207;446210;447990;1780;2;983;985
26;profjjj;profjjj;2533274829351135;144957;146427;1470;1;442;443
27;Shadowgasm;Shadowgasm;2736338880739054;365604;366694;1090;1;355;356
28;binarymelon;binarymelon;2533274792088847;23940;24875;935;1;440;441
29;BadMoodJones;Junglee91;2533275020457265;131935;132782;847;1;143;144
30;supercommodore;supercommodore;2533274982646378;33787;34602;815;1;288;289
31;MrZweistein;MrZweistein;2533274796780325;142705;143515;810;1;182;183
32;FunkyOne;Sir Funkified;2533274831236982;251090;251880;790;1;302;303
33;TheSlickTony;TheSlickTony;2533275010815429;114503;115123;620;1;67;68
34;BananaBox39;MaidenLOKO;2533274891998560;195030;195625;595;1;122;123
35;Knottian;Knottian;2533274805216213;231109;231676;567;1;331;332
36;Mark3;Mark 3;2533274791777168;183265;183810;545;1;211;212
37;dscharles;dscharles;2533275014769270;76035;76460;425;1;232;233
38;Running_Riot;BoutTreeFidy;2535457582061110;52420;52775;355;1;215;216
39;Sikamikanico;Sikamikanico;2599622463478870;140698;141038;340;1;129;130
40;PhantomFox;PhantomFox75;2535436728258152;71622;71957;335;1;133;134
41;MMarfil;MMarfil;2533274884719422;106429;106699;270;1;16;17
42;Kreten;Cro Kreten;2690766741657668;269248;269498;250;1;166;167
43;TheSego;The Sego;2533274801846949;155224;155409;185;1;54;55
44;dfunktjester;dFunkt jestEr;2533274829581469;122243;122348;105;1;48;49
44;michael;Rngesus37;2535419776788793;43152;43257;105;1;60;61
46;xJavontax;xJavontax;2533274819674251;51016;51106;90;1;20;21
47;OneBadMutha;OneBadMutha;2728296738546254;60592;60667;75;1;91;92
48;brunopcosta1;brunopcosta1;2535437287890796;288103;288133;30;1;544;545
49;BigM_Milk4;BigMMilk-9208;2533274975549845;45397;45397;0;0;90;90
49;Xumbrega;ctZz1;2533274892320729;160160;160160;0;0;98;98
49;Darthvader2795;Darthvader2795;2535442004967288;76621;76621;0;0;2;2
49;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;2;2
50;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
