#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;590338;624878;34540;50;0;268
2;Zonky;Zonky;2535470751963594;53070;69405;16335;48;0;230
3;BeardoN7x;BeardoA7x;2533274924115209;90480;101200;10720;46;0;202
4;FairyEmpire;baboy1337;2533274848211122;407140;417635;10495;44;0;158
5;UnveiledArk;UnveiledArk;2533274934249959;352945;362275;9330;42;0;171
6;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;636120;644530;8410;40;0;169
7;BadMoodJones;Junglee91;2533275020457265;110491;118656;8165;38;0;208
8;SheepDip;Ryuukishi634;2533274841110750;376565;384315;7750;36;0;192
9;profjjj;profjjj;2533274829351135;105372;112461;7089;34;0;194
10;brunopcosta1;brunopcosta1;2535437287890796;252383;258438;6055;32;0;172
11;CallMeCraig;matsze;2533274817036922;222681;228601;5920;30;0;172
12;Shadowgasm;Shadowgasm;2736338880739054;329700;335390;5690;28;0;130
13;Plagueborne;The Wicked Soul;2533274925208344;857432;862577;5145;26;0;136
14;MasterLeePhD;Master Lee PhD;2533274793230093;323884;328414;4530;24;0;114
15;low187;ShadowArceus5;2533274870566975;232900;236905;4005;22;0;79
16;Mort;Mortaigne;2533274924850886;151837;155792;3955;20;0;98
17;Bugalugs214;bugalugs214;2535471084374195;128145;131751;3606;18;0;130
18;judge;judge;2533274802991000;403575;407170;3595;16;0;80
19;Chyld989;Chyld989;2533274824150207;382465;386045;3580;14;0;123
20;Akosii;Akosii;2533274876129944;341655;345225;3570;12;0;92
21;n0tjack;n0tjack;2533274808155558;174216;177661;3445;10;0;133
22;PhantomFox;PhantomFox75;2535436728258152;60272;63457;3185;8;0;87
23;dfunktjester;dFunkt jestEr;2533274829581469;108647;111652;3005;6;0;63
24;APOPHIS1989;APOPHIS1989;2533274792861176;311508;313528;2020;4;0;34
25;BananaBox39;MaidenLOKO;2533274891998560;186820;188775;1955;2;0;57
26;Running_Riot;BoutTreeFidy;2535457582061110;40380;42240;1860;1;0;30
27;DeusJabu;DeusJabu;2535431624153776;162464;164224;1760;1;0;59
28;OneBadMutha;OneBadMutha;2728296738546254;50643;52323;1680;1;0;54
29;xJavontax;xJavontax;2533274819674251;46421;48076;1655;1;0;46
30;Scottish_Sin;Scottish Sin;2533274798575633;542915;544545;1630;1;0;61
31;Sikamikanico;Sikamikanico;2599622463478870;128188;129678;1490;1;0;16
32;Knottian;Knottian;2533274805216213;212731;214156;1425;1;0;44
33;dscharles;dscharles;2533275014769270;62756;64086;1330;1;0;12
34;FunkyOne;Sir Funkified;2533274831236982;239625;240895;1270;1;0;16
35;supercommodore;supercommodore;2533274982646378;23202;24422;1220;1;0;49
36;MMarfil;MMarfil;2533274884719422;103359;104544;1185;1;0;25
37;TheSlickTony;TheSlickTony;2533275010815429;108083;109218;1135;1;0;5
38;Foorbits;Foorbits;2624419068575218;49098;50188;1090;1;0;3
39;BrigadiersBlue;Brigadiers Blue;2533274916311937;67598;68478;880;1;0;29
40;Xumbrega;ctZz1;2533274892320729;154000;154840;840;1;0;20
41;CRZYSPZ;CRZYSPZ;2533274896685914;410870;411200;330;1;0;31
42;TheSego;The Sego;2533274801846949;151278;151599;321;1;0;3
43;MrZweistein;MrZweistein;2533274796780325;131695;131900;205;1;0;3
44;Bluehawk357;BlueHawk357;2533274876723326;112143;112253;110;1;0;3
