#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;FairyEmpire;baboy1337;2533274848211122;409945;417385;7440;50;64;114
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;640810;644185;3375;48;77;125
3;Zonky;Zonky;2535470751963594;64600;67940;3340;46;136;182
4;Plagueborne;The Wicked Soul;2533274925208344;859867;862512;2645;44;58;102
5;judge;judge;2533274802991000;404950;407120;2170;42;22;64
6;SheepDip;Ryuukishi634;2533274841110750;382130;384220;2090;40;116;156
7;profjjj;profjjj;2533274829351135;110306;112341;2035;38;88;126
8;n0tjack;n0tjack;2533274808155558;175856;177491;1635;36;37;73
9;brunopcosta1;brunopcosta1;2535437287890796;256733;258203;1470;34;80;114
10;CallMeCraig;matsze;2533274817036922;227246;228486;1240;32;100;132
11;BadMoodJones;Junglee91;2533275020457265;117221;118401;1180;30;100;130
12;Akosii;Akosii;2533274876129944;344015;345115;1100;28;52;80
13;MasterLeePhD;Master Lee PhD;2533274793230093;327254;328124;870;26;63;89
14;DeusJabu;DeusJabu;2535431624153776;163344;164179;835;24;4;28
15;ShadowlessEdge;Shadowless Edge;2535418358478334;623888;624698;810;22;150;172
16;Knottian;Knottian;2533274805216213;213301;214106;805;20;3;23
17;dfunktjester;dFunkt jestEr;2533274829581469;110687;111462;775;18;39;57
18;Running_Riot;BoutTreeFidy-208;2535457582061110;41455;42210;755;16;13;29
19;low187;ShadowArceus5;2533274870566975;235825;236570;745;14;42;56
20;Bugalugs214;bugalugs214;2535471084374195;130770;131475;705;12;62;74
21;APOPHIS1989;APOPHIS1989;2533274792861176;312828;313433;605;10;20;30
22;Mort;Mortaigne;2533274924850886;154997;155567;570;8;70;78
23;dscharles;dscharles;2533275014769270;63521;64086;565;6;3;9
24;PhantomFox;PhantomFox75-460;2535436728258152;62947;63457;510;4;53;57
25;BananaBox39;MaidenLOKO;2533274891998560;188185;188675;490;2;41;43
26;TheSlickTony;TheSlickTony;2533275010815429;108773;109218;445;1;3;4
27;xJavontax;xJavontax;2533274819674251;47596;48031;435;1;24;25
28;Sikamikanico;Sikamikanico;2599622463478870;129163;129578;415;1;13;14
29;Scottish_Sin;Scottish Sin;2533274798575633;544170;544525;355;1;11;12
29;Shadowgasm;Shadowgasm;2736338880739054;335035;335390;355;1;59;60
31;UnveiledArk;UnveiledArk;2533274934249959;361915;362265;350;1;128;129
32;MMarfil;MMarfil;2533274884719422;104154;104499;345;1;3;4
33;Foorbits;Foorbits;2624419068575218;49113;49368;255;1;1;2
34;supercommodore;supercommodore;2533274982646378;23942;24192;250;1;3;4
35;FunkyOne;Sir Funkified;2533274831236982;240655;240850;195;1;14;15
36;CRZYSPZ;CRZYSPZ;2533274896685914;410985;411150;165;1;3;4
37;MrZweistein;MrZweistein;2533274796780325;131740;131900;160;1;1;2
38;OneBadMutha;OneBadMutha;2728296738546254;51938;52073;135;1;20;21
39;BrigadiersBlue;Brigadiers Blue;2533274916311937;68378;68478;100;1;13;14
40;Xumbrega;ctZz1;2533274892320729;154760;154840;80;1;10;11
41;Chyld989;Chyld989;2533274824150207;385855;385900;45;1;72;73
42;BeardoN7x;BeardoA7x;2533274924115209;101200;101200;0;0;128;128
42;Bluehawk357;BlueHawk357;2533274876723326;112253;112253;0;0;2;2
42;TheSego;The Sego;2533274801846949;151599;151599;0;0;2;2
