#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;613058;623888;10830;50;100;150
2;Zonky;Zonky;2535470751963594;59965;64600;4635;48;88;136
3;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;637515;640810;3295;46;31;77
4;profjjj;profjjj;2533274829351135;107422;110306;2884;44;44;88
5;UnveiledArk;UnveiledArk;2533274934249959;360115;361915;1800;42;86;128
6;SheepDip;Ryuukishi634;2533274841110750;380370;382130;1760;40;76;116
7;Mort;Mortaigne;2533274924850886;153587;154997;1410;38;32;70
8;BeardoN7x;BeardoA7x;2533274924115209;99955;101200;1245;36;92;128
9;Akosii;Akosii;2533274876129944;342785;344015;1230;34;18;52
10;CallMeCraig;matsze;2533274817036922;226076;227246;1170;32;68;100
11;MasterLeePhD;Master Lee PhD;2533274793230093;326149;327254;1105;30;33;63
12;BananaBox39;MaidenLOKO;2533274891998560;187420;188185;765;28;13;41
13;Plagueborne;The Wicked Soul;2533274925208344;859127;859867;740;26;32;58
14;Chyld989;Chyld989;2533274824150207;385120;385855;735;24;48;72
15;xJavontax;xJavontax;2533274819674251;46881;47596;715;22;2;24
16;BadMoodJones;Junglee91;2533275020457265;116546;117221;675;20;80;100
17;FairyEmpire;baboy1337;2533274848211122;409285;409945;660;18;46;64
18;brunopcosta1;brunopcosta1;2535437287890796;256093;256733;640;16;64;80
19;n0tjack;n0tjack;2533274808155558;175296;175856;560;14;23;37
20;FunkyOne;Sir Funkified;2533274831236982;240110;240655;545;12;2;14
21;Bugalugs214;bugalugs214;2535471084374195;130265;130770;505;10;52;62
21;Sikamikanico;Sikamikanico;2599622463478870;128658;129163;505;10;3;13
23;Scottish_Sin;Scottish Sin;2533274798575633;543745;544170;425;6;5;11
24;Running_Riot;BoutTreeFidy-208;2535457582061110;41050;41455;405;4;9;13
25;judge;judge;2533274802991000;404575;404950;375;2;20;22
26;APOPHIS1989;APOPHIS1989;2533274792861176;312463;312828;365;1;19;20
27;PhantomFox;PhantomFox75-460;2535436728258152;62657;62947;290;1;52;53
28;TheSlickTony;TheSlickTony;2533275010815429;108498;108773;275;1;2;3
29;dfunktjester;dFunkt jestEr;2533274829581469;110417;110687;270;1;38;39
30;OneBadMutha;OneBadMutha;2728296738546254;51673;51938;265;1;19;20
31;DeusJabu;DeusJabu;2535431624153776;163099;163344;245;1;3;4
32;low187;ShadowArceus5;2533274870566975;235585;235825;240;1;41;42
33;Shadowgasm;Shadowgasm;2736338880739054;334805;335035;230;1;58;59
34;MMarfil;MMarfil;2533274884719422;103949;104154;205;1;2;3
35;Knottian;Knottian;2533274805216213;213106;213301;195;1;2;3
36;supercommodore;supercommodore;2533274982646378;23782;23942;160;1;2;3
37;BrigadiersBlue;Brigadiers Blue;2533274916311937;68283;68378;95;1;12;13
38;Bluehawk357;BlueHawk357;2533274876723326;112168;112253;85;1;1;2
39;dscharles;dscharles;2533275014769270;63466;63521;55;1;2;3
40;MrZweistein;MrZweistein;2533274796780325;131695;131740;45;1;0;1
41;Xumbrega;ctZz1;2533274892320729;154730;154760;30;1;9;10
42;CRZYSPZ;CRZYSPZ;2533274896685914;410970;410985;15;1;2;3
43;TheSego;The Sego;2533274801846949;151599;151599;0;0;2;2
43;Foorbits;Foorbits;2624419068575218;49113;49113;0;0;1;1
