#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;494099;497794;3695;50;392;442
2;Plagueborne;The Wicked Soul;2533274925208344;1021237;1024727;3490;48;191;239
3;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;803995;806325;2330;46;284;330
4;low187;ShadowArceus5;2533274870566975;284880;286390;1510;44;61;105
5;FairyEmpire;baboy1337;2533274848211122;482007;483157;1150;42;150;192
6;DeusJabu;DeusJabu;2535431624153776;199090;200140;1050;40;144;184
7;Scottish_Sin;Scottish Sin;2533274798575633;600845;601820;975;38;114;152
8;Cyime;Cyime;2533274809898296;251020;251920;900;36;89;125
9;RoslindaleOne;RoslindaleOne;2594261035379451;401665;402510;845;34;242;276
10;TangHao;Amir-8983;2535432952508207;78285;79050;765;32;162;194
11;Darthvader2795;Darthvader2795;2535442004967288;76906;77591;685;30;1;31
12;MasterLeePhD;Master Lee PhD;2533274793230093;416869;417470;601;28;264;292
13;n0tjack;n0tjack;2533274808155558;225835;226325;490;26;276;302
14;CallMeCraig;matsze;2533274817036922;296257;296737;480;24;203;227
15;judge;judge;2533274802991000;476515;476989;474;22;243;265
16;ShadowlessEdge;Shadowless Edge;2535418358478334;914056;914511;455;20;322;342
17;Chyld989;Chyld989;2533274824150207;503340;503755;415;18;121;139
18;Mort;Mortaigne;2533274924850886;215097;215492;395;16;169;185
19;TheSlickTony;TheSlickTony;2533275010815429;122698;122958;260;14;11;25
20;OneBadMutha;OneBadMutha;2728296738546254;66957;67207;250;12;20;32
20;SheepDip;Ryuukishi634;2533274841110750;457485;457735;250;12;161;173
22;BeardoN7x;BeardoA7x;2533274924115209;137955;138195;240;8;112;120
23;Knottian;Knottian;2533274805216213;240701;240906;205;6;55;61
24;Kreten;Cro Kreten;2690766741657668;277768;277958;190;4;18;22
25;dscharles;dscharles;2533275014769270;81899;82084;185;2;8;10
26;NierlyCrazy;Nierly Crazy;2533274896685914;499955;500110;155;1;223;224
27;BadMoodJones;Junglee91;2533275020457265;147863;148008;145;1;32;33
28;UnveiledArk;UnveiledArk;2533274934249959;479165;479285;120;1;127;128
29;BrigadiersBlue;Brigadiers Blue;2533274916311937;110490;110600;110;1;67;68
30;FunkyOne;Sir Funkified;2533274831236982;262757;262857;100;1;63;64
30;supercommodore;supercommodore;2533274982646378;37702;37802;100;1;24;25
32;profjjj;profjjj;2533274829351135;157196;157281;85;1;6;7
33;Akosii;Akosii;2533274876129944;410380;410460;80;1;72;73
34;Mark3;Mark 3;2533274791777168;190330;190395;65;1;36;37
35;MrZweistein;MrZweistein;2533274796780325;152680;152730;50;1;19;20
36;TheSego;The Sego;2533274801846949;161919;161964;45;1;23;24
36;dfunktjester;dFunkt jestEr;2533274829581469;128173;128218;45;1;26;27
36;PhantomFox;PhantomFox75-460;2535436728258152;79392;79437;45;1;5;6
36;BananaBox39;MaidenLOKO;2533274891998560;205280;205325;45;1;7;8
40;michael;Rngesus37;2535419776788793;45375;45410;35;1;29;30
40;binarymelon;binarymelon;2533274792088847;33496;33531;35;1;12;13
42;Running_Riot;BoutTreeFidy-208;2535457582061110;55705;55735;30;1;18;19
42;Sikamikanico;Sikamikanico;2599622463478870;149043;149073;30;1;37;38
44;APOPHIS1989;APOPHIS1989;2533274792861176;410783;410783;0;0;220;220
44;Xumbrega;ctZz1;2533274892320729;162570;162570;0;0;29;29
44;BigM_Milk4;BigMMilk-9208;2533274975549845;49584;49584;0;0;32;32
44;MMarfil;MMarfil;2533274884719422;108354;108354;0;0;4;4
44;xJavontax;xJavontax;2533274819674251;52161;52161;0;0;3;3
44;Shadowgasm;Shadowgasm;2736338880739054;420625;420625;0;0;76;76
44;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
44;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
44;DanCasual;SR1 Dan;2533274803840524;220019;220019;0;0;3;3
44;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
44;Zonky;Zonky;2535470751963594;165180;165180;0;0;0;0
44;Foorbits;Foorbits;2624419068575218;51218;51218;0;0;0;0
