#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;488604;494099;5495;50;342;392
2;ShadowlessEdge;Shadowless Edge;2535418358478334;911026;914056;3030;48;274;322
3;low187;ShadowArceus5;2533274870566975;282045;284880;2835;46;15;61
4;Plagueborne;The Wicked Soul;2533274925208344;1019417;1021237;1820;44;147;191
5;judge;judge;2533274802991000;475145;476515;1370;42;201;243
6;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;802675;803995;1320;40;244;284
7;RoslindaleOne;RoslindaleOne;2594261035379451;400840;401665;825;38;204;242
8;Cyime;Cyime;2533274809898296;250210;251020;810;36;53;89
9;TangHao;Amir-8983;2535432952508207;77665;78285;620;34;128;162
10;n0tjack;n0tjack;2533274808155558;225370;225835;465;32;244;276
11;MasterLeePhD;Master Lee PhD;2533274793230093;416424;416869;445;30;234;264
12;Mort;Mortaigne;2533274924850886;214672;215097;425;28;141;169
13;FairyEmpire;baboy1337;2533274848211122;481592;482007;415;26;124;150
14;FunkyOne;Sir Funkified;2533274831236982;262352;262757;405;24;39;63
15;APOPHIS1989;APOPHIS1989;2533274792861176;410383;410783;400;22;198;220
16;michael;Rngesus37;2535419776788793;44990;45375;385;20;9;29
17;Knottian;Knottian;2533274805216213;240421;240701;280;18;37;55
18;Scottish_Sin;Scottish Sin;2533274798575633;600600;600845;245;16;98;114
19;OneBadMutha;OneBadMutha;2728296738546254;66717;66957;240;14;6;20
20;BrigadiersBlue;Brigadiers Blue;2533274916311937;110275;110490;215;12;55;67
21;Running_Riot;BoutTreeFidy-208;2535457582061110;55500;55705;205;10;8;18
22;CallMeCraig;matsze;2533274817036922;296057;296257;200;8;195;203
23;DeusJabu;DeusJabu;2535431624153776;198895;199090;195;6;138;144
24;UnveiledArk;UnveiledArk;2533274934249959;478980;479165;185;4;123;127
25;Xumbrega;ctZz1;2533274892320729;162405;162570;165;2;27;29
26;Chyld989;Chyld989;2533274824150207;503200;503340;140;1;120;121
27;supercommodore;supercommodore;2533274982646378;37577;37702;125;1;23;24
27;BigM_Milk4;BigMMilk-9208;2533274975549845;49459;49584;125;1;31;32
29;binarymelon;binarymelon;2533274792088847;33396;33496;100;1;11;12
29;BadMoodJones;Junglee91;2533275020457265;147763;147863;100;1;31;32
31;Akosii;Akosii;2533274876129944;410285;410380;95;1;71;72
32;SheepDip;Ryuukishi634;2533274841110750;457400;457485;85;1;160;161
33;MMarfil;MMarfil;2533274884719422;108284;108354;70;1;3;4
33;profjjj;profjjj;2533274829351135;157126;157196;70;1;5;6
35;BeardoN7x;BeardoA7x;2533274924115209;137905;137955;50;1;111;112
35;TheSego;The Sego;2533274801846949;161869;161919;50;1;22;23
35;Sikamikanico;Sikamikanico;2599622463478870;148993;149043;50;1;36;37
35;Mark3;Mark 3;2533274791777168;190280;190330;50;1;35;36
35;dfunktjester;dFunkt jestEr;2533274829581469;128123;128173;50;1;25;26
35;PhantomFox;PhantomFox75-460;2535436728258152;79342;79392;50;1;4;5
41;BananaBox39;MaidenLOKO;2533274891998560;205245;205280;35;1;6;7
41;Darthvader2795;Darthvader2795;2535442004967288;76871;76906;35;1;0;1
43;NierlyCrazy;Nierly Crazy;2533274896685914;499925;499955;30;1;222;223
43;dscharles;dscharles;2533275014769270;81869;81899;30;1;7;8
45;Kreten;Cro Kreten;2690766741657668;277758;277768;10;1;17;18
46;TheSlickTony;TheSlickTony;2533275010815429;122698;122698;0;0;11;11
46;xJavontax;xJavontax;2533274819674251;52161;52161;0;0;3;3
46;MrZweistein;MrZweistein;2533274796780325;152680;152680;0;0;19;19
46;Shadowgasm;Shadowgasm;2736338880739054;420625;420625;0;0;76;76
46;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
46;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
46;DanCasual;SR1 Dan;2533274803840524;220019;220019;0;0;3;3
46;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
46;Zonky;Zonky;2535470751963594;165180;165180;0;0;0;0
46;Foorbits;Foorbits;2624419068575218;51218;51218;0;0;0;0
