#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;477420;502170;24750;50;520;570
2;Plagueborne;The Wicked Soul;2533274925208344;1018777;1027157;8380;48;287;335
3;ShadowlessEdge;Shadowless Edge;2535418358478334;910246;915766;5520;46;418;464
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;801620;807100;5480;44;362;406
5;low187;ShadowArceus5;2533274870566975;282005;286790;4785;42;155;197
6;RoslindaleOne;RoslindaleOne;2594261035379451;400160;403675;3515;40;320;360
7;judge;judge;2533274802991000;473830;477144;3314;38;313;351
8;UnveiledArk;UnveiledArk;2533274934249959;478340;481535;3195;36;188;224
9;MasterLeePhD;Master Lee PhD;2533274793230093;416019;419105;3086;34;388;422
10;FairyEmpire;baboy1337;2533274848211122;481217;483972;2755;32;230;262
11;CallMeCraig;matsze;2533274817036922;295756;298277;2521;30;255;285
12;Cyime;Cyime;2533274809898296;250090;252220;2130;28;149;177
13;TangHao;Amir-8983;2535432952508207;77105;79165;2060;26;195;221
14;n0tjack;n0tjack;2533274808155558;225015;226975;1960;24;384;408
15;Scottish_Sin;Scottish Sin;2533274798575633;600335;602235;1900;22;186;208
16;DeusJabu;DeusJabu;2535431624153776;198800;200480;1680;20;230;250
17;BeardoN7x;BeardoA7x;2533274924115209;136785;138420;1635;18;132;150
18;APOPHIS1989;APOPHIS1989;2533274792861176;409893;411488;1595;16;221;237
19;Darthvader2795;Darthvader2795;2535442004967288;76871;78401;1530;14;67;81
20;SheepDip;Ryuukishi634;2533274841110750;457170;458605;1435;12;213;225
21;Mort;Mortaigne;2533274924850886;214432;215772;1340;10;230;240
22;FunkyOne;Sir Funkified;2533274831236982;261957;263012;1055;8;110;118
23;Chyld989;Chyld989;2533274824150207;503080;503830;750;6;164;170
24;NierlyCrazy;Nierly Crazy;2533274896685914;499865;500560;695;4;254;258
25;supercommodore;supercommodore;2533274982646378;37262;37927;665;2;26;28
26;OneBadMutha;OneBadMutha;2728296738546254;66567;67207;640;1;32;33
27;Knottian;Knottian;2533274805216213;240371;240996;625;1;62;63
28;Akosii;Akosii;2533274876129944;410240;410830;590;1;95;96
29;BadMoodJones;Junglee91;2533275020457265;147753;148263;510;1;85;86
29;TheSlickTony;TheSlickTony;2533275010815429;122463;122973;510;1;25;26
31;michael;Rngesus37;2535419776788793;44920;45425;505;1;55;56
32;BrigadiersBlue;Brigadiers Blue;2533274916311937;110145;110630;485;1;69;70
33;Running_Riot;BoutTreeFidy;2535457582061110;55295;55765;470;1;20;21
34;BigM_Milk4;BigMMilk-9208;2533274975549845;49124;49584;460;1;32;33
35;Xumbrega;ctZz1;2533274892320729;162245;162650;405;1;64;65
36;BananaBox39;MaidenLOKO;2533274891998560;205225;205565;340;1;64;65
37;profjjj;profjjj;2533274829351135;156956;157281;325;1;7;8
38;dscharles;dscharles;2533275014769270;81864;82174;310;1;49;50
38;MMarfil;MMarfil;2533274884719422;108079;108389;310;1;4;5
40;TheSego;The Sego;2533274801846949;161664;161964;300;1;24;25
41;binarymelon;binarymelon;2533274792088847;33341;33616;275;1;14;15
42;Kreten;Cro Kreten;2690766741657668;277708;277958;250;1;22;23
43;PhantomFox;PhantomFox75;2535436728258152;79342;79572;230;1;12;13
44;MrZweistein;MrZweistein;2533274796780325;152680;152890;210;1;30;31
45;Sikamikanico;Sikamikanico;2599622463478870;148993;149193;200;1;39;40
46;dfunktjester;dFunkt jestEr;2533274829581469;128068;128218;150;1;27;28
47;xJavontax;xJavontax;2533274819674251;52041;52176;135;1;28;29
48;Mark3;Mark 3;2533274791777168;190280;190405;125;1;38;39
49;DanCasual;SR1 Dan;2533274803840524;220019;220079;60;1;3;4
50;Shadowgasm;Shadowgasm;2736338880739054;420625;420625;0;0;76;76
50;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
50;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
50;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
50;Zonky;Zonky;2535470751963594;165180;165180;0;0;0;0
50;Foorbits;Foorbits;2624419068575218;51218;51218;0;0;0;0
