#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;475055;488604;13549;50;250;300
2;ShadowlessEdge;Shadowless Edge;2535418358478334;909226;911026;1800;48;226;274
3;judge;judge;2533274802991000;473370;475145;1775;46;155;201
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;801475;802675;1200;44;200;244
5;BeardoN7x;BeardoA7x;2533274924115209;136785;137905;1120;42;69;111
6;RoslindaleOne;RoslindaleOne;2594261035379451;399750;400840;1090;40;164;204
7;n0tjack;n0tjack;2533274808155558;224445;225370;925;38;166;204
8;TangHao;Amir-8983;2535432952508207;76935;77665;730;36;52;88
9;APOPHIS1989;APOPHIS1989;2533274792861176;409678;410383;705;34;164;198
10;Plagueborne;The Wicked Soul;2533274925208344;1018717;1019417;700;32;115;147
10;UnveiledArk;UnveiledArk;2533274934249959;478280;478980;700;32;91;123
12;MasterLeePhD;Master Lee PhD;2533274793230093;415949;416424;475;28;206;234
13;CallMeCraig;matsze;2533274817036922;295590;296057;467;26;125;151
14;FunkyOne;Sir Funkified;2533274831236982;261887;262352;465;24;15;39
15;FairyEmpire;baboy1337;2533274848211122;481192;481592;400;22;102;124
16;Mort;Mortaigne;2533274924850886;214302;214672;370;20;121;141
17;supercommodore;supercommodore;2533274982646378;37237;37577;340;18;5;23
18;BigM_Milk4;BigMMilk-9208;2533274975549845;49124;49459;335;16;15;31
19;Scottish_Sin;Scottish Sin;2533274798575633;600305;600600;295;14;84;98
20;SheepDip;Ryuukishi634;2533274841110750;457115;457400;285;12;100;112
20;DeusJabu;DeusJabu;2535431624153776;198610;198895;285;12;80;92
22;TheSego;The Sego;2533274801846949;161634;161869;235;8;14;22
22;TheSlickTony;TheSlickTony;2533275010815429;122463;122698;235;8;3;11
24;BrigadiersBlue;Brigadiers Blue;2533274916311937;110055;110275;220;4;51;55
25;NierlyCrazy;Nierly Crazy;2533274896685914;499715;499925;210;2;170;172
26;Running_Riot;BoutTreeFidy-208;2535457582061110;55295;55500;205;1;7;8
26;MMarfil;MMarfil;2533274884719422;108079;108284;205;1;2;3
28;xJavontax;xJavontax;2533274819674251;51961;52161;200;1;2;3
28;OneBadMutha;OneBadMutha;2728296738546254;66517;66717;200;1;5;6
30;profjjj;profjjj;2533274829351135;156956;157126;170;1;4;5
31;Xumbrega;ctZz1;2533274892320729;162245;162405;160;1;26;27
32;Chyld989;Chyld989;2533274824150207;503070;503200;130;1;119;120
32;Cyime;Cyime;2533274809898296;250080;250210;130;1;52;53
32;michael;Rngesus37;2535419776788793;44860;44990;130;1;8;9
35;Sikamikanico;Sikamikanico;2599622463478870;148883;148993;110;1;35;36
36;Mark3;Mark 3;2533274791777168;190180;190280;100;1;34;35
37;binarymelon;binarymelon;2533274792088847;33326;33396;70;1;10;11
37;BananaBox39;MaidenLOKO;2533274891998560;205175;205245;70;1;5;6
39;dfunktjester;dFunkt jestEr;2533274829581469;128068;128123;55;1;24;25
40;Kreten;Cro Kreten;2690766741657668;277708;277758;50;1;16;17
40;low187;ShadowArceus5;2533274870566975;281995;282045;50;1;14;15
40;Knottian;Knottian;2533274805216213;240371;240421;50;1;36;37
43;Akosii;Akosii;2533274876129944;410240;410285;45;1;70;71
44;BadMoodJones;Junglee91;2533275020457265;147733;147763;30;1;30;31
45;dscharles;dscharles;2533275014769270;81844;81869;25;1;6;7
46;MrZweistein;MrZweistein;2533274796780325;152680;152680;0;0;19;19
46;Shadowgasm;Shadowgasm;2736338880739054;420625;420625;0;0;76;76
46;PhantomFox;PhantomFox75-460;2535436728258152;79342;79342;0;0;4;4
46;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
46;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
46;DanCasual;SR1 Dan;2533274803840524;220019;220019;0;0;3;3
46;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
46;Zonky;Zonky;2535470751963594;165180;165180;0;0;0;0
46;Foorbits;Foorbits;2624419068575218;51218;51218;0;0;0;0
46;Darthvader2795;Darthvader2795;2535442004967288;76871;76871;0;0;0;0
