#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;judge;judge;2533274802991000;522619;525644;3025;50;976;1026
2;APOPHIS1989;APOPHIS1989;2533274792861176;446045;447740;1695;48;725;773
3;ShadowlessEdge;Shadowless Edge;2535418358478334;987791;989451;1660;46;1199;1245
4;NierlyCrazy;Nierly Crazy;2533274896685914;526293;527623;1330;44;667;711
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;891644;892834;1190;42;1186;1228
6;TheAshCohen09;TheAshCohen09;2533274856167909;188989;190074;1085;40;111;151
7;SheepDip;Ryuukishi634;2533274841110750;486320;487230;910;38;820;858
8;Chyld989;Chyld989;2533274824150207;535125;535915;790;36;1077;1113
9;CallMeCraig;matsze;2533274817036922;334328;335023;695;34;1171;1205
10;Plagueborne;The Wicked Soul;2533274925208344;1277466;1278146;680;32;1150;1182
11;supercommodore;supercommodore;2533274982646378;40565;41170;605;30;110;140
12;DeusJabu;DeusJabu;2535431624153776;223960;224435;475;28;793;821
12;TangHao;Amir-8983;2535432952508207;82987;83462;475;28;91;119
14;Knottian;Knottian;2533274805216213;250288;250748;460;24;492;516
15;SilentJay76;SilentJay76;2533274902322618;465052;465397;345;22;32;54
16;PhantomFox;PhantomFox75-460;2535436728258152;82547;82857;310;20;73;93
17;profjjj;profjjj;2533274829351135;162024;162309;285;18;311;329
18;TheSego;The Sego;2533274801846949;165774;166039;265;16;81;97
19;BrigadiersBlue;Brigadiers Blue;2533274916311937;155180;155355;175;14;917;931
20;FairyEmpire;baboy1337;2533274848211122;527204;527354;150;12;775;787
21;Shadowgasm;Shadowgasm;2736338880739054;431520;431660;140;10;274;284
22;OneBadMutha;OneBadMutha;2728296738546254;72114;72234;120;8;220;228
23;DanCasual;SR1 Dan;2533274803840524;221026;221141;115;6;26;32
24;Akosii;Akosii;2533274876129944;428016;428121;105;4;490;494
25;BadMoodJones;Junglee91;2533275020457265;161893;161993;100;2;261;263
26;Scottish_Sin;Scottish Sin;2533274798575633;622744;622839;95;1;689;690
27;Foorbits;Foorbits;2624419068575218;51968;52058;90;1;55;56
28;binarymelon;binarymelon;2533274792088847;45736;45821;85;1;418;419
29;dfunktjester;dFunkt jestEr;2533274829581469;141431;141511;80;1;501;502
29;Sikamikanico;Sikamikanico;2599622463478870;154800;154880;80;1;233;234
31;FunkyOne;Sir Funkified;2533274831236982;270305;270365;60;1;233;234
31;dscharles;dscharles;2533275014769270;89336;89396;60;1;288;289
33;BeardoN7x;BeardoA7x;2533274924115209;142665;142710;45;1;56;57
33;RoslindaleOne;RoslindaleOne;2594261035379451;419845;419890;45;1;224;225
35;MMarfil;MMarfil;2533274884719422;110776;110816;40;1;26;27
35;MrZweistein;MrZweistein;2533274796780325;162565;162605;40;1;224;225
37;TheSlickTony;TheSlickTony;2533275010815429;129453;129478;25;1;85;86
37;low187;ShadowArceus5;2533274870566975;295778;295803;25;1;217;218
39;Zonky;Zonky;2535470751963594;166125;166145;20;1;41;42
40;BananaBox39;MaidenLOKO;2533274891998560;212889;212904;15;1;217;218
41;Bugalugs214;bugalugs214;2535471084374195;599920;599925;5;1;558;559
42;UnveiledArk;UnveiledArk;2533274934249959;511565;511565;0;0;695;695
42;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;266;266
42;Mort;Mortaigne;2533274924850886;234413;234413;0;0;508;508
42;Running_Riot;BoutTreeFidy-208;2535457582061110;58290;58290;0;0;49;49
42;MasterLeePhD;Master Lee PhD;2533274793230093;467544;467544;0;0;856;856
42;n0tjack;n0tjack;2533274808155558;246358;246358;0;0;578;578
42;Xumbrega;ctZz1;2533274892320729;163714;163714;0;0;15;15
42;Mark3;Mark 3;2533274791777168;192745;192745;0;0;75;75
42;Kreten;Cro Kreten;2690766741657668;279728;279728;0;0;67;67
42;michael;Rngesus37;2535419776788793;49097;49097;0;0;83;83
42;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;17;17
42;Cyime;Cyime;2533274809898296;257380;257380;0;0;82;82
42;xJavontax;xJavontax;2533274819674251;52358;52358;0;0;4;4
42;Darthvader2795;Darthvader2795;2535442004967288;78721;78721;0;0;0;0
42;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;0;0
